property_key,avm_estimate,captured_date,source_url,listing_visible
2D4D7609-3F88-BDF9-E063-4804A8C0672F,569202,2026-06-19,PROXY:open-data-hedonic-OLS,false
2859C1AC-3604-52B4-E063-4804A8C05948,590375,2026-06-19,PROXY:open-data-hedonic-OLS,false
2F7F2B43-DB27-E08F-E063-4804A8C05A49,614098,2026-06-19,PROXY:open-data-hedonic-OLS,false
3B5CE842-9E67-EE3A-E063-4804A8C0D6F1,547513,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-3FA9-22AC-E063-4804A8C0EA3A,484997,2026-06-19,PROXY:open-data-hedonic-OLS,false
2F7F2B43-DACB-E08F-E063-4804A8C05A49,716434,2026-06-19,PROXY:open-data-hedonic-OLS,false
2D4D7609-3AE6-BDF9-E063-4804A8C0672F,615372,2026-06-19,PROXY:open-data-hedonic-OLS,false
36A61A95-55EE-DEF2-E063-4704A8C046AE,576767,2026-06-19,PROXY:open-data-hedonic-OLS,false
2F7F2B43-42DB-E08F-E063-4804A8C05A49,567684,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-E5DC-555E-E063-4704A8C066F2,327833,2026-06-19,PROXY:open-data-hedonic-OLS,false
2D4D7609-39E1-BDF9-E063-4804A8C0672F,614661,2026-06-19,PROXY:open-data-hedonic-OLS,false
44F406B6-11D0-1095-E063-4704A8C048D4,670607,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-E4B2-555E-E063-4704A8C066F2,738077,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-23C5-555E-E063-4704A8C066F2,478891,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-E174-22AC-E063-4804A8C0EA3A,564536,2026-06-19,PROXY:open-data-hedonic-OLS,false
2D4D7609-3AF3-BDF9-E063-4804A8C0672F,580394,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-1FE3-555E-E063-4704A8C066F2,554224,2026-06-19,PROXY:open-data-hedonic-OLS,false
3B5CE842-9E4D-EE3A-E063-4804A8C0D6F1,518702,2026-06-19,PROXY:open-data-hedonic-OLS,false
402A3A66-261C-A7DF-E063-4804A8C0B80D,475731,2026-06-19,PROXY:open-data-hedonic-OLS,false
2F7F2B43-3F2E-E08F-E063-4804A8C05A49,662632,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-C082-555E-E063-4704A8C066F2,421565,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-23A7-555E-E063-4704A8C066F2,504420,2026-06-19,PROXY:open-data-hedonic-OLS,false
2859C1AC-FC3E-52B4-E063-4804A8C05948,456441,2026-06-19,PROXY:open-data-hedonic-OLS,false
402A3A66-219F-A7DF-E063-4804A8C0B80D,511941,2026-06-19,PROXY:open-data-hedonic-OLS,false
3B5CE842-9D7F-EE3A-E063-4804A8C0D6F1,554393,2026-06-19,PROXY:open-data-hedonic-OLS,false
402A3A65-767E-A7DF-E063-4804A8C0B80D,299380,2026-06-19,PROXY:open-data-hedonic-OLS,false
2D4D7609-E483-BDF9-E063-4804A8C0672F,530701,2026-06-19,PROXY:open-data-hedonic-OLS,false
42C129E4-2838-60A9-E063-4804A8C0C25D,305157,2026-06-19,PROXY:open-data-hedonic-OLS,false
3DCCB7CA-C42B-5B9D-E063-4704A8C0331E,616918,2026-06-19,PROXY:open-data-hedonic-OLS,false
