property_key,postcode,paon,street,property_type,deed_date,price_paid,avm_estimate,captured_date,source_url,listing_visible
4777E0AF-7678-5D59-E063-4804A8C09F8E,UB3 4FQ,"TRIDENT HOUSE, 76",STATION ROAD,F,2025-01-22,165000,,,,
31C68072-FD94-FEE3-E063-4804A8C04F37,UB3 4JW,52,CROWLAND AVENUE,S,2025-01-22,545000,,,,
2F7F2B43-BE60-E08F-E063-4804A8C05A49,UB3 2UJ,15,BARRA WOOD CLOSE,T,2025-01-24,455000,,,,
2F7F2B42-A086-E08F-E063-4804A8C05A49,UB3 2TB,24,BISHOPS ROAD,T,2025-01-24,520000,,,,
31C68072-FC9D-FEE3-E063-4804A8C04F37,UB3 4NQ,144,NORTH HYDE ROAD,S,2025-01-27,460000,,,,
2F7F2B43-3E99-E08F-E063-4804A8C05A49,UB3 1TE,120,WALTHAM AVENUE,T,2025-01-29,490000,,,,
2F7F2B43-3E3C-E08F-E063-4804A8C05A49,UB3 1RG,25,STORMOUNT DRIVE,T,2025-01-31,515000,,,,
3B5CE841-FED4-EE3A-E063-4804A8C0D6F1,UB3 5HS,63,ETON ROAD,S,2025-01-31,550000,,,,
2F7F2B42-9DE7-E08F-E063-4804A8C05A49,UB3 2DD,30,REID CLOSE,F,2025-01-31,280000,,,,
3B5CE842-9E51-EE3A-E063-4804A8C0D6F1,UB3 5AH,46,BATH ROAD,D,2025-01-31,900000,,,,
2F7F2B43-DBC6-E08F-E063-4804A8C05A49,UB3 5HS,59,ETON ROAD,S,2025-01-31,450000,,,,
4777E0AE-4A05-5D59-E063-4804A8C09F8E,UB3 4SP,14,RIBAND WALK,F,2025-01-31,453000,,,,
2F7F2B43-3E34-E08F-E063-4804A8C05A49,UB3 1NR,151,WENTWORTH CRESCENT,S,2025-02-04,272500,,,,
3B5CE841-FF74-EE3A-E063-4804A8C0D6F1,UB3 1NG,20,PINKWELL AVENUE,S,2025-02-05,525000,,,,
4777E0AF-9AFB-5D59-E063-4804A8C09F8E,UB3 2ER,2,FIFTH AVENUE,T,2025-02-05,860000,,,,
3B5CE842-02D7-EE3A-E063-4804A8C0D6F1,UB3 5LJ,106,PENNINE WAY,S,2025-02-06,295000,,,,
2F7F2B42-9E87-E08F-E063-4804A8C05A49,UB3 2FH,"SPA HOUSE, 48",VARCOE GARDENS,F,2025-02-06,315000,,,,
3B5CE841-FEE5-EE3A-E063-4804A8C0D6F1,UB3 4AS,14,BUSHEY ROAD,T,2025-02-07,525000,,,,
3B5CE841-5F80-EE3A-E063-4804A8C0D6F1,UB3 5EG,11,MANOR LANE,D,2025-02-07,542000,,,,
3B5CE842-0285-EE3A-E063-4804A8C0D6F1,UB3 2TJ,26,HANOVER CIRCLE,S,2025-02-10,503000,,,,
31C68071-B055-FEE3-E063-4804A8C04F37,UB3 2HF,87,LONGMEAD ROAD,S,2025-02-10,450000,,,,
402A3A66-2649-A7DF-E063-4804A8C0B80D,UB3 2DP,21,HESA ROAD,S,2025-02-12,620000,,,,
31C68072-5A81-FEE3-E063-4804A8C04F37,UB3 2QU,6,WAYLANDS,S,2025-02-12,420000,,,,
3B5CE841-61FB-EE3A-E063-4804A8C0D6F1,UB3 3PY,16,GADE CLOSE,F,2025-02-13,229500,,,,
38EDC0C3-2172-0F63-E063-4704A8C00424,UB3 4PA,2,HYDE WAY,S,2025-02-14,510000,,,,
3B5CE842-7D3F-EE3A-E063-4804A8C0D6F1,UB3 2JL,35,RECTORY ROAD,T,2025-02-14,500000,,,,
2F7F2B43-43F7-E08F-E063-4804A8C05A49,UB3 2NY,29,JUDGE HEATH LANE,S,2025-02-17,550000,,,,
31C68072-55F6-FEE3-E063-4804A8C04F37,UB3 2AX,64,MORAY AVENUE,S,2025-02-19,555000,,,,
31C68071-AE37-FEE3-E063-4804A8C04F37,UB3 2FW,"FULMAR HOUSE, 28",ALBACORE WAY,F,2025-02-20,327000,,,,
31C68071-B08C-FEE3-E063-4804A8C04F37,UB3 4EH,LANGTHORNE HOUSE,CROYDE AVENUE,F,2025-02-21,315000,,,,
2F7F2B43-DBE9-E08F-E063-4804A8C05A49,UB3 5DS,210,HIGH STREET,T,2025-02-27,205000,,,,
36A61A94-C96B-DEF2-E063-4704A8C046AE,UB3 1TG,41,COLBROOK AVENUE,S,2025-02-27,600000,,,,
31C68072-5667-FEE3-E063-4804A8C04F37,UB3 2ND,26,ACACIA AVENUE,S,2025-02-28,564000,,,,
3DCCB7C9-952C-5B9D-E063-4704A8C0331E,UB3 4FG,SIGNAL BUILDING,STATION APPROACH,F,2025-02-28,360000,,,,
3DCCB7C9-956B-5B9D-E063-4704A8C0331E,UB3 5EG,27A,MANOR LANE,D,2025-02-28,455000,,,,
3B5CE841-6226-EE3A-E063-4804A8C0D6F1,UB3 1FF,"BLUENOTE APARTMENTS, 34",BLYTH ROAD,F,2025-02-28,420000,,,,
3B5CE842-7DC9-EE3A-E063-4804A8C0D6F1,UB3 4NA,ASA COURT,OLD STATION ROAD,F,2025-02-28,320000,,,,
31C68071-B306-FEE3-E063-4804A8C04F37,UB3 3PG,101,ABBOTSWOOD WAY,F,2025-02-28,155000,,,,
402A3A66-2279-A7DF-E063-4804A8C0B80D,UB3 2SF,49,WOOD END GREEN ROAD,D,2025-02-28,560000,,,,
34222872-9110-4D2B-E063-4704A8C07853,UB3 5LL,16,PENNINE WAY,F,2025-02-28,325000,,,,
31C68072-FC60-FEE3-E063-4804A8C04F37,UB3 1AX,1,CLAYTON ROAD,D,2025-03-03,600000,,,,
49E87C32-E2BB-591C-E063-4704A8C00C31,UB3 4HE,7,SAVOY AVENUE,T,2025-03-03,890000,,,,
49E87C32-B68D-591C-E063-4704A8C00C31,UB3 2EU,9,EIGHTH AVENUE,T,2025-03-03,525000,,,,
4E75C29C-C9AF-8922-E063-4804A8C094D0,UB3 5NH,106,BRENDON CLOSE,F,2025-03-05,178000,,,,
36A61A94-C9B7-DEF2-E063-4704A8C046AE,UB3 2TT,31,KINGSWAY,S,2025-03-07,530000,,,,
3DCCB7C9-920E-5B9D-E063-4704A8C0331E,UB3 2AZ,56,COMPTON ROAD,T,2025-03-07,275000,,,,
3DCCB7CA-C575-5B9D-E063-4704A8C0331E,UB3 1LF,100,JUNIPER WAY,T,2025-03-07,440000,,,,
31C68072-5749-FEE3-E063-4804A8C04F37,UB3 5HH,19,PENDELL AVENUE,T,2025-03-10,370000,,,,
49E87C32-2E86-591C-E063-4704A8C00C31,UB3 1SF,51,NIELD ROAD,S,2025-03-10,540000,,,,
3DCCB7C9-9439-5B9D-E063-4704A8C0331E,UB3 5LZ,7,GILPIN WAY,F,2025-03-10,315000,,,,
34222873-0E90-4D2B-E063-4704A8C07853,UB3 2UU,61,WILLENHALL DRIVE,F,2025-03-12,240000,,,,
36A61A95-55FB-DEF2-E063-4704A8C046AE,UB3 4QL,57,BLACK ROD CLOSE,F,2025-03-12,168000,,,,
31C68072-5AFC-FEE3-E063-4804A8C04F37,UB3 2EP,32,TOWNFIELD ROAD,S,2025-03-13,514500,,,,
34222872-9144-4D2B-E063-4704A8C07853,UB3 2SF,73,WOOD END GREEN ROAD,F,2025-03-14,198000,,,,
34222871-E6CB-4D2B-E063-4704A8C07853,UB3 5BH,86,BOLTONS LANE,F,2025-03-14,213000,,,,
31C68072-55F9-FEE3-E063-4804A8C04F37,UB3 1NZ,39,ELERS ROAD,T,2025-03-14,457500,,,,
50D10B83-B4FF-B8D0-E063-4704A8C08D98,UB3 1FP,7,GRAMOPHONE LANE,F,2025-03-17,310000,,,,
44F406B7-4487-1095-E063-4704A8C048D4,UB3 1PL,32,SKIPTON DRIVE,S,2025-03-17,495000,,,,
34222872-905A-4D2B-E063-4704A8C07853,UB3 1LZ,123,DAWLEY ROAD,F,2025-03-17,215000,,,,
4E75C29D-72E3-8922-E063-4804A8C094D0,UB3 4LA,8,CRANFORD DRIVE,S,2025-03-17,596000,,,,
34222871-E9EC-4D2B-E063-4704A8C07853,UB3 4FS,"LAURINA APARTMENTS, 10",CARNATION GARDENS,F,2025-03-17,440000,,,,
34222871-E6A5-4D2B-E063-4704A8C07853,UB3 1PF,40,PINKWELL LANE,T,2025-03-17,460000,,,,
31C68072-5B79-FEE3-E063-4804A8C04F37,UB3 2HQ,5,DRENON SQUARE,S,2025-03-18,530000,,,,
4777E0AF-7719-5D59-E063-4804A8C09F8E,UB3 4SN,"CATURRA COURT, 48",CRANTON AVENUE,F,2025-03-20,315000,,,,
4E75C29C-CBFA-8922-E063-4804A8C094D0,UB3 4SN,"CATURRA COURT, 48",CRANTON AVENUE,F,2025-03-20,299000,,,,
4777E0AE-4A0D-5D59-E063-4804A8C09F8E,UB3 4SN,"CATURRA COURT, 48",CRANTON AVENUE,F,2025-03-20,359000,,,,
34222873-0E61-4D2B-E063-4704A8C07853,UB3 2FH,"SPA HOUSE, 48",VARCOE GARDENS,F,2025-03-21,300000,,,,
402A3A66-2658-A7DF-E063-4804A8C0B80D,UB3 5EX,4,BLETCHMORE CLOSE,S,2025-03-21,628000,,,,
49E87C32-B660-591C-E063-4704A8C00C31,UB3 2FS,43,ALBACORE WAY,T,2025-03-21,585000,,,,
4777E0AE-4A20-5D59-E063-4804A8C09F8E,UB3 4SN,"CATURRA COURT, 48",CRANTON AVENUE,F,2025-03-21,450000,,,,
3DCCB7C9-91FB-5B9D-E063-4704A8C0331E,UB3 4BN,14,COPTHORNE MEWS,F,2025-03-21,182000,,,,
44F406B6-1190-1095-E063-4704A8C048D4,UB3 5BZ,"COMET HOUSE, 81",NEW ROAD,F,2025-03-21,280000,,,,
3DCCB7CA-2CB6-5B9D-E063-4704A8C0331E,UB3 4PD,12,CRANE GARDENS,T,2025-03-21,500500,,,,
4C1B673E-CBB8-D8EA-E063-4704A8C0BF7D,UB3 3PY,27,GADE CLOSE,S,2025-03-21,410000,,,,
34222872-90AD-4D2B-E063-4704A8C07853,UB3 5BD,30,NEW ROAD,S,2025-03-24,570000,,,,
4777E0AE-4A26-5D59-E063-4804A8C09F8E,UB3 4SN,"CATURRA COURT, 48",CRANTON AVENUE,F,2025-03-24,300390,,,,
50D10B83-B4BB-B8D0-E063-4704A8C08D98,UB3 4SN,"CATURRA COURT, 48",CRANTON AVENUE,F,2025-03-24,386000,,,,
36A61A94-4128-DEF2-E063-4704A8C046AE,UB3 4SN,"CATURRA COURT, 48",CRANTON AVENUE,F,2025-03-24,453320,,,,
49E87C32-B61A-591C-E063-4704A8C00C31,UB3 5LU,46,WEST END LANE,F,2025-03-24,295000,,,,
50D10B83-B4B8-B8D0-E063-4704A8C08D98,UB3 4SN,"CATURRA COURT, 48",CRANTON AVENUE,F,2025-03-24,352450,,,,
50D10B83-B4BC-B8D0-E063-4704A8C08D98,UB3 4SN,"CATURRA COURT, 48",CRANTON AVENUE,F,2025-03-24,464550,,,,
4777E0AE-4A13-5D59-E063-4804A8C09F8E,UB3 4SN,"CATURRA COURT, 48",CRANTON AVENUE,F,2025-03-24,360000,,,,
50D10B83-B4CB-B8D0-E063-4704A8C08D98,UB3 4SN,"CATURRA COURT, 48",CRANTON AVENUE,F,2025-03-24,508550,,,,
34222871-E815-4D2B-E063-4704A8C07853,UB3 2ES,4,SIXTH AVENUE,S,2025-03-25,582500,,,,
4777E0AE-4A10-5D59-E063-4804A8C09F8E,UB3 4SN,"CATURRA COURT, 48",CRANTON AVENUE,F,2025-03-25,446975,,,,
4777E0AE-4A18-5D59-E063-4804A8C09F8E,UB3 4SN,"CATURRA COURT, 48",CRANTON AVENUE,F,2025-03-25,443075,,,,
4C1B6740-060C-D8EA-E063-4704A8C0BF7D,UB3 2AS,10,FORRIS AVENUE,S,2025-03-25,520000,,,,
4777E0AE-4A11-5D59-E063-4804A8C09F8E,UB3 4SN,"CATURRA COURT, 48",CRANTON AVENUE,F,2025-03-25,461580,,,,
4777E0AE-4A21-5D59-E063-4804A8C09F8E,UB3 4SN,"CATURRA COURT, 48",CRANTON AVENUE,F,2025-03-25,356960,,,,
4777E0AE-4A14-5D59-E063-4804A8C09F8E,UB3 4SN,"CATURRA COURT, 48",CRANTON AVENUE,F,2025-03-25,335000,,,,
4777E0AE-4A17-5D59-E063-4804A8C09F8E,UB3 4SN,"CATURRA COURT, 48",CRANTON AVENUE,F,2025-03-25,489000,,,,
4777E0AE-4A12-5D59-E063-4804A8C09F8E,UB3 4SN,"CATURRA COURT, 48",CRANTON AVENUE,F,2025-03-25,462000,,,,
50D10B83-B4D8-B8D0-E063-4704A8C08D98,UB3 4SN,"CATURRA COURT, 48",CRANTON AVENUE,F,2025-03-26,420000,,,,
4C1B6740-07C1-D8EA-E063-4704A8C0BF7D,UB3 1JR,26,ASH GROVE,T,2025-03-26,510000,,,,
4E75C29E-2E7D-8922-E063-4804A8C094D0,UB3 2BJ,34,EVERGREEN WAY,T,2025-03-26,470000,,,,
42C129E5-69DA-60A9-E063-4804A8C0C25D,UB3 1FP,7,GRAMOPHONE LANE,F,2025-03-26,330000,,,,
34222872-9131-4D2B-E063-4704A8C07853,UB3 3PB,75,BIRCHWAY,S,2025-03-27,650000,,,,
34222873-2D41-4D2B-E063-4704A8C07853,UB3 3JW,65,MINET DRIVE,S,2025-03-28,490000,,,,
402A3A66-2539-A7DF-E063-4804A8C0B80D,UB3 5LL,30,PENNINE WAY,F,2025-03-28,345000,,,,
50D10B83-B4CD-B8D0-E063-4704A8C08D98,UB3 4SN,"CATURRA COURT, 48",CRANTON AVENUE,F,2025-03-28,408500,,,,
49E87C32-2E75-591C-E063-4704A8C00C31,UB3 5HL,8,LANGLEY CRESCENT,T,2025-03-28,190000,,,,
36A61A94-CA12-DEF2-E063-4704A8C046AE,UB3 2PL,22,COMMONWEALTH AVENUE,S,2025-03-28,535500,,,,
34222872-8FF2-4D2B-E063-4704A8C07853,UB3 2TZ,90,KINGSWAY,T,2025-03-28,558000,,,,
38EDC0C3-90CA-0F63-E063-4704A8C00424,UB3 2HF,81,LONGMEAD ROAD,S,2025-03-28,420000,,,,
34222871-E6A0-4D2B-E063-4704A8C07853,UB3 5LR,17,CHEVIOT CLOSE,T,2025-03-28,307000,,,,
4C1B6740-0DD7-D8EA-E063-4704A8C0BF7D,UB3 1RD,7,CLEVEDON GARDENS,T,2025-03-28,425000,,,,
38EDC0C3-AEA9-0F63-E063-4704A8C00424,UB3 3JU,48,HALSWAY,S,2025-03-28,565000,,,,
36A61A94-3CEC-DEF2-E063-4704A8C046AE,UB3 3DX,2,MAXWELL CLOSE,T,2025-03-28,263000,,,,
4C1B6740-05D8-D8EA-E063-4704A8C0BF7D,UB3 3HH,232,COLDHARBOUR LANE,D,2025-03-28,540000,,,,
402A3A66-218C-A7DF-E063-4804A8C0B80D,UB3 4EB,21,BEDWELL GARDENS,T,2025-03-28,490000,,,,
4777E0AE-4A4A-5D59-E063-4804A8C09F8E,UB3 4SN,"CATURRA COURT, 48",CRANTON AVENUE,F,2025-03-28,330000,,,,
4C1B6740-05E4-D8EA-E063-4704A8C0BF7D,UB3 4RA,165,ROSEVILLE ROAD,S,2025-03-28,600000,,,,
38EDC0C2-950F-0F63-E063-4704A8C00424,UB3 4FA,VANTAGE BUILDING,STATION APPROACH,F,2025-03-28,233000,,,,
42C129E4-26B5-60A9-E063-4804A8C0C25D,UB3 2RB,18,MIDDLETON ROAD,T,2025-03-28,405000,,,,
34222871-E77E-4D2B-E063-4704A8C07853,UB3 4FF,NAVIGATION BUILDING,STATION APPROACH,F,2025-03-31,272000,,,,
49E87C32-E368-591C-E063-4704A8C00C31,UB3 5ND,1,FIELD CLOSE,S,2025-03-31,550000,,,,
402A3A66-2659-A7DF-E063-4804A8C0B80D,UB3 1NH,80,PINKWELL AVENUE,T,2025-03-31,510000,,,,
36A61A94-3C63-DEF2-E063-4704A8C046AE,UB3 1SW,69,NINE ACRES CLOSE,S,2025-03-31,477000,,,,
50D10B84-A51F-B8D0-E063-4704A8C08D98,UB3 4SN,"CATURRA COURT, 48",CRANTON AVENUE,F,2025-03-31,449000,,,,
44F406B6-130D-1095-E063-4704A8C048D4,UB3 1DZ,"BOILER HOUSE, 2",MATERIAL WALK,F,2025-03-31,270000,,,,
4C1B673F-DD3D-D8EA-E063-4704A8C0BF7D,UB3 4NZ,44,FAIREY AVENUE,F,2025-03-31,305000,,,,
34222871-E745-4D2B-E063-4704A8C07853,UB3 5NS,"OAKLEY COURT, 80A",THE CRESCENT,F,2025-03-31,290000,,,,
50D10B83-B1CD-B8D0-E063-4704A8C08D98,UB3 5HY,"VANTAGE COURT, 37",OXFORD AVENUE,F,2025-03-31,250000,,,,
3B5CE842-02FB-EE3A-E063-4804A8C0D6F1,UB3 3JU,95,HALSWAY,S,2025-03-31,475000,,,,
36A61A94-3E7F-DEF2-E063-4704A8C046AE,UB3 4FS,"LAURINA APARTMENTS, 10",CARNATION GARDENS,F,2025-03-31,427000,,,,
4C1B6740-061C-D8EA-E063-4704A8C0BF7D,UB3 2QZ,19,ANGEL LANE,T,2025-03-31,480000,,,,
4E75C29C-CBB2-8922-E063-4804A8C094D0,UB3 1FP,7,GRAMOPHONE LANE,F,2025-03-31,299995,,,,
49E87C32-B794-591C-E063-4704A8C00C31,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,280000,,,,
4777E0AF-7739-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,300000,,,,
4777E0AF-772C-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,310000,,,,
49E87C32-B799-591C-E063-4704A8C00C31,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,335000,,,,
4777E0AF-773B-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,290000,,,,
49E87C32-B782-591C-E063-4704A8C00C31,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,275000,,,,
4777E0AF-771F-5D59-E063-4804A8C09F8E,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,310000,,,,
49E87C32-B791-591C-E063-4704A8C00C31,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,280000,,,,
49E87C32-B789-591C-E063-4704A8C00C31,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,290000,,,,
4777E0AF-774D-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,290000,,,,
49E87C32-B785-591C-E063-4704A8C00C31,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,290000,,,,
4777E0AF-774C-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,235000,,,,
4777E0AF-7743-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,310000,,,,
4777E0AF-7749-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,300000,,,,
49E87C32-B797-591C-E063-4704A8C00C31,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,360000,,,,
4777E0AF-7737-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,310000,,,,
4777E0AF-7735-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,245000,,,,
4777E0AF-7741-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,290000,,,,
49E87C32-B780-591C-E063-4704A8C00C31,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,280000,,,,
49E87C32-B78B-591C-E063-4704A8C00C31,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,275000,,,,
4777E0AF-774A-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,300000,,,,
4777E0AF-7728-5D59-E063-4804A8C09F8E,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,275000,,,,
4777E0AF-7744-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,310000,,,,
4777E0AF-7720-5D59-E063-4804A8C09F8E,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,275000,,,,
49E87C32-B78D-591C-E063-4704A8C00C31,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,275000,,,,
49E87C32-B77F-591C-E063-4704A8C00C31,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,290000,,,,
4777E0AF-7731-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,300000,,,,
49E87C32-B787-591C-E063-4704A8C00C31,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,290000,,,,
49E87C32-B796-591C-E063-4704A8C00C31,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,290000,,,,
4777E0AF-772A-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,310000,,,,
4777E0AF-773C-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,290000,,,,
49E87C32-B792-591C-E063-4704A8C00C31,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,310000,,,,
4777E0AF-7730-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,290000,,,,
4777E0AF-773F-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,275000,,,,
4777E0AF-7718-5D59-E063-4804A8C09F8E,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,275000,,,,
4777E0AF-7724-5D59-E063-4804A8C09F8E,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,360000,,,,
4777E0AF-7740-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,235000,,,,
49E87C32-B77D-591C-E063-4704A8C00C31,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,275000,,,,
49E87C32-B790-591C-E063-4704A8C00C31,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,290000,,,,
4777E0AF-7733-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,275000,,,,
4777E0AF-7746-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,300000,,,,
49E87C32-B793-591C-E063-4704A8C00C31,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,275000,,,,
49E87C32-B77C-591C-E063-4704A8C00C31,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,265000,,,,
4777E0AF-771A-5D59-E063-4804A8C09F8E,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,265000,,,,
4777E0AF-7732-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,300000,,,,
4777E0AF-771E-5D59-E063-4804A8C09F8E,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,280000,,,,
49E87C32-B795-591C-E063-4704A8C00C31,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,390000,,,,
4777E0AF-771B-5D59-E063-4804A8C09F8E,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,275000,,,,
4777E0AF-7726-5D59-E063-4804A8C09F8E,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,290000,,,,
49E87C32-B786-591C-E063-4704A8C00C31,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,360000,,,,
44F406B7-2193-1095-E063-4704A8C048D4,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,290000,,,,
4777E0AF-7748-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,290000,,,,
49E87C32-B784-591C-E063-4704A8C00C31,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,390000,,,,
49E87C32-B783-591C-E063-4704A8C00C31,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,280000,,,,
4777E0AF-7736-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,370000,,,,
4777E0AF-772F-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,290000,,,,
4777E0AF-774B-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,275000,,,,
4777E0AF-7738-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,310000,,,,
4777E0AF-7722-5D59-E063-4804A8C09F8E,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,390000,,,,
4777E0AF-7742-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,370000,,,,
4777E0AF-7747-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,290000,,,,
4777E0AF-7734-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,235000,,,,
4777E0AF-7745-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,300000,,,,
49E87C32-B781-591C-E063-4704A8C00C31,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,310000,,,,
49E87C32-B78C-591C-E063-4704A8C00C31,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,265000,,,,
4777E0AF-7729-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,370000,,,,
4777E0AF-7727-5D59-E063-4804A8C09F8E,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,290000,,,,
4777E0AF-773A-5D59-E063-4804A8C09F8E,UB3 5FA,"ATLANTICO HOUSE, 3",NOBEL DRIVE,F,2025-04-01,300000,,,,
4777E0AF-7721-5D59-E063-4804A8C09F8E,UB3 5FB,"PENINSULA HOUSE, 4",NOBEL DRIVE,F,2025-04-01,280000,,,,
