unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,paon,street,transaction_category
31C68072-59E5-FEE3-E063-4804A8C04F37,925000,2024-11-29,W13 9LU,T,,F,61,DUDLEY GARDENS,A
3DCCB7C9-95C5-5B9D-E063-4704A8C0331E,1104500,2024-11-29,W13 0NY,T,,F,25,FELIX ROAD,A
3DCCB7C9-95DD-5B9D-E063-4704A8C0331E,974000,2024-11-29,W13 0NY,T,,F,37,FELIX ROAD,A
402A3A65-777D-A7DF-E063-4804A8C0B80D,296000,2024-11-29,W13 0RL,F,,F,30,ECCLESTON ROAD,A
2D4D7609-3B35-BDF9-E063-4804A8C0672F,990000,2024-12-02,W13 9XN,T,,F,11,CHALFONT WAY,A
2D4D7609-3E93-BDF9-E063-4804A8C0672F,821000,2024-12-02,W13 0DL,T,,F,4,ROBINSONS CLOSE,A
2F7F2B43-3E7D-E08F-E063-4804A8C05A49,1875000,2024-12-02,W13 8JR,D,,F,63,THE AVENUE,A
2ACACE8D-0E2F-295E-E063-4804A8C0B0EB,845000,2024-12-03,W13 9SR,T,,F,1,NORTHCROFT ROAD,A
402A3A66-ABA3-A7DF-E063-4804A8C0B80D,3225000,2024-12-04,W13 9DL,O,,F,ST. JAMES CHURCH,ST JAMES AVENUE,B
34222873-0E82-4D2B-E063-4704A8C07853,1900000,2024-12-04,W13 9BE,O,,F,139,BROADWAY,B
3B5CE841-63D7-EE3A-E063-4804A8C0D6F1,990000,2024-12-05,W13 0NY,T,,F,41,FELIX ROAD,A
2D4D7608-8F54-BDF9-E063-4804A8C0672F,1750000,2024-12-06,W13 0LZ,D,,F,93,ARGYLE ROAD,A
50D10B84-3B64-B8D0-E063-4704A8C08D98,740000,2024-12-06,W13 8JE,T,,F,10,HERONSFORDE,A
2F7F2B43-3E8E-E08F-E063-4804A8C05A49,865000,2024-12-06,W13 9SY,T,,F,33,NORTHFIELD ROAD,A
36A61A94-CC97-DEF2-E063-4704A8C046AE,830000,2024-12-09,W13 9LU,T,,F,53,DUDLEY GARDENS,A
2ACACE8D-11E2-295E-E063-4804A8C0B0EB,205000,2024-12-09,W13 9TA,F,,F,"MAYO COURT, 133",NORTHCROFT ROAD,A
2D4D7608-8FE8-BDF9-E063-4804A8C0672F,335000,2024-12-09,W13 9RJ,F,,F,10B,NORTHFIELD AVENUE,A
42C129E4-DA73-60A9-E063-4804A8C0C25D,990000,2024-12-10,W13 9EA,S,,F,11,COLDERSHAW ROAD,A
2D4D7609-3EF7-BDF9-E063-4804A8C0672F,1465000,2024-12-12,W13 8EW,S,,F,9,RAVENSBOURNE GARDENS,A
4777E0AF-7648-5D59-E063-4804A8C09F8E,500000,2024-12-13,W13 9YR,O,,F,"TARGET HOUSE, 69",SHERWOOD CLOSE,B
38EDC0C2-95F7-0F63-E063-4704A8C00424,275000,2024-12-13,W13 0DA,F,,F,4,LONG ACRE COURT,B
2ACACE8D-0DEB-295E-E063-4804A8C0B0EB,585000,2024-12-13,W13 9XU,T,,F,70,CRANMER AVENUE,A
402A3A66-CD73-A7DF-E063-4804A8C0B80D,1300000,2024-12-13,W13 9QT,O,,F,141A,NORTHFIELD AVENUE,B
50D10B84-A462-B8D0-E063-4704A8C08D98,11194482,2024-12-13,W13 9HD,O,,F,21,SHERWOOD CLOSE,B
42C129E4-DED5-60A9-E063-4804A8C0C25D,1195000,2024-12-13,W13 9DU,S,,F,143,COLDERSHAW ROAD,A
2ACACE8C-863E-295E-E063-4804A8C0B0EB,610000,2024-12-17,W13 0ET,F,,F,DEREHAM HOUSE,DRAYTON GREEN,A
42C129E4-2A50-60A9-E063-4804A8C0C25D,534000,2024-12-17,W13 8BL,F,,F,ELTHAM COURT,BERWICK CLOSE,A
2D4D7609-39EF-BDF9-E063-4804A8C0672F,910000,2024-12-17,W13 8DE,T,,F,56,BELLEVUE ROAD,A
2ACACE8C-86C5-295E-E063-4804A8C0B0EB,306000,2024-12-18,W13 9LF,F,,F,4,MODEL COTTAGES,A
44F406B6-1542-1095-E063-4704A8C048D4,435000,2024-12-18,W13 8QH,F,,F,23,HASTINGS ROAD,A
2ACACE8D-0E72-295E-E063-4804A8C0B0EB,800000,2024-12-18,W13 9JA,T,,F,72,WESTFIELD ROAD,A
34222872-914A-4D2B-E063-4704A8C07853,1150000,2024-12-18,W13 0EJ,D,,F,90A,CLEVELAND ROAD,A
42C129E5-6989-60A9-E063-4804A8C0C25D,267500,2024-12-19,W13 9TT,F,,F,60,SALISBURY ROAD,B
2D4D7609-39AB-BDF9-E063-4804A8C0672F,810000,2024-12-20,W13 0HE,D,,F,86,CLEVELAND ROAD,A
44F406B7-207A-1095-E063-4704A8C048D4,400000,2024-12-20,W13 0DA,F,,F,2,LONG ACRE COURT,B
3DCCB7C9-960D-5B9D-E063-4704A8C0331E,900000,2024-12-20,W13 0NY,T,,F,45,FELIX ROAD,A
2D4D7608-9029-BDF9-E063-4804A8C0672F,800000,2024-12-20,W13 0HW,D,,F,76,HIGHVIEW ROAD,A
2D4D7609-3F2E-BDF9-E063-4804A8C0672F,353500,2024-12-23,W13 0JP,F,,F,5,SAWYERS LAWN,A
49E87C31-88CF-591C-E063-4704A8C00C31,525000,2025-01-03,W13 9UX,F,,F,86A,MAYFIELD AVENUE,A
4C1B673E-CE12-D8EA-E063-4704A8C0BF7D,655000,2025-01-06,W13 9QL,F,,F,5A,CAREW ROAD,A
2D4D7609-3B5B-BDF9-E063-4804A8C0672F,995000,2025-01-07,W13 9DE,T,,F,106,ST KILDA ROAD,A
2D4D7608-8EE0-BDF9-E063-4804A8C0672F,370000,2025-01-10,W13 9AS,F,,F,23,PRINCES ROAD,A
2D4D7609-3EB3-BDF9-E063-4804A8C0672F,887500,2025-01-10,W13 9RN,T,,F,23,ALTENBURG AVENUE,A
3DCCB7CA-A53D-5B9D-E063-4704A8C0331E,1026000,2025-01-13,W13 0NY,T,,F,1,FELIX ROAD,B
3B5CE841-FF2B-EE3A-E063-4804A8C0D6F1,860000,2025-01-14,W13 9DF,T,,F,83,ST KILDA ROAD,A
38EDC0C3-2577-0F63-E063-4704A8C00424,1830000,2025-01-14,W13 8JZ,S,,F,21,COLEBROOKE AVENUE,A
2D4D7609-3F7A-BDF9-E063-4804A8C0672F,200000,2025-01-14,W13 9TA,F,,F,"MAYO COURT, 133",NORTHCROFT ROAD,A
2D4D7609-3FF8-BDF9-E063-4804A8C0672F,603100,2025-01-16,W13 0SP,T,,F,23,BEDFORD ROAD,A
2F7F2B43-4370-E08F-E063-4804A8C05A49,380000,2025-01-16,W13 8QY,F,,F,16,HASTINGS ROAD,A
2F7F2B42-9FAB-E08F-E063-4804A8C05A49,560000,2025-01-16,W13 8QY,F,,F,10B,HASTINGS ROAD,A
2D4D7609-3A7B-BDF9-E063-4804A8C0672F,860000,2025-01-16,W13 8PQ,T,,F,31,ALBANY ROAD,A
44F406B7-1FF2-1095-E063-4704A8C048D4,392500,2025-01-17,W13 8BG,F,,F,"RALEIGH COURT, 1",KENT AVENUE,B
2F7F2B43-3FA9-E08F-E063-4804A8C05A49,912000,2025-01-20,W13 9TF,T,,F,9,BELSIZE AVENUE,A
2F7F2B43-4318-E08F-E063-4804A8C05A49,960000,2025-01-20,W13 9RN,T,,F,41,ALTENBURG AVENUE,A
3DCCB7CA-A53C-5B9D-E063-4704A8C0331E,605000,2025-01-21,W13 9PB,F,,F,"SOMERVILLE HOUSE, 22",SOMERSET ROAD,B
38EDC0C3-20FC-0F63-E063-4704A8C00424,1130000,2025-01-22,W13 0DX,S,,F,15,SUTHERLAND ROAD,A
2D4D7609-3E83-BDF9-E063-4804A8C0672F,900000,2025-01-23,W13 0NR,T,,F,75,ALEXANDRIA ROAD,A
49E87C32-B63E-591C-E063-4704A8C00C31,1000000,2025-01-23,W13 0TL,O,,F,150,BROADWAY,B
4777E0AF-7623-5D59-E063-4804A8C09F8E,785000,2025-01-23,W13 0TL,O,,F,150,BROADWAY,B
2F7F2B43-4423-E08F-E063-4804A8C05A49,355000,2025-01-23,W13 9UH,F,,F,49,HASLEMERE AVENUE,A
2F7F2B43-441D-E08F-E063-4804A8C05A49,849950,2025-01-24,W13 8HF,D,,F,PEAR TREE COTTAGE,BRADLEY GARDENS,A
2F7F2B43-441E-E08F-E063-4804A8C05A49,545000,2025-01-24,W13 8PG,F,,F,2,ALBANY ROAD,A
31C68071-B085-FEE3-E063-4804A8C04F37,540000,2025-01-24,W13 0RL,F,,F,22,ECCLESTON ROAD,A
402A3A65-77E0-A7DF-E063-4804A8C0B80D,390000,2025-01-24,W13 0LA,F,,F,29A,DRAYTON GROVE,A
2F7F2B43-42FE-E08F-E063-4804A8C05A49,812500,2025-01-27,W13 9HX,T,,F,14,CHESHAM TERRACE,A
38EDC0C2-9405-0F63-E063-4704A8C00424,335000,2025-01-27,W13 9XJ,F,,F,39,JEFFERSON CLOSE,A
3B5CE841-FE34-EE3A-E063-4804A8C0D6F1,1010000,2025-01-29,W13 9TG,T,,F,12,BERNARD AVENUE,A
2F7F2B43-42A4-E08F-E063-4804A8C05A49,545000,2025-01-29,W13 0JL,F,,F,15,GRAFTON CLOSE,A
2F7F2B43-BFFB-E08F-E063-4804A8C05A49,388839,2025-01-31,W13 9PB,F,,F,"SOMERVILLE HOUSE, 22",SOMERSET ROAD,B
36A61A95-396C-DEF2-E063-4704A8C046AE,699965,2025-01-31,W13 9PB,F,,F,"SOMERVILLE HOUSE, 22",SOMERSET ROAD,B
49E87C31-8761-591C-E063-4704A8C00C31,393000,2025-01-31,W13 9ED,F,,F,25,ADELAIDE ROAD,A
44F406B6-1612-1095-E063-4704A8C048D4,993600,2025-01-31,W13 0NY,T,,F,43,FELIX ROAD,A
2F7F2B43-BFFC-E08F-E063-4804A8C05A49,379859,2025-01-31,W13 9PB,F,,F,"SOMERVILLE HOUSE, 22",SOMERSET ROAD,B
42C129E5-69C6-60A9-E063-4804A8C0C25D,785326,2025-01-31,W13 9PB,F,,F,"SOMERVILLE HOUSE, 22",SOMERSET ROAD,B
38EDC0C2-940E-0F63-E063-4704A8C00424,586000,2025-01-31,W13 9DE,F,,F,10A,ST KILDA ROAD,A
402A3A66-20B4-A7DF-E063-4804A8C0B80D,1160000,2025-01-31,W13 9XP,S,,F,69,MIDHURST ROAD,A
2F7F2B43-435C-E08F-E063-4804A8C05A49,985000,2025-02-03,W13 8DE,T,,F,66,BELLEVUE ROAD,A
44F406B6-15BD-1095-E063-4704A8C048D4,617353,2025-02-03,W13 9PB,F,,F,"SOMERVILLE HOUSE, 22",SOMERSET ROAD,A
31C68072-5BB1-FEE3-E063-4804A8C04F37,485000,2025-02-03,W13 0BA,T,,F,25,PEAL GARDENS,A
2F7F2B42-9EFD-E08F-E063-4804A8C05A49,486000,2025-02-06,W13 9SB,F,,F,180A,NORTHFIELD AVENUE,A
3B5CE842-021D-EE3A-E063-4804A8C0D6F1,2297000,2025-02-06,W13 9QD,S,,F,60,ELERS ROAD,A
2F7F2B42-9FBE-E08F-E063-4804A8C05A49,270000,2025-02-07,W13 8PG,F,,F,14,ALBANY ROAD,A
3B5CE841-FE22-EE3A-E063-4804A8C0D6F1,1170000,2025-02-07,W13 0JF,S,,F,2,DRAYTON GREEN,A
36A61A94-C8E7-DEF2-E063-4704A8C046AE,2550000,2025-02-10,W13 9NH,D,,F,64,CULMINGTON ROAD,A
2F7F2B42-A301-E08F-E063-4804A8C05A49,420000,2025-02-10,W13 8QJ,F,,F,CRAIG HOUSE,HARTINGTON ROAD,A
3B5CE841-FE60-EE3A-E063-4804A8C0D6F1,861500,2025-02-10,W13 9RN,T,,F,28,ALTENBURG AVENUE,A
2F7F2B42-A2FB-E08F-E063-4804A8C05A49,665000,2025-02-12,W13 9PB,F,,F,"SOMERVILLE HOUSE, 22",SOMERSET ROAD,A
44F406B6-1548-1095-E063-4704A8C048D4,640000,2025-02-12,W13 9PB,F,,F,"SOMERVILLE HOUSE, 22",SOMERSET ROAD,A
2F7F2B43-3FA6-E08F-E063-4804A8C05A49,770000,2025-02-14,W13 9EH,T,,F,26,LEIGHTON ROAD,A
3B5CE842-01B4-EE3A-E063-4804A8C0D6F1,775000,2025-02-14,W13 9DX,T,,F,18,COLDERSHAW ROAD,A
49E87C31-87C4-591C-E063-4704A8C00C31,415000,2025-02-14,W13 8QH,F,,F,23,HASTINGS ROAD,A
31C68072-5B98-FEE3-E063-4804A8C04F37,275000,2025-02-17,W13 9PN,F,,F,2,PURSEWARDENS CLOSE,A
31C68071-ADAB-FEE3-E063-4804A8C04F37,561000,2025-02-19,W13 9PT,F,,F,56,KINGSDOWN AVENUE,A
3B5CE841-60FA-EE3A-E063-4804A8C0D6F1,370000,2025-02-19,W13 9HS,T,,F,85,SEAFORD ROAD,A
402A3A66-25C1-A7DF-E063-4804A8C0B80D,1600000,2025-02-20,W13 8JS,S,,F,79,THE AVENUE,A
2F7F2B43-3ECF-E08F-E063-4804A8C05A49,892000,2025-02-20,W13 9RW,T,,F,18,GREEN AVENUE,A
44F406B6-157D-1095-E063-4704A8C048D4,820000,2025-02-20,W13 9PB,F,,F,"SOMERVILLE HOUSE, 22",SOMERSET ROAD,A
3B5CE841-FE49-EE3A-E063-4804A8C0D6F1,722500,2025-02-20,W13 9TF,T,,F,29,BELSIZE AVENUE,A
31C68072-5713-FEE3-E063-4804A8C04F37,590000,2025-02-21,W13 9XW,T,,F,41,RIDLEY AVENUE,A
34222872-9160-4D2B-E063-4704A8C07853,450000,2025-02-24,W13 9EL,F,,F,51,LEIGHTON ROAD,A
44F406B6-1576-1095-E063-4704A8C048D4,490000,2025-02-25,W13 9YB,F,,F,"FLAT 1, 93",BURNHAM WAY,A
3B5CE842-0390-EE3A-E063-4804A8C0D6F1,1145000,2025-02-25,W13 9TJ,T,,F,91,MIDHURST ROAD,A
31C68072-5B3C-FEE3-E063-4804A8C04F37,204000,2025-02-27,W13 9TA,F,,F,"MAYO COURT, 133",NORTHCROFT ROAD,A
3B5CE842-02E5-EE3A-E063-4804A8C0D6F1,794000,2025-02-27,W13 9EU,T,,F,81,HESSEL ROAD,A
34222871-E7E2-4D2B-E063-4704A8C07853,326000,2025-02-27,W13 0DP,F,,F,ASHMEAD HOUSE,TEWKESBURY ROAD,A
31C68072-5BBD-FEE3-E063-4804A8C04F37,501000,2025-02-27,W13 9AG,T,,F,8,ST HELENS ROAD,A
402A3A65-7578-A7DF-E063-4804A8C0B80D,690000,2025-02-28,W13 9QD,F,,F,6,ELERS ROAD,A
31C68072-5694-FEE3-E063-4804A8C04F37,856000,2025-02-28,W13 9TN,T,,F,4,BALFOUR ROAD,A
3B5CE841-FD74-EE3A-E063-4804A8C0D6F1,1720000,2025-02-28,W13 9PU,S,,F,23,LYNCROFT GARDENS,A
34222873-2C49-4D2B-E063-4704A8C07853,388000,2025-02-28,W13 9RR,T,,F,70,NORTHFIELD AVENUE,B
31C68072-56AD-FEE3-E063-4804A8C04F37,1020000,2025-02-28,W13 9UG,T,,F,40,WOODSTOCK AVENUE,A
31C68071-B026-FEE3-E063-4804A8C04F37,440000,2025-02-28,W13 8NE,F,,F,TUDOR COURT,AMHERST ROAD,A
3B5CE841-5FB7-EE3A-E063-4804A8C0D6F1,390000,2025-02-28,W13 9UQ,T,,F,29A,WOODSTOCK AVENUE,A
31C68071-AF94-FEE3-E063-4804A8C04F37,475000,2025-02-28,W13 0JY,F,,F,61,CAVENDISH AVENUE,A
31C68072-56F0-FEE3-E063-4804A8C04F37,300000,2025-03-03,W13 9EL,S,,F,59,LEIGHTON ROAD,A
402A3A66-AD46-A7DF-E063-4804A8C0B80D,998775,2025-03-04,W13 0NY,T,,F,33,FELIX ROAD,B
34222873-0FC3-4D2B-E063-4704A8C07853,1100000,2025-03-05,W13 0DT,F,,F,14,SUTHERLAND ROAD,B
34222871-E6A3-4D2B-E063-4704A8C07853,285000,2025-03-05,W13 0SA,F,,F,"ROSEMOOR HOUSE, 90 - 94",BROADWAY,A
31C68072-5B52-FEE3-E063-4804A8C04F37,394000,2025-03-07,W13 9UB,T,,F,25,CLEMENTINE CLOSE,A
3DCCB7CA-2DE8-5B9D-E063-4704A8C0331E,1210000,2025-03-07,W13 9QL,S,,F,6,CAREW ROAD,A
31C68071-ADB0-FEE3-E063-4804A8C04F37,520000,2025-03-07,W13 0TF,F,,F,11,CONNAUGHT ROAD,A
44F406B6-119C-1095-E063-4704A8C048D4,330000,2025-03-07,W13 0TY,F,,F,19,KIRCHEN ROAD,A
34222872-8FC9-4D2B-E063-4704A8C07853,465000,2025-03-07,W13 0JN,F,,F,76,CAVENDISH AVENUE,A
34222871-E6B5-4D2B-E063-4704A8C07853,370000,2025-03-10,W13 9EZ,F,,F,77A,SYDNEY ROAD,A
31C68072-5A69-FEE3-E063-4804A8C04F37,860000,2025-03-10,W13 0NR,T,,F,73,ALEXANDRIA ROAD,A
31C68072-5B39-FEE3-E063-4804A8C04F37,180000,2025-03-12,W13 9UB,F,,F,31,CLEMENTINE CLOSE,A
38EDC0C3-ADB4-0F63-E063-4704A8C00424,925000,2025-03-12,W13 8QW,S,,F,30,BROUGHTON ROAD,B
31C68072-5A6B-FEE3-E063-4804A8C04F37,765000,2025-03-13,W13 8JE,T,,F,32,HERONSFORDE,A
3B5CE841-FF2F-EE3A-E063-4804A8C0D6F1,1200000,2025-03-14,W13 9JZ,T,,F,55,GLENFIELD ROAD,A
34222871-EC58-4D2B-E063-4704A8C07853,625000,2025-03-14,W13 8ER,F,,F,144A - 144B,ARGYLE ROAD,A
31C68071-AFCD-FEE3-E063-4804A8C04F37,510000,2025-03-14,W13 9EA,F,,F,35B,COLDERSHAW ROAD,A
31C68072-56A8-FEE3-E063-4804A8C04F37,916000,2025-03-14,W13 9LU,T,,F,15,DUDLEY GARDENS,A
3DCCB7C9-94A0-5B9D-E063-4704A8C0331E,335000,2025-03-14,W13 9LD,F,,F,LIDO HOUSE,NORTHFIELD AVENUE,A
4E75C29C-C8CA-8922-E063-4804A8C094D0,430000,2025-03-14,W13 9QP,F,,F,13,NORTHFIELD AVENUE,A
4C1B673E-CEF5-D8EA-E063-4704A8C0BF7D,375550,2025-03-17,W13 9JZ,F,,F,30A,GLENFIELD ROAD,A
3DCCB7CA-2D74-5B9D-E063-4704A8C0331E,425000,2025-03-17,W13 0JL,F,,F,4,GRAFTON CLOSE,A
3DCCB7CA-30CA-5B9D-E063-4704A8C0331E,1295000,2025-03-19,W13 8AU,S,,F,8,CLEVELAND ROAD,A
31C68072-5A62-FEE3-E063-4804A8C04F37,820000,2025-03-20,W13 9TX,T,,F,56,SALISBURY ROAD,A
34222872-8C56-4D2B-E063-4704A8C07853,892000,2025-03-20,W13 9LT,T,,F,34,DUDLEY GARDENS,A
34222871-E816-4D2B-E063-4704A8C07853,480800,2025-03-20,W13 8QW,F,,F,24,BROUGHTON ROAD,A
4C1B673E-CB81-D8EA-E063-4704A8C0BF7D,500000,2025-03-20,W13 0JG,F,,F,8,CAVENDISH AVENUE,A
36A61A94-CC57-DEF2-E063-4704A8C046AE,751000,2025-03-21,W13 0BD,S,,F,11,BRENTSIDE CLOSE,A
3DCCB7C9-9366-5B9D-E063-4704A8C0331E,825000,2025-03-21,W13 9XQ,T,,F,22,FULMER WAY,A
42C129E4-2AF1-60A9-E063-4804A8C0C25D,1082000,2025-03-21,W13 0NY,T,,F,5,FELIX ROAD,A
34222872-8D41-4D2B-E063-4704A8C07853,650000,2025-03-21,W13 8HN,T,,F,2,LAKESIDE,A
49E87C31-8908-591C-E063-4704A8C00C31,310000,2025-03-24,W13 0DA,F,,F,15,LONG ACRE COURT,A
3DCCB7CA-31E4-5B9D-E063-4704A8C0331E,380000,2025-03-24,W13 9NR,F,,F,12,CULMINGTON ROAD,A
4C1B673F-6516-D8EA-E063-4704A8C0BF7D,1078000,2025-03-25,W13 9TE,T,,F,12,WYNDHAM ROAD,A
34222872-909F-4D2B-E063-4704A8C07853,710000,2025-03-25,W13 9AS,T,,F,5,PRINCES ROAD,A
402A3A66-26AC-A7DF-E063-4804A8C0B80D,655000,2025-03-25,W13 9HS,T,,F,131,SEAFORD ROAD,A
36A61A94-CBFB-DEF2-E063-4704A8C046AE,700000,2025-03-26,W13 9TF,T,,F,16,BELSIZE AVENUE,A
34222871-EC74-4D2B-E063-4704A8C07853,525000,2025-03-26,W13 0ET,F,,F,DEREHAM HOUSE,DRAYTON GREEN,A
44F406B6-15D8-1095-E063-4704A8C048D4,390000,2025-03-27,W13 8JP,F,,F,7,CASTLE HILL PARADE,A
36A61A94-3E6F-DEF2-E063-4704A8C046AE,586500,2025-03-27,W13 8PJ,F,,F,124,GORDON ROAD,A
34222872-9072-4D2B-E063-4704A8C07853,1116000,2025-03-27,W13 9TR,S,,F,3,NEWLAND GARDENS,A
4E75C29D-FAED-8922-E063-4804A8C094D0,480000,2025-03-27,W13 8RP,F,,F,14,ARDEN ROAD,B
34222872-8D37-4D2B-E063-4704A8C07853,735000,2025-03-27,W13 0RA,T,,F,67,ECCLESTON ROAD,A
4E75C29C-C9CF-8922-E063-4804A8C094D0,495000,2025-03-27,W13 8QH,F,,F,32,HASTINGS ROAD,A
3DCCB7C9-92F6-5B9D-E063-4704A8C0331E,499000,2025-03-27,W13 8HF,F,,F,2C,BRADLEY GARDENS,A
34222872-9127-4D2B-E063-4704A8C07853,438000,2025-03-27,W13 9TG,F,,F,3,BERNARD AVENUE,A
44F406B6-ABFF-1095-E063-4704A8C048D4,910000,2025-03-28,W13 9TG,T,,F,17,BERNARD AVENUE,A
49E87C32-E2C3-591C-E063-4704A8C00C31,1520000,2025-03-28,W13 8JR,T,,F,13,THE AVENUE,B
3DCCB7C9-9497-5B9D-E063-4704A8C0331E,550000,2025-03-28,W13 8LQ,F,,F,6A,COLLEGE ROAD,A
36A61A94-C9FC-DEF2-E063-4704A8C046AE,875000,2025-03-28,W13 9TN,T,,F,50,BALFOUR ROAD,A
42C129E4-2AA5-60A9-E063-4804A8C0C25D,517500,2025-03-28,W13 9QP,F,,F,73,NORTHFIELD AVENUE,A
402A3A65-7694-A7DF-E063-4804A8C0B80D,475000,2025-03-28,W13 8QL,F,,F,45,HARTINGTON ROAD,A
36A61A94-C8E6-DEF2-E063-4704A8C046AE,824000,2025-03-28,W13 9UX,T,,F,78,MAYFIELD AVENUE,A
42C129E4-2AC8-60A9-E063-4804A8C0C25D,615000,2025-03-28,W13 9QP,F,,F,73,NORTHFIELD AVENUE,A
34222872-8C7E-4D2B-E063-4704A8C07853,1000000,2025-03-28,W13 9ED,T,,F,81,ADELAIDE ROAD,A
49E87C31-84DC-591C-E063-4704A8C00C31,325000,2025-03-28,W13 0DP,F,,F,ASHMEAD HOUSE,TEWKESBURY ROAD,A
34222872-9185-4D2B-E063-4704A8C07853,675000,2025-03-28,W13 8QY,S,,F,7,HASTINGS ROAD,A
36A61A94-CD3E-DEF2-E063-4704A8C046AE,435000,2025-03-28,W13 9DR,T,,F,139,LEIGHTON ROAD,A
34222871-E9D3-4D2B-E063-4704A8C07853,445000,2025-03-28,W13 0DX,F,,F,LANSDOWNE LODGE,SUTHERLAND ROAD,A
4C1B673E-CF14-D8EA-E063-4704A8C0BF7D,570000,2025-03-28,W13 0DT,F,,F,14,SUTHERLAND ROAD,A
3DCCB7C9-9598-5B9D-E063-4704A8C0331E,435000,2025-03-28,W13 8QN,F,,F,BROUGHTON COURT,BROUGHTON ROAD,A
42C129E4-2A6F-60A9-E063-4804A8C0C25D,370000,2025-03-31,W13 9PB,F,,F,"SOMERVILLE HOUSE, 22",SOMERSET ROAD,A
34222871-E70F-4D2B-E063-4704A8C07853,535000,2025-03-31,W13 9LB,F,,F,6,BROOMFIELD PLACE,A
402A3A65-7342-A7DF-E063-4804A8C0B80D,712500,2025-03-31,W13 0ND,T,,F,3,CHARLES ROAD,A
4C1B673E-CF5E-D8EA-E063-4704A8C0BF7D,440000,2025-03-31,W13 9PB,F,,F,16,SOMERSET ROAD,A
36A61A94-C9E2-DEF2-E063-4704A8C046AE,778500,2025-03-31,W13 0JA,T,,F,39,MANOR ROAD,A
402A3A66-2622-A7DF-E063-4804A8C0B80D,1200000,2025-03-31,W13 0HB,T,,F,30,HIGHVIEW ROAD,A
4C1B673F-6A80-D8EA-E063-4704A8C0BF7D,340000,2025-03-31,W13 9PW,F,,F,64,PURSEWARDENS CLOSE,A
34222871-EA9E-4D2B-E063-4704A8C07853,143750,2025-03-31,W13 0HS,F,,F,FREEDOM HOUSE,BROWNLOW ROAD,A
402A3A65-735F-A7DF-E063-4804A8C0B80D,346000,2025-03-31,W13 9XJ,F,,F,22,JEFFERSON CLOSE,A
42C129E4-26B2-60A9-E063-4804A8C0C25D,385000,2025-03-31,W13 0HB,F,,F,4,HIGHVIEW ROAD,A
36A61A94-3E25-DEF2-E063-4704A8C046AE,410000,2025-03-31,W13 8NF,F,,F,HILTON HOUSE,AMHERST ROAD,A
34222872-8CD1-4D2B-E063-4704A8C07853,725000,2025-03-31,W13 9HT,T,,F,62,SEAFORD ROAD,A
34222872-8BB0-4D2B-E063-4704A8C07853,750000,2025-03-31,W13 9SU,T,,F,148,NORTHCROFT ROAD,A
3B5CE842-9D8A-EE3A-E063-4804A8C0D6F1,700000,2025-03-31,W13 9AA,T,,F,199,UXBRIDGE ROAD,B
4E75C29C-C79A-8922-E063-4804A8C094D0,467500,2025-03-31,W13 0NP,F,,F,17,ALEXANDRIA ROAD,A
34222871-EA55-4D2B-E063-4704A8C07853,545000,2025-03-31,W13 8HG,F,,F,27A,EGERTON GARDENS,A
34222871-E6A1-4D2B-E063-4704A8C07853,325000,2025-03-31,W13 0UL,F,,F,PERSHORE HOUSE,SINGAPORE ROAD,A
49E87C32-B7AB-591C-E063-4704A8C00C31,180000,2025-04-11,W13 9PL,O,,F,2C,RATHGAR AVENUE,B
34222873-2D3E-4D2B-E063-4704A8C07853,49279,2025-04-11,W13 0JA,O,,F,46,MANOR ROAD,B
36A61A94-414E-DEF2-E063-4704A8C046AE,1075000,2025-04-14,W13 9LT,T,,F,26,DUDLEY GARDENS,A
3B5CE842-7EA9-EE3A-E063-4804A8C0D6F1,1315500,2025-04-14,W13 8PH,O,,F,22,THE AVENUE,B
34222871-E850-4D2B-E063-4704A8C07853,413500,2025-04-22,W13 9ER,F,,F,15A,HESSEL ROAD,A
34222871-E7D0-4D2B-E063-4704A8C07853,310528,2025-04-25,W13 0TY,F,,F,12,KIRCHEN ROAD,A
36A61A94-C925-DEF2-E063-4704A8C046AE,1955000,2025-04-25,W13 8ES,D,,F,3,ST STEPHENS AVENUE,A
36A61A94-3C4D-DEF2-E063-4704A8C046AE,1150000,2025-04-25,W13 9TQ,T,,F,38,GRAHAM AVENUE,A
36A61A94-CCB9-DEF2-E063-4704A8C046AE,765000,2025-04-25,W13 9SY,T,,F,39,NORTHFIELD ROAD,A
44F406B6-15DB-1095-E063-4704A8C048D4,410000,2025-04-25,W13 8JP,F,,F,7,CASTLE HILL PARADE,A
4E75C29C-CB79-8922-E063-4804A8C094D0,302500,2025-04-28,W13 8QY,F,,F,14,HASTINGS ROAD,A
4E75C29E-2CFB-8922-E063-4804A8C094D0,730000,2025-04-30,W13 9RR,T,,F,70,NORTHFIELD AVENUE,B
36A61A94-CC86-DEF2-E063-4704A8C046AE,965000,2025-05-01,W13 9HY,T,,F,15,REGINA TERRACE,A
4E75C29D-FAE7-8922-E063-4804A8C094D0,670000,2025-05-02,W13 8BY,F,,F,15B,WIMBORNE GARDENS,B
4C1B673F-DDEB-D8EA-E063-4704A8C0BF7D,450000,2025-05-02,W13 0NA,F,,F,14,GLENMORE LAWNS,B
36A61A95-387B-DEF2-E063-4704A8C046AE,390000,2025-05-06,W13 0LN,F,,F,5,ARGYLE ROAD,B
