property_key,postcode,paon,street,property_type,deed_date,price_paid,avm_estimate,captured_date,source_url,listing_visible
2D4D7609-39AB-BDF9-E063-4804A8C0672F,W13 0HE,86,CLEVELAND ROAD,D,2024-12-20,810000,,,,
44F406B7-207A-1095-E063-4704A8C048D4,W13 0DA,2,LONG ACRE COURT,F,2024-12-20,400000,,,,
3DCCB7C9-960D-5B9D-E063-4704A8C0331E,W13 0NY,45,FELIX ROAD,T,2024-12-20,900000,,,,
2D4D7608-9029-BDF9-E063-4804A8C0672F,W13 0HW,76,HIGHVIEW ROAD,D,2024-12-20,800000,,,,
2D4D7609-3F2E-BDF9-E063-4804A8C0672F,W13 0JP,5,SAWYERS LAWN,F,2024-12-23,353500,,,,
49E87C31-88CF-591C-E063-4704A8C00C31,W13 9UX,86A,MAYFIELD AVENUE,F,2025-01-03,525000,,,,
4C1B673E-CE12-D8EA-E063-4704A8C0BF7D,W13 9QL,5A,CAREW ROAD,F,2025-01-06,655000,,,,
2D4D7609-3B5B-BDF9-E063-4804A8C0672F,W13 9DE,106,ST KILDA ROAD,T,2025-01-07,995000,,,,
2D4D7608-8EE0-BDF9-E063-4804A8C0672F,W13 9AS,23,PRINCES ROAD,F,2025-01-10,370000,,,,
2D4D7609-3EB3-BDF9-E063-4804A8C0672F,W13 9RN,23,ALTENBURG AVENUE,T,2025-01-10,887500,,,,
3DCCB7CA-A53D-5B9D-E063-4704A8C0331E,W13 0NY,1,FELIX ROAD,T,2025-01-13,1026000,,,,
3B5CE841-FF2B-EE3A-E063-4804A8C0D6F1,W13 9DF,83,ST KILDA ROAD,T,2025-01-14,860000,,,,
38EDC0C3-2577-0F63-E063-4704A8C00424,W13 8JZ,21,COLEBROOKE AVENUE,S,2025-01-14,1830000,,,,
2D4D7609-3F7A-BDF9-E063-4804A8C0672F,W13 9TA,"MAYO COURT, 133",NORTHCROFT ROAD,F,2025-01-14,200000,,,,
2D4D7609-3FF8-BDF9-E063-4804A8C0672F,W13 0SP,23,BEDFORD ROAD,T,2025-01-16,603100,,,,
2F7F2B43-4370-E08F-E063-4804A8C05A49,W13 8QY,16,HASTINGS ROAD,F,2025-01-16,380000,,,,
2F7F2B42-9FAB-E08F-E063-4804A8C05A49,W13 8QY,10B,HASTINGS ROAD,F,2025-01-16,560000,,,,
2D4D7609-3A7B-BDF9-E063-4804A8C0672F,W13 8PQ,31,ALBANY ROAD,T,2025-01-16,860000,,,,
44F406B7-1FF2-1095-E063-4704A8C048D4,W13 8BG,"RALEIGH COURT, 1",KENT AVENUE,F,2025-01-17,392500,,,,
2F7F2B43-3FA9-E08F-E063-4804A8C05A49,W13 9TF,9,BELSIZE AVENUE,T,2025-01-20,912000,,,,
2F7F2B43-4318-E08F-E063-4804A8C05A49,W13 9RN,41,ALTENBURG AVENUE,T,2025-01-20,960000,,,,
3DCCB7CA-A53C-5B9D-E063-4704A8C0331E,W13 9PB,"SOMERVILLE HOUSE, 22",SOMERSET ROAD,F,2025-01-21,605000,,,,
38EDC0C3-20FC-0F63-E063-4704A8C00424,W13 0DX,15,SUTHERLAND ROAD,S,2025-01-22,1130000,,,,
2D4D7609-3E83-BDF9-E063-4804A8C0672F,W13 0NR,75,ALEXANDRIA ROAD,T,2025-01-23,900000,,,,
2F7F2B43-4423-E08F-E063-4804A8C05A49,W13 9UH,49,HASLEMERE AVENUE,F,2025-01-23,355000,,,,
2F7F2B43-441D-E08F-E063-4804A8C05A49,W13 8HF,PEAR TREE COTTAGE,BRADLEY GARDENS,D,2025-01-24,849950,,,,
2F7F2B43-441E-E08F-E063-4804A8C05A49,W13 8PG,2,ALBANY ROAD,F,2025-01-24,545000,,,,
31C68071-B085-FEE3-E063-4804A8C04F37,W13 0RL,22,ECCLESTON ROAD,F,2025-01-24,540000,,,,
402A3A65-77E0-A7DF-E063-4804A8C0B80D,W13 0LA,29A,DRAYTON GROVE,F,2025-01-24,390000,,,,
2F7F2B43-42FE-E08F-E063-4804A8C05A49,W13 9HX,14,CHESHAM TERRACE,T,2025-01-27,812500,,,,
38EDC0C2-9405-0F63-E063-4704A8C00424,W13 9XJ,39,JEFFERSON CLOSE,F,2025-01-27,335000,,,,
3B5CE841-FE34-EE3A-E063-4804A8C0D6F1,W13 9TG,12,BERNARD AVENUE,T,2025-01-29,1010000,,,,
2F7F2B43-42A4-E08F-E063-4804A8C05A49,W13 0JL,15,GRAFTON CLOSE,F,2025-01-29,545000,,,,
2F7F2B43-BFFB-E08F-E063-4804A8C05A49,W13 9PB,"SOMERVILLE HOUSE, 22",SOMERSET ROAD,F,2025-01-31,388839,,,,
36A61A95-396C-DEF2-E063-4704A8C046AE,W13 9PB,"SOMERVILLE HOUSE, 22",SOMERSET ROAD,F,2025-01-31,699965,,,,
49E87C31-8761-591C-E063-4704A8C00C31,W13 9ED,25,ADELAIDE ROAD,F,2025-01-31,393000,,,,
44F406B6-1612-1095-E063-4704A8C048D4,W13 0NY,43,FELIX ROAD,T,2025-01-31,993600,,,,
2F7F2B43-BFFC-E08F-E063-4804A8C05A49,W13 9PB,"SOMERVILLE HOUSE, 22",SOMERSET ROAD,F,2025-01-31,379859,,,,
42C129E5-69C6-60A9-E063-4804A8C0C25D,W13 9PB,"SOMERVILLE HOUSE, 22",SOMERSET ROAD,F,2025-01-31,785326,,,,
38EDC0C2-940E-0F63-E063-4704A8C00424,W13 9DE,10A,ST KILDA ROAD,F,2025-01-31,586000,,,,
402A3A66-20B4-A7DF-E063-4804A8C0B80D,W13 9XP,69,MIDHURST ROAD,S,2025-01-31,1160000,,,,
2F7F2B43-435C-E08F-E063-4804A8C05A49,W13 8DE,66,BELLEVUE ROAD,T,2025-02-03,985000,,,,
44F406B6-15BD-1095-E063-4704A8C048D4,W13 9PB,"SOMERVILLE HOUSE, 22",SOMERSET ROAD,F,2025-02-03,617353,,,,
31C68072-5BB1-FEE3-E063-4804A8C04F37,W13 0BA,25,PEAL GARDENS,T,2025-02-03,485000,,,,
2F7F2B42-9EFD-E08F-E063-4804A8C05A49,W13 9SB,180A,NORTHFIELD AVENUE,F,2025-02-06,486000,,,,
3B5CE842-021D-EE3A-E063-4804A8C0D6F1,W13 9QD,60,ELERS ROAD,S,2025-02-06,2297000,,,,
2F7F2B42-9FBE-E08F-E063-4804A8C05A49,W13 8PG,14,ALBANY ROAD,F,2025-02-07,270000,,,,
3B5CE841-FE22-EE3A-E063-4804A8C0D6F1,W13 0JF,2,DRAYTON GREEN,S,2025-02-07,1170000,,,,
36A61A94-C8E7-DEF2-E063-4704A8C046AE,W13 9NH,64,CULMINGTON ROAD,D,2025-02-10,2550000,,,,
2F7F2B42-A301-E08F-E063-4804A8C05A49,W13 8QJ,CRAIG HOUSE,HARTINGTON ROAD,F,2025-02-10,420000,,,,
3B5CE841-FE60-EE3A-E063-4804A8C0D6F1,W13 9RN,28,ALTENBURG AVENUE,T,2025-02-10,861500,,,,
2F7F2B42-A2FB-E08F-E063-4804A8C05A49,W13 9PB,"SOMERVILLE HOUSE, 22",SOMERSET ROAD,F,2025-02-12,665000,,,,
44F406B6-1548-1095-E063-4704A8C048D4,W13 9PB,"SOMERVILLE HOUSE, 22",SOMERSET ROAD,F,2025-02-12,640000,,,,
2F7F2B43-3FA6-E08F-E063-4804A8C05A49,W13 9EH,26,LEIGHTON ROAD,T,2025-02-14,770000,,,,
3B5CE842-01B4-EE3A-E063-4804A8C0D6F1,W13 9DX,18,COLDERSHAW ROAD,T,2025-02-14,775000,,,,
49E87C31-87C4-591C-E063-4704A8C00C31,W13 8QH,23,HASTINGS ROAD,F,2025-02-14,415000,,,,
31C68072-5B98-FEE3-E063-4804A8C04F37,W13 9PN,2,PURSEWARDENS CLOSE,F,2025-02-17,275000,,,,
31C68071-ADAB-FEE3-E063-4804A8C04F37,W13 9PT,56,KINGSDOWN AVENUE,F,2025-02-19,561000,,,,
3B5CE841-60FA-EE3A-E063-4804A8C0D6F1,W13 9HS,85,SEAFORD ROAD,T,2025-02-19,370000,,,,
402A3A66-25C1-A7DF-E063-4804A8C0B80D,W13 8JS,79,THE AVENUE,S,2025-02-20,1600000,,,,
2F7F2B43-3ECF-E08F-E063-4804A8C05A49,W13 9RW,18,GREEN AVENUE,T,2025-02-20,892000,,,,
44F406B6-157D-1095-E063-4704A8C048D4,W13 9PB,"SOMERVILLE HOUSE, 22",SOMERSET ROAD,F,2025-02-20,820000,,,,
3B5CE841-FE49-EE3A-E063-4804A8C0D6F1,W13 9TF,29,BELSIZE AVENUE,T,2025-02-20,722500,,,,
31C68072-5713-FEE3-E063-4804A8C04F37,W13 9XW,41,RIDLEY AVENUE,T,2025-02-21,590000,,,,
34222872-9160-4D2B-E063-4704A8C07853,W13 9EL,51,LEIGHTON ROAD,F,2025-02-24,450000,,,,
44F406B6-1576-1095-E063-4704A8C048D4,W13 9YB,"FLAT 1, 93",BURNHAM WAY,F,2025-02-25,490000,,,,
3B5CE842-0390-EE3A-E063-4804A8C0D6F1,W13 9TJ,91,MIDHURST ROAD,T,2025-02-25,1145000,,,,
31C68072-5B3C-FEE3-E063-4804A8C04F37,W13 9TA,"MAYO COURT, 133",NORTHCROFT ROAD,F,2025-02-27,204000,,,,
3B5CE842-02E5-EE3A-E063-4804A8C0D6F1,W13 9EU,81,HESSEL ROAD,T,2025-02-27,794000,,,,
34222871-E7E2-4D2B-E063-4704A8C07853,W13 0DP,ASHMEAD HOUSE,TEWKESBURY ROAD,F,2025-02-27,326000,,,,
31C68072-5BBD-FEE3-E063-4804A8C04F37,W13 9AG,8,ST HELENS ROAD,T,2025-02-27,501000,,,,
402A3A65-7578-A7DF-E063-4804A8C0B80D,W13 9QD,6,ELERS ROAD,F,2025-02-28,690000,,,,
31C68072-5694-FEE3-E063-4804A8C04F37,W13 9TN,4,BALFOUR ROAD,T,2025-02-28,856000,,,,
3B5CE841-FD74-EE3A-E063-4804A8C0D6F1,W13 9PU,23,LYNCROFT GARDENS,S,2025-02-28,1720000,,,,
34222873-2C49-4D2B-E063-4704A8C07853,W13 9RR,70,NORTHFIELD AVENUE,T,2025-02-28,388000,,,,
31C68072-56AD-FEE3-E063-4804A8C04F37,W13 9UG,40,WOODSTOCK AVENUE,T,2025-02-28,1020000,,,,
31C68071-B026-FEE3-E063-4804A8C04F37,W13 8NE,TUDOR COURT,AMHERST ROAD,F,2025-02-28,440000,,,,
3B5CE841-5FB7-EE3A-E063-4804A8C0D6F1,W13 9UQ,29A,WOODSTOCK AVENUE,T,2025-02-28,390000,,,,
31C68071-AF94-FEE3-E063-4804A8C04F37,W13 0JY,61,CAVENDISH AVENUE,F,2025-02-28,475000,,,,
31C68072-56F0-FEE3-E063-4804A8C04F37,W13 9EL,59,LEIGHTON ROAD,S,2025-03-03,300000,,,,
402A3A66-AD46-A7DF-E063-4804A8C0B80D,W13 0NY,33,FELIX ROAD,T,2025-03-04,998775,,,,
34222873-0FC3-4D2B-E063-4704A8C07853,W13 0DT,14,SUTHERLAND ROAD,F,2025-03-05,1100000,,,,
34222871-E6A3-4D2B-E063-4704A8C07853,W13 0SA,"ROSEMOOR HOUSE, 90 - 94",BROADWAY,F,2025-03-05,285000,,,,
31C68072-5B52-FEE3-E063-4804A8C04F37,W13 9UB,25,CLEMENTINE CLOSE,T,2025-03-07,394000,,,,
3DCCB7CA-2DE8-5B9D-E063-4704A8C0331E,W13 9QL,6,CAREW ROAD,S,2025-03-07,1210000,,,,
31C68071-ADB0-FEE3-E063-4804A8C04F37,W13 0TF,11,CONNAUGHT ROAD,F,2025-03-07,520000,,,,
44F406B6-119C-1095-E063-4704A8C048D4,W13 0TY,19,KIRCHEN ROAD,F,2025-03-07,330000,,,,
34222872-8FC9-4D2B-E063-4704A8C07853,W13 0JN,76,CAVENDISH AVENUE,F,2025-03-07,465000,,,,
34222871-E6B5-4D2B-E063-4704A8C07853,W13 9EZ,77A,SYDNEY ROAD,F,2025-03-10,370000,,,,
31C68072-5A69-FEE3-E063-4804A8C04F37,W13 0NR,73,ALEXANDRIA ROAD,T,2025-03-10,860000,,,,
31C68072-5B39-FEE3-E063-4804A8C04F37,W13 9UB,31,CLEMENTINE CLOSE,F,2025-03-12,180000,,,,
38EDC0C3-ADB4-0F63-E063-4704A8C00424,W13 8QW,30,BROUGHTON ROAD,S,2025-03-12,925000,,,,
31C68072-5A6B-FEE3-E063-4804A8C04F37,W13 8JE,32,HERONSFORDE,T,2025-03-13,765000,,,,
3B5CE841-FF2F-EE3A-E063-4804A8C0D6F1,W13 9JZ,55,GLENFIELD ROAD,T,2025-03-14,1200000,,,,
34222871-EC58-4D2B-E063-4704A8C07853,W13 8ER,144A - 144B,ARGYLE ROAD,F,2025-03-14,625000,,,,
31C68071-AFCD-FEE3-E063-4804A8C04F37,W13 9EA,35B,COLDERSHAW ROAD,F,2025-03-14,510000,,,,
31C68072-56A8-FEE3-E063-4804A8C04F37,W13 9LU,15,DUDLEY GARDENS,T,2025-03-14,916000,,,,
3DCCB7C9-94A0-5B9D-E063-4704A8C0331E,W13 9LD,LIDO HOUSE,NORTHFIELD AVENUE,F,2025-03-14,335000,,,,
4E75C29C-C8CA-8922-E063-4804A8C094D0,W13 9QP,13,NORTHFIELD AVENUE,F,2025-03-14,430000,,,,
4C1B673E-CEF5-D8EA-E063-4704A8C0BF7D,W13 9JZ,30A,GLENFIELD ROAD,F,2025-03-17,375550,,,,
3DCCB7CA-2D74-5B9D-E063-4704A8C0331E,W13 0JL,4,GRAFTON CLOSE,F,2025-03-17,425000,,,,
3DCCB7CA-30CA-5B9D-E063-4704A8C0331E,W13 8AU,8,CLEVELAND ROAD,S,2025-03-19,1295000,,,,
31C68072-5A62-FEE3-E063-4804A8C04F37,W13 9TX,56,SALISBURY ROAD,T,2025-03-20,820000,,,,
34222872-8C56-4D2B-E063-4704A8C07853,W13 9LT,34,DUDLEY GARDENS,T,2025-03-20,892000,,,,
34222871-E816-4D2B-E063-4704A8C07853,W13 8QW,24,BROUGHTON ROAD,F,2025-03-20,480800,,,,
4C1B673E-CB81-D8EA-E063-4704A8C0BF7D,W13 0JG,8,CAVENDISH AVENUE,F,2025-03-20,500000,,,,
36A61A94-CC57-DEF2-E063-4704A8C046AE,W13 0BD,11,BRENTSIDE CLOSE,S,2025-03-21,751000,,,,
3DCCB7C9-9366-5B9D-E063-4704A8C0331E,W13 9XQ,22,FULMER WAY,T,2025-03-21,825000,,,,
42C129E4-2AF1-60A9-E063-4804A8C0C25D,W13 0NY,5,FELIX ROAD,T,2025-03-21,1082000,,,,
34222872-8D41-4D2B-E063-4704A8C07853,W13 8HN,2,LAKESIDE,T,2025-03-21,650000,,,,
49E87C31-8908-591C-E063-4704A8C00C31,W13 0DA,15,LONG ACRE COURT,F,2025-03-24,310000,,,,
3DCCB7CA-31E4-5B9D-E063-4704A8C0331E,W13 9NR,12,CULMINGTON ROAD,F,2025-03-24,380000,,,,
4C1B673F-6516-D8EA-E063-4704A8C0BF7D,W13 9TE,12,WYNDHAM ROAD,T,2025-03-25,1078000,,,,
34222872-909F-4D2B-E063-4704A8C07853,W13 9AS,5,PRINCES ROAD,T,2025-03-25,710000,,,,
402A3A66-26AC-A7DF-E063-4804A8C0B80D,W13 9HS,131,SEAFORD ROAD,T,2025-03-25,655000,,,,
36A61A94-CBFB-DEF2-E063-4704A8C046AE,W13 9TF,16,BELSIZE AVENUE,T,2025-03-26,700000,,,,
34222871-EC74-4D2B-E063-4704A8C07853,W13 0ET,DEREHAM HOUSE,DRAYTON GREEN,F,2025-03-26,525000,,,,
44F406B6-15D8-1095-E063-4704A8C048D4,W13 8JP,7,CASTLE HILL PARADE,F,2025-03-27,390000,,,,
36A61A94-3E6F-DEF2-E063-4704A8C046AE,W13 8PJ,124,GORDON ROAD,F,2025-03-27,586500,,,,
34222872-9072-4D2B-E063-4704A8C07853,W13 9TR,3,NEWLAND GARDENS,S,2025-03-27,1116000,,,,
4E75C29D-FAED-8922-E063-4804A8C094D0,W13 8RP,14,ARDEN ROAD,F,2025-03-27,480000,,,,
34222872-8D37-4D2B-E063-4704A8C07853,W13 0RA,67,ECCLESTON ROAD,T,2025-03-27,735000,,,,
4E75C29C-C9CF-8922-E063-4804A8C094D0,W13 8QH,32,HASTINGS ROAD,F,2025-03-27,495000,,,,
3DCCB7C9-92F6-5B9D-E063-4704A8C0331E,W13 8HF,2C,BRADLEY GARDENS,F,2025-03-27,499000,,,,
34222872-9127-4D2B-E063-4704A8C07853,W13 9TG,3,BERNARD AVENUE,F,2025-03-27,438000,,,,
44F406B6-ABFF-1095-E063-4704A8C048D4,W13 9TG,17,BERNARD AVENUE,T,2025-03-28,910000,,,,
49E87C32-E2C3-591C-E063-4704A8C00C31,W13 8JR,13,THE AVENUE,T,2025-03-28,1520000,,,,
3DCCB7C9-9497-5B9D-E063-4704A8C0331E,W13 8LQ,6A,COLLEGE ROAD,F,2025-03-28,550000,,,,
36A61A94-C9FC-DEF2-E063-4704A8C046AE,W13 9TN,50,BALFOUR ROAD,T,2025-03-28,875000,,,,
42C129E4-2AA5-60A9-E063-4804A8C0C25D,W13 9QP,73,NORTHFIELD AVENUE,F,2025-03-28,517500,,,,
402A3A65-7694-A7DF-E063-4804A8C0B80D,W13 8QL,45,HARTINGTON ROAD,F,2025-03-28,475000,,,,
36A61A94-C8E6-DEF2-E063-4704A8C046AE,W13 9UX,78,MAYFIELD AVENUE,T,2025-03-28,824000,,,,
42C129E4-2AC8-60A9-E063-4804A8C0C25D,W13 9QP,73,NORTHFIELD AVENUE,F,2025-03-28,615000,,,,
34222872-8C7E-4D2B-E063-4704A8C07853,W13 9ED,81,ADELAIDE ROAD,T,2025-03-28,1000000,,,,
49E87C31-84DC-591C-E063-4704A8C00C31,W13 0DP,ASHMEAD HOUSE,TEWKESBURY ROAD,F,2025-03-28,325000,,,,
34222872-9185-4D2B-E063-4704A8C07853,W13 8QY,7,HASTINGS ROAD,S,2025-03-28,675000,,,,
36A61A94-CD3E-DEF2-E063-4704A8C046AE,W13 9DR,139,LEIGHTON ROAD,T,2025-03-28,435000,,,,
34222871-E9D3-4D2B-E063-4704A8C07853,W13 0DX,LANSDOWNE LODGE,SUTHERLAND ROAD,F,2025-03-28,445000,,,,
4C1B673E-CF14-D8EA-E063-4704A8C0BF7D,W13 0DT,14,SUTHERLAND ROAD,F,2025-03-28,570000,,,,
3DCCB7C9-9598-5B9D-E063-4704A8C0331E,W13 8QN,BROUGHTON COURT,BROUGHTON ROAD,F,2025-03-28,435000,,,,
42C129E4-2A6F-60A9-E063-4804A8C0C25D,W13 9PB,"SOMERVILLE HOUSE, 22",SOMERSET ROAD,F,2025-03-31,370000,,,,
34222871-E70F-4D2B-E063-4704A8C07853,W13 9LB,6,BROOMFIELD PLACE,F,2025-03-31,535000,,,,
402A3A65-7342-A7DF-E063-4804A8C0B80D,W13 0ND,3,CHARLES ROAD,T,2025-03-31,712500,,,,
4C1B673E-CF5E-D8EA-E063-4704A8C0BF7D,W13 9PB,16,SOMERSET ROAD,F,2025-03-31,440000,,,,
36A61A94-C9E2-DEF2-E063-4704A8C046AE,W13 0JA,39,MANOR ROAD,T,2025-03-31,778500,,,,
402A3A66-2622-A7DF-E063-4804A8C0B80D,W13 0HB,30,HIGHVIEW ROAD,T,2025-03-31,1200000,,,,
4C1B673F-6A80-D8EA-E063-4704A8C0BF7D,W13 9PW,64,PURSEWARDENS CLOSE,F,2025-03-31,340000,,,,
34222871-EA9E-4D2B-E063-4704A8C07853,W13 0HS,FREEDOM HOUSE,BROWNLOW ROAD,F,2025-03-31,143750,,,,
402A3A65-735F-A7DF-E063-4804A8C0B80D,W13 9XJ,22,JEFFERSON CLOSE,F,2025-03-31,346000,,,,
42C129E4-26B2-60A9-E063-4804A8C0C25D,W13 0HB,4,HIGHVIEW ROAD,F,2025-03-31,385000,,,,
36A61A94-3E25-DEF2-E063-4704A8C046AE,W13 8NF,HILTON HOUSE,AMHERST ROAD,F,2025-03-31,410000,,,,
34222872-8CD1-4D2B-E063-4704A8C07853,W13 9HT,62,SEAFORD ROAD,T,2025-03-31,725000,,,,
34222872-8BB0-4D2B-E063-4704A8C07853,W13 9SU,148,NORTHCROFT ROAD,T,2025-03-31,750000,,,,
3B5CE842-9D8A-EE3A-E063-4804A8C0D6F1,W13 9AA,199,UXBRIDGE ROAD,T,2025-03-31,700000,,,,
4E75C29C-C79A-8922-E063-4804A8C094D0,W13 0NP,17,ALEXANDRIA ROAD,F,2025-03-31,467500,,,,
34222871-EA55-4D2B-E063-4704A8C07853,W13 8HG,27A,EGERTON GARDENS,F,2025-03-31,545000,,,,
34222871-E6A1-4D2B-E063-4704A8C07853,W13 0UL,PERSHORE HOUSE,SINGAPORE ROAD,F,2025-03-31,325000,,,,
36A61A94-414E-DEF2-E063-4704A8C046AE,W13 9LT,26,DUDLEY GARDENS,T,2025-04-14,1075000,,,,
34222871-E850-4D2B-E063-4704A8C07853,W13 9ER,15A,HESSEL ROAD,F,2025-04-22,413500,,,,
34222871-E7D0-4D2B-E063-4704A8C07853,W13 0TY,12,KIRCHEN ROAD,F,2025-04-25,310528,,,,
36A61A94-C925-DEF2-E063-4704A8C046AE,W13 8ES,3,ST STEPHENS AVENUE,D,2025-04-25,1955000,,,,
36A61A94-3C4D-DEF2-E063-4704A8C046AE,W13 9TQ,38,GRAHAM AVENUE,T,2025-04-25,1150000,,,,
36A61A94-CCB9-DEF2-E063-4704A8C046AE,W13 9SY,39,NORTHFIELD ROAD,T,2025-04-25,765000,,,,
44F406B6-15DB-1095-E063-4704A8C048D4,W13 8JP,7,CASTLE HILL PARADE,F,2025-04-25,410000,,,,
4E75C29C-CB79-8922-E063-4804A8C094D0,W13 8QY,14,HASTINGS ROAD,F,2025-04-28,302500,,,,
4E75C29E-2CFB-8922-E063-4804A8C094D0,W13 9RR,70,NORTHFIELD AVENUE,T,2025-04-30,730000,,,,
36A61A94-CC86-DEF2-E063-4704A8C046AE,W13 9HY,15,REGINA TERRACE,T,2025-05-01,965000,,,,
4E75C29D-FAE7-8922-E063-4804A8C094D0,W13 8BY,15B,WIMBORNE GARDENS,F,2025-05-02,670000,,,,
4C1B673F-DDEB-D8EA-E063-4704A8C0BF7D,W13 0NA,14,GLENMORE LAWNS,F,2025-05-02,450000,,,,
36A61A95-387B-DEF2-E063-4704A8C046AE,W13 0LN,5,ARGYLE ROAD,F,2025-05-06,390000,,,,
4E75C29D-735E-8922-E063-4804A8C094D0,W13 9SX,24,NORTHCROFT ROAD,S,2025-05-06,880000,,,,
36A61A94-3C8E-DEF2-E063-4704A8C046AE,W13 9PS,43,KINGSDOWN AVENUE,T,2025-05-06,1320000,,,,
4E75C29C-CB25-8922-E063-4804A8C094D0,W13 0TF,23,CONNAUGHT ROAD,F,2025-05-06,380000,,,,
36A61A94-3D0B-DEF2-E063-4704A8C046AE,W13 8HX,ST. STEPHENS COURT,THE AVENUE,F,2025-05-08,665000,,,,
38EDC0C3-25F4-0F63-E063-4704A8C00424,W13 8LY,34,WALDECK ROAD,D,2025-05-08,1680000,,,,
36A61A94-3EEE-DEF2-E063-4704A8C046AE,W13 0BN,14,AVALON ROAD,S,2025-05-09,890000,,,,
44F406B6-A938-1095-E063-4704A8C048D4,W13 8BU,45,KENT GARDENS,S,2025-05-09,1350000,,,,
36A61A94-C9AC-DEF2-E063-4704A8C046AE,W13 9TT,77,SALISBURY ROAD,T,2025-05-12,1015000,,,,
4E75C29C-CB94-8922-E063-4804A8C094D0,W13 8ER,146B,ARGYLE ROAD,F,2025-05-15,450000,,,,
42C129E4-2996-60A9-E063-4804A8C0C25D,W13 9JZ,52,GLENFIELD ROAD,F,2025-05-15,515000,,,,
38EDC0C2-9583-0F63-E063-4704A8C00424,W13 8DX,36,TEMPLEWOOD,T,2025-05-16,860000,,,,
38EDC0C3-2660-0F63-E063-4704A8C00424,W13 9LP,45,RATHGAR AVENUE,F,2025-05-21,525000,,,,
4C1B673E-CFB5-D8EA-E063-4704A8C0BF7D,W13 0DT,14,SUTHERLAND ROAD,F,2025-05-22,730000,,,,
36A61A95-38A6-DEF2-E063-4704A8C046AE,W13 9RR,50,NORTHFIELD AVENUE,F,2025-05-22,370000,,,,
4C1B673F-DE2C-D8EA-E063-4704A8C0BF7D,W13 0DU,"APEX COURT, 22",SUTHERLAND ROAD,F,2025-05-23,425000,,,,
4C1B673F-DE2D-D8EA-E063-4704A8C0BF7D,W13 0DU,"APEX COURT, 22",SUTHERLAND ROAD,F,2025-05-23,360000,,,,
4E75C29D-7393-8922-E063-4804A8C094D0,W13 9RW,33,GREEN AVENUE,T,2025-05-23,1014500,,,,
3B5CE841-6489-EE3A-E063-4804A8C0D6F1,W13 0NP,"WILTON HOUSE, 1",ALEXANDRIA ROAD,F,2025-05-23,495000,,,,
38EDC0C2-964F-0F63-E063-4704A8C00424,W13 9NF,9,CHURCHFIELD ROAD,F,2025-05-23,387000,,,,
4C1B673E-CD7F-D8EA-E063-4704A8C0BF7D,W13 8BH,44,KENT AVENUE,S,2025-05-23,1350000,,,,
4C1B673F-DE2E-D8EA-E063-4704A8C0BF7D,W13 0DU,"APEX COURT, 22",SUTHERLAND ROAD,F,2025-05-23,425000,,,,
42C129E4-286E-60A9-E063-4804A8C0C25D,W13 8DE,4,BELLEVUE ROAD,F,2025-05-23,486500,,,,
4C1B673F-DE2A-D8EA-E063-4704A8C0BF7D,W13 0DU,"APEX COURT, 22",SUTHERLAND ROAD,F,2025-05-23,360000,,,,
38EDC0C2-9422-0F63-E063-4704A8C00424,W13 9JR,16A,WESTFIELD ROAD,F,2025-05-23,500000,,,,
4C1B673F-DE2B-D8EA-E063-4704A8C0BF7D,W13 0DU,"APEX COURT, 22",SUTHERLAND ROAD,F,2025-05-23,360000,,,,
42C129E4-DB0E-60A9-E063-4804A8C0C25D,W13 9JS,36,LOVEDAY ROAD,S,2025-05-28,1680000,,,,
4C1B673E-CFBF-D8EA-E063-4704A8C0BF7D,W13 0DT,14,SUTHERLAND ROAD,F,2025-05-28,740000,,,,
38EDC0C3-215D-0F63-E063-4704A8C00424,W13 9JU,89,LOVEDAY ROAD,S,2025-05-30,1075000,,,,
42C129E4-D999-60A9-E063-4804A8C0C25D,W13 9RA,75,LEYBORNE AVENUE,T,2025-05-30,1035000,,,,
44F406B6-AC00-1095-E063-4704A8C048D4,W13 8JH,15,DELL WAY,T,2025-05-30,877000,,,,
38EDC0C2-95AB-0F63-E063-4704A8C00424,W13 9PA,RAY COURT,SOMERSET ROAD,F,2025-05-30,395000,,,,
38EDC0C3-2166-0F63-E063-4704A8C00424,W13 8HQ,6,EGERTON GARDENS,S,2025-05-30,1350000,,,,
42C129E4-280F-60A9-E063-4804A8C0C25D,W13 0EW,VALLEY HOUSE,MANOR ROAD,F,2025-06-02,542500,,,,
44F406B6-A885-1095-E063-4704A8C048D4,W13 9PL,15,RATHGAR AVENUE,S,2025-06-03,1450000,,,,
42C129E4-DE92-60A9-E063-4804A8C0C25D,W13 8BE,15,KENT AVENUE,S,2025-06-04,1395000,,,,
44F406B6-A8A3-1095-E063-4704A8C048D4,W13 9XS,15,MIDHURST ROAD,T,2025-06-04,832500,,,,
38EDC0C3-2538-0F63-E063-4704A8C00424,W13 9TF,5,BELSIZE AVENUE,T,2025-06-06,870000,,,,
38EDC0C3-2427-0F63-E063-4704A8C00424,W13 8JE,23,HERONSFORDE,T,2025-06-06,663000,,,,
4E75C29C-C8A8-8922-E063-4804A8C094D0,W13 0BY,13,BRUTON WAY,S,2025-06-06,1400000,,,,
42C129E4-DA11-60A9-E063-4804A8C0C25D,W13 8JZ,45,COLEBROOKE AVENUE,S,2025-06-06,1724650,,,,
42C129E4-DA81-60A9-E063-4804A8C0C25D,W13 9ED,87,ADELAIDE ROAD,T,2025-06-06,1325000,,,,
