property_key,avm_estimate,captured_date,source_url,listing_visible
237B17FE-3E56-22AC-E063-4804A8C0EA3A,1258541,2026-06-19,PROXY:open-data-hedonic-OLS,false
2D4D7609-3E58-BDF9-E063-4804A8C0672F,938989,2026-06-19,PROXY:open-data-hedonic-OLS,false
2D4D7608-8FE2-BDF9-E063-4804A8C0672F,563992,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-3A8A-22AC-E063-4804A8C0EA3A,1377164,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-3B03-22AC-E063-4804A8C0EA3A,988693,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-1FCA-555E-E063-4704A8C066F2,1473483,2026-06-19,PROXY:open-data-hedonic-OLS,false
2D4D7609-3B10-BDF9-E063-4804A8C0672F,1091807,2026-06-19,PROXY:open-data-hedonic-OLS,false
2D4D7609-3DEC-BDF9-E063-4804A8C0672F,1133245,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-3A2E-22AC-E063-4804A8C0EA3A,914259,2026-06-19,PROXY:open-data-hedonic-OLS,false
3DCCB7C9-9551-5B9D-E063-4704A8C0331E,916433,2026-06-19,PROXY:open-data-hedonic-OLS,false
2D4D7609-3B57-BDF9-E063-4804A8C0672F,1067896,2026-06-19,PROXY:open-data-hedonic-OLS,false
42C129E4-29D5-60A9-E063-4804A8C0C25D,325227,2026-06-19,PROXY:open-data-hedonic-OLS,false
2D4D7609-3EA1-BDF9-E063-4804A8C0672F,1078838,2026-06-19,PROXY:open-data-hedonic-OLS,false
2F7F2B42-9FCD-E08F-E063-4804A8C05A49,717819,2026-06-19,PROXY:open-data-hedonic-OLS,false
2D4D7609-3A52-BDF9-E063-4804A8C0672F,962653,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-3DDA-22AC-E063-4804A8C0EA3A,1677963,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-3A8E-22AC-E063-4804A8C0EA3A,790872,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA80-5C55-555E-E063-4704A8C066F2,366416,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-281E-555E-E063-4704A8C066F2,937745,2026-06-19,PROXY:open-data-hedonic-OLS,false
2D4D7609-3A82-BDF9-E063-4804A8C0672F,1196187,2026-06-19,PROXY:open-data-hedonic-OLS,false
2ACACE8D-0E1B-295E-E063-4804A8C0B0EB,832201,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA80-5715-555E-E063-4704A8C066F2,872068,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-244C-555E-E063-4704A8C066F2,853895,2026-06-19,PROXY:open-data-hedonic-OLS,false
2D4D7609-3A31-BDF9-E063-4804A8C0672F,1074486,2026-06-19,PROXY:open-data-hedonic-OLS,false
3DCCB7CA-2D7C-5B9D-E063-4704A8C0331E,1109380,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FD-985E-22AC-E063-4804A8C0EA3A,900395,2026-06-19,PROXY:open-data-hedonic-OLS,false
2D4D7609-39A4-BDF9-E063-4804A8C0672F,1762999,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-2569-555E-E063-4704A8C066F2,378747,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA80-5CE4-555E-E063-4704A8C066F2,417982,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA80-58A3-555E-E063-4704A8C066F2,450600,2026-06-19,PROXY:open-data-hedonic-OLS,false
2F7F2B42-9F4D-E08F-E063-4804A8C05A49,1615730,2026-06-19,PROXY:open-data-hedonic-OLS,false
2F7F2B42-A2C6-E08F-E063-4804A8C05A49,593058,2026-06-19,PROXY:open-data-hedonic-OLS,false
36A61A94-C93D-DEF2-E063-4704A8C046AE,1226047,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-1F9D-555E-E063-4704A8C066F2,1311210,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-1EEC-555E-E063-4704A8C066F2,841845,2026-06-19,PROXY:open-data-hedonic-OLS,false
34222872-8BCC-4D2B-E063-4704A8C07853,1190690,2026-06-19,PROXY:open-data-hedonic-OLS,false
31C68072-569F-FEE3-E063-4804A8C04F37,1180302,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA80-5C98-555E-E063-4704A8C066F2,1098826,2026-06-19,PROXY:open-data-hedonic-OLS,false
3DCCB7CA-2D14-5B9D-E063-4704A8C0331E,791824,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-2058-555E-E063-4704A8C066F2,995068,2026-06-19,PROXY:open-data-hedonic-OLS,false
2859C1AB-7471-52B4-E063-4804A8C05948,528169,2026-06-19,PROXY:open-data-hedonic-OLS,false
2F7F2B42-9E1C-E08F-E063-4804A8C05A49,331348,2026-06-19,PROXY:open-data-hedonic-OLS,false
3B5CE841-6391-EE3A-E063-4804A8C0D6F1,917715,2026-06-19,PROXY:open-data-hedonic-OLS,false
3DCCB7CA-3099-5B9D-E063-4704A8C0331E,928827,2026-06-19,PROXY:open-data-hedonic-OLS,false
42C129E4-29EA-60A9-E063-4804A8C0C25D,577925,2026-06-19,PROXY:open-data-hedonic-OLS,false
2D4D7609-3A4B-BDF9-E063-4804A8C0672F,980645,2026-06-19,PROXY:open-data-hedonic-OLS,false
402A3A65-7739-A7DF-E063-4804A8C0B80D,917516,2026-06-19,PROXY:open-data-hedonic-OLS,false
3B5CE841-FD90-EE3A-E063-4804A8C0D6F1,1204109,2026-06-19,PROXY:open-data-hedonic-OLS,false
3B5CE841-638C-EE3A-E063-4804A8C0D6F1,914120,2026-06-19,PROXY:open-data-hedonic-OLS,false
3B5CE841-6378-EE3A-E063-4804A8C0D6F1,917690,2026-06-19,PROXY:open-data-hedonic-OLS,false
3B5CE841-637A-EE3A-E063-4804A8C0D6F1,917807,2026-06-19,PROXY:open-data-hedonic-OLS,false
2F7F2B43-4355-E08F-E063-4804A8C05A49,897855,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-2017-555E-E063-4704A8C066F2,399267,2026-06-19,PROXY:open-data-hedonic-OLS,false
31C68071-B2DD-FEE3-E063-4804A8C04F37,763790,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-2550-555E-E063-4704A8C066F2,366289,2026-06-19,PROXY:open-data-hedonic-OLS,false
2F7F2B43-3F60-E08F-E063-4804A8C05A49,964110,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-24C8-555E-E063-4704A8C066F2,899244,2026-06-19,PROXY:open-data-hedonic-OLS,false
2ACACE8D-0E13-295E-E063-4804A8C0B0EB,1345064,2026-06-19,PROXY:open-data-hedonic-OLS,false
2859C1AB-746D-52B4-E063-4804A8C05948,838236,2026-06-19,PROXY:open-data-hedonic-OLS,false
402A3A65-775E-A7DF-E063-4804A8C0B80D,901013,2026-06-19,PROXY:open-data-hedonic-OLS,false
31C68072-568F-FEE3-E063-4804A8C04F37,858284,2026-06-19,PROXY:open-data-hedonic-OLS,false
