property_key,postcode,paon,street,property_type,deed_date,price_paid,avm_estimate,captured_date,source_url,listing_visible
2F7F2B42-AE7A-E08F-E063-4804A8C05A49,SL6 1AG,AMBER PLACE,OLDFIELD ROAD,F,2025-02-04,357500,,,,
2F7F2B42-AB0A-E08F-E063-4804A8C05A49,SL6 2DG,12,TITHE BARN DRIVE,S,2025-02-04,400000,,,,
3B5CE841-6DEF-EE3A-E063-4804A8C0D6F1,SL6 6JA,73,COURTHOUSE ROAD,T,2025-02-04,245000,,,,
4777E0AE-53F5-5D59-E063-4804A8C09F8E,SL6 2EW,25,WINDSOR ROAD,D,2025-02-05,1500000,,,,
31C68071-BDAC-FEE3-E063-4804A8C04F37,SL6 2PZ,ST PETERS LODGE,SHOPPENHANGERS ROAD,F,2025-02-05,415000,,,,
44F406B6-215C-1095-E063-4704A8C048D4,SL6 4PS,71,ALTWOOD ROAD,D,2025-02-06,950000,,,,
2F7F2B42-AAFE-E08F-E063-4804A8C05A49,SL6 1BR,38,BELL STREET,S,2025-02-06,415000,,,,
31C68071-BDFE-FEE3-E063-4804A8C04F37,SL6 8RZ,52,SIMPSON CLOSE,D,2025-02-06,680000,,,,
2F7F2B42-ABEF-E08F-E063-4804A8C05A49,SL6 4LB,154,BATH ROAD,S,2025-02-06,750000,,,,
31C68071-BC29-FEE3-E063-4804A8C04F37,SL6 4DS,11,UNDERHILL CLOSE,D,2025-02-06,600000,,,,
2F7F2B42-AC55-E08F-E063-4804A8C05A49,SL6 3XD,44,PHIPPS CLOSE,T,2025-02-06,366000,,,,
31C68071-BE15-FEE3-E063-4804A8C04F37,SL6 8EY,1,THAMES CRESCENT,D,2025-02-07,975000,,,,
36A61A94-4A12-DEF2-E063-4704A8C046AE,SL6 2JH,BELMONT FARM HOUSE,STUD GREEN,F,2025-02-07,400000,,,,
2F7F2B42-AB4E-E08F-E063-4804A8C05A49,SL6 3SH,BRAEMAR,WALTHAM ROAD,S,2025-02-07,650000,,,,
31C68071-BCF0-FEE3-E063-4804A8C04F37,SL6 8EP,62,SUMMERLEAZE ROAD,S,2025-02-07,816500,,,,
31C68071-BFC6-FEE3-E063-4804A8C04F37,SL6 8RN,154,BLACKAMOOR LANE,D,2025-02-07,675000,,,,
4777E0AE-5431-5D59-E063-4804A8C09F8E,SL6 5AQ,46,HIGHWAY AVENUE,S,2025-02-07,497500,,,,
4C1B673E-DB0B-D8EA-E063-4704A8C0BF7D,SL6 8NZ,WOODHURST SOUTH,RAY MEAD ROAD,F,2025-02-10,485000,,,,
4777E0AF-79A0-5D59-E063-4804A8C09F8E,SL6 6BU,JONATHAN COURT,THE CRESCENT,F,2025-02-10,263000,,,,
49E87C31-9408-591C-E063-4704A8C00C31,SL6 6FL,SPUR HOUSE,THE CRESCENT,F,2025-02-10,300000,,,,
3B5CE841-6DCB-EE3A-E063-4804A8C0D6F1,SL6 3XX,73,FOLIEJOHN WAY,F,2025-02-10,177000,,,,
31C68071-BB91-FEE3-E063-4804A8C04F37,SL6 3XL,87,LILLIBROOKE CRESCENT,S,2025-02-11,375000,,,,
3B5CE841-6D30-EE3A-E063-4804A8C0D6F1,SL6 5ER,1,HALIFAX ROAD,T,2025-02-12,550000,,,,
2F7F2B42-AB2F-E08F-E063-4804A8C05A49,SL6 2HQ,86,AYSGARTH PARK,D,2025-02-12,615000,,,,
3B5CE841-757E-EE3A-E063-4804A8C0D6F1,SL6 0PY,7,STAFFORD CLOSE,D,2025-02-12,600000,,,,
31C68071-C43A-FEE3-E063-4804A8C04F37,SL6 0FD,LANSDOWNE PLACE,INSTITUTE ROAD,F,2025-02-12,272000,,,,
31C68071-BC6E-FEE3-E063-4804A8C04F37,SL6 8RZ,28,SIMPSON CLOSE,T,2025-02-13,285000,,,,
4C1B673E-DAF2-D8EA-E063-4704A8C0BF7D,SL6 2LF,24,HENDONS WAY,D,2025-02-13,678000,,,,
3B5CE841-6CB2-EE3A-E063-4804A8C0D6F1,SL6 3PZ,9,FARMERS CLOSE,S,2025-02-13,530000,,,,
2F7F2B42-ACDC-E08F-E063-4804A8C05A49,SL6 2LL,15,MONKEY ISLAND COURT,F,2025-02-13,292500,,,,
3B5CE841-6F79-EE3A-E063-4804A8C0D6F1,SL6 5HN,105,BLENHEIM ROAD,F,2025-02-13,295000,,,,
4777E0AE-53B3-5D59-E063-4804A8C09F8E,SL6 6LS,9,BELMONT CRESCENT,D,2025-02-14,610000,,,,
36A61A94-4E8C-DEF2-E063-4704A8C046AE,SL6 0NH,20,CAVENDISH CLOSE,F,2025-02-14,247500,,,,
49E87C31-952D-591C-E063-4704A8C00C31,SL6 8BX,"FIRTH HOUSE, 47",MOORBRIDGE ROAD,F,2025-02-14,239480,,,,
2F7F2B42-AD55-E08F-E063-4804A8C05A49,SL6 8QW,36,RAY LEA CLOSE,S,2025-02-14,835000,,,,
34222871-F980-4D2B-E063-4704A8C07853,SL6 7HQ,9,WESTMEAD,T,2025-02-14,450000,,,,
44F406B6-2181-1095-E063-4704A8C048D4,SL6 4FW,MAIDEN HOUSE,VANWALL ROAD,F,2025-02-14,189950,,,,
2F7F2B42-AC06-E08F-E063-4804A8C05A49,SL6 5AE,24,HIGHWAY ROAD,D,2025-02-14,798000,,,,
2F7F2B42-AD1B-E08F-E063-4804A8C05A49,SL6 4HW,30,LEXINGTON AVENUE,T,2025-02-14,420000,,,,
31C68071-BB01-FEE3-E063-4804A8C04F37,SL6 3YY,29,SOMERSBY CRESCENT,S,2025-02-14,420000,,,,
31C68071-BFF5-FEE3-E063-4804A8C04F37,SL6 7LY,17,GRINGER HILL,D,2025-02-14,1450000,,,,
49E87C31-9526-591C-E063-4704A8C00C31,SL6 4SA,22,LANCASTRIA MEWS,F,2025-02-14,288000,,,,
2F7F2B42-AAB2-E08F-E063-4804A8C05A49,SL6 7DR,6,NORFOLK PARK COTTAGES,S,2025-02-14,460000,,,,
2F7F2B42-AC13-E08F-E063-4804A8C05A49,SL6 2PA,HONEYSUCKLE COTTAGE,FIFIELD ROAD,S,2025-02-14,700000,,,,
4777E0AF-7940-5D59-E063-4804A8C09F8E,SL6 7TB,8,ANNE CLOSE,T,2025-02-14,420000,,,,
2F7F2B42-B26E-E08F-E063-4804A8C05A49,SL6 0PL,"CHILTON COURT, 574",BATH ROAD,F,2025-02-14,185000,,,,
42C129E4-3E5A-60A9-E063-4804A8C0C25D,SL6 0PY,2,STAFFORD CLOSE,D,2025-02-14,625000,,,,
2F7F2B42-AAC9-E08F-E063-4804A8C05A49,SL6 7LF,22,PEARCE ROAD,S,2025-02-14,566000,,,,
2F7F2B42-AB01-E08F-E063-4804A8C05A49,SL6 9AP,WELLS COTTAGES,COOKHAM DEAN BOTTOM,T,2025-02-17,290000,,,,
4C1B673E-DC53-D8EA-E063-4704A8C0BF7D,SL6 7EW,"GRANGEWOOD PLACE, 55",COOKHAM ROAD,F,2025-02-17,300000,,,,
49E87C31-94A3-591C-E063-4704A8C00C31,SL6 4HB,"APPLETREE HOUSE, 3A",WESTMORLAND ROAD,D,2025-02-18,1600000,,,,
31C68071-BDBF-FEE3-E063-4804A8C04F37,SL6 5JU,6,HARDWICK CLOSE,D,2025-02-18,600000,,,,
2F7F2B42-AAF5-E08F-E063-4804A8C05A49,SL6 7RT,98,BRIDLE ROAD,D,2025-02-18,732500,,,,
2F7F2B42-AC5C-E08F-E063-4804A8C05A49,SL6 3PY,2,WELBY CLOSE,T,2025-02-18,480000,,,,
31C68071-BBEE-FEE3-E063-4804A8C04F37,SL6 7TZ,13,WHITCHURCH CLOSE,D,2025-02-18,547500,,,,
3DCCB7CA-A76A-5B9D-E063-4704A8C0331E,SL6 3DL,144,WESSEX WAY,T,2025-02-19,275000,,,,
2F7F2B42-ACF9-E08F-E063-4804A8C05A49,SL6 4RW,5,WENTWORTH CRESCENT,S,2025-02-19,468500,,,,
3B5CE841-7069-EE3A-E063-4804A8C0D6F1,SL6 4NR,56,BANNARD ROAD,S,2025-02-19,535000,,,,
3DCCB7C9-A0F2-5B9D-E063-4704A8C0331E,SL6 4FQ,"HILL VIEW COURT, 13",BHAMRA GARDENS,F,2025-02-19,390000,,,,
31C68071-BBF7-FEE3-E063-4804A8C04F37,SL6 5EY,53,LANCASTER ROAD,S,2025-02-19,470000,,,,
4C1B673F-E07D-D8EA-E063-4704A8C0BF7D,SL6 6QE,52,PINKNEYS DRIVE,T,2025-02-19,500000,,,,
4C1B673E-DA14-D8EA-E063-4704A8C0BF7D,SL6 5JW,33,CAMLEY GARDENS,D,2025-02-20,680000,,,,
31C68071-BE52-FEE3-E063-4804A8C04F37,SL6 4QP,14,AUDLEY DRIVE,F,2025-02-20,305000,,,,
31C68071-BD46-FEE3-E063-4804A8C04F37,SL6 4HL,33,LEXINGTON AVENUE,T,2025-02-20,405000,,,,
2F7F2B42-ADEA-E08F-E063-4804A8C05A49,SL6 1BF,"MEADOW HOUSE, 1",KINGSTON CLOSE,F,2025-02-21,375000,,,,
31C68071-BFCE-FEE3-E063-4804A8C04F37,SL6 6PX,CLEARE COTTAGE,BAKERS ROW,T,2025-02-21,575000,,,,
31C68071-BFDA-FEE3-E063-4804A8C04F37,SL6 6BN,12,COLLEGE ROAD,D,2025-02-21,1200000,,,,
2F7F2B42-AB2A-E08F-E063-4804A8C05A49,SL6 2JB,2,THE GREEN,T,2025-02-21,450000,,,,
2F7F2B42-AAB8-E08F-E063-4804A8C05A49,SL6 6BL,53,COLLEGE GLEN,T,2025-02-21,590000,,,,
4777E0AE-554B-5D59-E063-4804A8C09F8E,SL6 5DT,69,PINKNEYS ROAD,D,2025-02-21,870000,,,,
34222871-FFDD-4D2B-E063-4704A8C07853,SL6 0JH,15,HAG HILL LANE,S,2025-02-21,569000,,,,
3DCCB7C9-A138-5B9D-E063-4704A8C0331E,SL6 7QX,55,SWITCHBACK ROAD NORTH,D,2025-02-21,1225000,,,,
49E87C31-94E2-591C-E063-4704A8C00C31,SL6 4DA,1,KINGS GROVE,F,2025-02-21,347000,,,,
31C68071-BDC3-FEE3-E063-4804A8C04F37,SL6 8BF,PROVIDENCE HOUSE,PROVIDENCE PLACE,F,2025-02-21,275000,,,,
31C68071-BBF4-FEE3-E063-4804A8C04F37,SL6 7JD,15,NORTH DEAN,T,2025-02-21,341000,,,,
2F7F2B42-B474-E08F-E063-4804A8C05A49,SL6 0DH,YE MEADS COTTAGES,YE MEADS,T,2025-02-21,510000,,,,
49E87C31-952E-591C-E063-4704A8C00C31,SL6 8BL,"COMPASS HOUSE, 25",MOORBRIDGE ROAD,F,2025-02-21,380000,,,,
3B5CE841-7514-EE3A-E063-4804A8C0D6F1,SL6 0FN,JUBILEE HOUSE,CORNWALL GARDENS,F,2025-02-21,352500,,,,
2F7F2B42-AB97-E08F-E063-4804A8C05A49,SL6 6DZ,64,PORTLOCK ROAD,S,2025-02-21,645000,,,,
49E87C31-94C4-591C-E063-4704A8C00C31,SL6 1NQ,EXCLUSIVE HOUSE,OLDFIELD ROAD,F,2025-02-21,390000,,,,
2F7F2B42-ABAD-E08F-E063-4804A8C05A49,SL6 2TD,52,ROSS ROAD,S,2025-02-24,400000,,,,
49E87C31-9312-591C-E063-4704A8C00C31,SL6 6AD,CRANMERE,ELM GROVE,D,2025-02-24,825000,,,,
3DCCB7C9-A0C4-5B9D-E063-4704A8C0331E,SL6 5AE,52,HIGHWAY ROAD,D,2025-02-24,694180,,,,
4777E0AE-57D0-5D59-E063-4804A8C09F8E,SL6 3HN,31,LAMBOURNE DRIVE,S,2025-02-24,475000,,,,
34222871-F737-4D2B-E063-4704A8C07853,SL6 7AZ,NORWICH HOUSE,NORFOLK ROAD,F,2025-02-24,173000,,,,
31C68071-BFB6-FEE3-E063-4804A8C04F37,SL6 4HY,50,RUTLAND ROAD,T,2025-02-24,450000,,,,
31C68071-BB59-FEE3-E063-4804A8C04F37,SL6 3QE,WINDFALL,THE THICKET,D,2025-02-25,1010000,,,,
31C68071-BBFA-FEE3-E063-4804A8C04F37,SL6 6RU,2,CHERINGTON GATE,D,2025-02-26,625000,,,,
31C68071-C21A-FEE3-E063-4804A8C04F37,SL6 0PG,24,ALVISTA AVENUE,D,2025-02-26,700000,,,,
31C68071-BC63-FEE3-E063-4804A8C04F37,SL6 3AT,35,ST ADRIANS CLOSE,S,2025-02-26,420500,,,,
31C68071-BD17-FEE3-E063-4804A8C04F37,SL6 2AH,SHORTCHASES,HIGH STREET,D,2025-02-26,767500,,,,
49E87C31-94D4-591C-E063-4704A8C00C31,SL6 4JE,DUNWOOD COURT,BOYN VALLEY ROAD,F,2025-02-28,245000,,,,
49E87C31-9B4E-591C-E063-4704A8C00C31,SL6 0NZ,664,BATH ROAD,D,2025-02-28,975000,,,,
31C68071-BCBD-FEE3-E063-4804A8C04F37,SL6 6HZ,105,COURTHOUSE ROAD,S,2025-02-28,600000,,,,
31C68071-BFE6-FEE3-E063-4804A8C04F37,SL6 2AJ,STUART COTTAGE,HIGH STREET,S,2025-02-28,567500,,,,
31C68071-BB08-FEE3-E063-4804A8C04F37,SL6 7TD,1,KENT WAY,S,2025-02-28,475000,,,,
31C68071-BC91-FEE3-E063-4804A8C04F37,SL6 9EA,CANNON DOWN COTTAGES,MAIDENHEAD ROAD,T,2025-02-28,510000,,,,
3B5CE841-6CB5-EE3A-E063-4804A8C0D6F1,SL6 3JD,TOUCHDOWN,WALTHAM ROAD,D,2025-02-28,1595000,,,,
3B5CE841-7040-EE3A-E063-4804A8C0D6F1,SL6 1BT,RIALTO,CANAL SIDE,F,2025-02-28,405000,,,,
31C68071-BE31-FEE3-E063-4804A8C04F37,SL6 7QU,"DANISH COURT, 3 - 5",ST PETERS ROAD,F,2025-02-28,235000,,,,
36A61A94-49ED-DEF2-E063-4704A8C046AE,SL6 2JZ,"ELLINGTON HOUSE, 5",FOXGLOVE DRIVE,F,2025-02-28,480000,,,,
31C68071-BCB9-FEE3-E063-4804A8C04F37,SL6 5LY,24,SHEPHERDS CLOSE,S,2025-02-28,392000,,,,
31C68071-BB93-FEE3-E063-4804A8C04F37,SL6 3XB,4,FOLIEJOHN WAY,S,2025-02-28,410000,,,,
3B5CE841-6CCA-EE3A-E063-4804A8C0D6F1,SL6 9JS,TALL TREES,HIGH ROAD,D,2025-02-28,1450000,,,,
36A61A94-4BC4-DEF2-E063-4704A8C046AE,SL6 4LG,6,MARLBOROUGH ROAD,T,2025-02-28,419000,,,,
402A3A65-82A8-A7DF-E063-4804A8C0B80D,SL6 6JA,61,COURTHOUSE ROAD,S,2025-02-28,490000,,,,
36A61A95-3B45-DEF2-E063-4704A8C046AE,SL6 1AW,BURGHLEY COURT,KINGSQUARTER,F,2025-02-28,270000,,,,
31C68071-BB4C-FEE3-E063-4804A8C04F37,SL6 3QU,LITTLEWICK HOUSE,JUBILEE ROAD,D,2025-02-28,3040000,,,,
31C68071-BBA2-FEE3-E063-4804A8C04F37,SL6 4QS,9,BADMINTON ROAD,D,2025-02-28,640000,,,,
31C68071-BFB0-FEE3-E063-4804A8C04F37,SL6 9TQ,5,WAKELINS END,D,2025-02-28,940000,,,,
31C68071-BC3B-FEE3-E063-4804A8C04F37,SL6 5ER,17,HALIFAX ROAD,S,2025-02-28,595000,,,,
31C68071-BE13-FEE3-E063-4804A8C04F37,SL6 5FJ,12,ST FRANCIS ROAD,D,2025-02-28,795000,,,,
3B5CE841-7071-EE3A-E063-4804A8C0D6F1,SL6 2BJ,WEIR LODGE,RIVER GARDENS,D,2025-02-28,1750000,,,,
34222871-F537-4D2B-E063-4704A8C07853,SL6 4AZ,23,NORDEN ROAD,T,2025-02-28,360000,,,,
44F406B6-2166-1095-E063-4704A8C048D4,SL6 2RX,7,HILLSIDE,F,2025-02-28,320000,,,,
31C68071-BB25-FEE3-E063-4804A8C04F37,SL6 3YW,23,KELSEY CLOSE,S,2025-02-28,485000,,,,
402A3A65-84EA-A7DF-E063-4804A8C0B80D,SL6 1BT,RIALTO,CANAL SIDE,F,2025-02-28,403000,,,,
49E87C31-952F-591C-E063-4704A8C00C31,SL6 8NF,8,RAY LODGE MEWS,T,2025-02-28,410000,,,,
31C68071-BBBB-FEE3-E063-4804A8C04F37,SL6 3UU,66,BISSLEY DRIVE,D,2025-02-28,530000,,,,
34222871-F7FF-4D2B-E063-4704A8C07853,SL6 7QU,"DANISH COURT, 3 - 5",ST PETERS ROAD,F,2025-02-28,225000,,,,
31C68071-C420-FEE3-E063-4804A8C04F37,SL6 0JD,HITCHAM GRANGE,HILL FARM ROAD,F,2025-02-28,385000,,,,
44F406B6-210D-1095-E063-4704A8C048D4,SL6 1BB,61,GREENFIELDS,F,2025-03-01,255000,,,,
31C68071-BB85-FEE3-E063-4804A8C04F37,SL6 6SW,78,BEVERLEY GARDENS,S,2025-03-03,432000,,,,
49E87C31-945D-591C-E063-4704A8C00C31,SL6 8FZ,"MEDWAY HOUSE, 7",KIDWELLS CLOSE,F,2025-03-03,280000,,,,
31C68071-BE91-FEE3-E063-4804A8C04F37,SL6 3QU,HUNTERS MOON,JUBILEE ROAD,D,2025-03-03,970000,,,,
3B5CE841-7039-EE3A-E063-4804A8C0D6F1,SL6 1BT,RIALTO,CANAL SIDE,F,2025-03-03,365750,,,,
31C68071-BCDA-FEE3-E063-4804A8C04F37,SL6 8SW,35,RAY MILL ROAD EAST,D,2025-03-03,1215000,,,,
31C68071-BB8C-FEE3-E063-4804A8C04F37,SL6 3BG,53,ST CHADS ROAD,S,2025-03-05,472500,,,,
31C68071-BFE3-FEE3-E063-4804A8C04F37,SL6 6EG,29,POWNEY ROAD,T,2025-03-07,470000,,,,
31C68071-BD49-FEE3-E063-4804A8C04F37,SL6 5LB,7,HEADINGTON ROAD,S,2025-03-07,800000,,,,
31C68071-BE4C-FEE3-E063-4804A8C04F37,SL6 8DY,"ZETLAND COURT, 28",RAY PARK AVENUE,F,2025-03-07,320000,,,,
34222871-F81D-4D2B-E063-4704A8C07853,SL6 6TL,4,CORFE PLACE,F,2025-03-07,220000,,,,
3B5CE841-6EAB-EE3A-E063-4804A8C0D6F1,SL6 8RE,17,JUNIPER DRIVE,D,2025-03-07,695000,,,,
38EDC0C2-A15A-0F63-E063-4704A8C00424,SL6 4NZ,8,ENDFIELD PLACE,D,2025-03-07,1300000,,,,
31C68071-BBF0-FEE3-E063-4804A8C04F37,SL6 8TD,86,RAY MILL ROAD EAST,F,2025-03-07,322500,,,,
3DCCB7C9-A28F-5B9D-E063-4704A8C0331E,SL6 8LF,12,ISLET PARK DRIVE,D,2025-03-07,1175000,,,,
34222871-FC61-4D2B-E063-4704A8C07853,SL6 0EX,PANS PLACE,HIGH STREET,D,2025-03-07,665000,,,,
34222871-F516-4D2B-E063-4704A8C07853,SL6 3DP,15,POWIS CLOSE,D,2025-03-07,590000,,,,
34222871-F66B-4D2B-E063-4704A8C07853,SL6 2PU,24,COURTLANDS,S,2025-03-07,450000,,,,
36A61A94-49CD-DEF2-E063-4704A8C046AE,SL6 1FG,PARK VIEW,GRENFELL ROAD,F,2025-03-07,182500,,,,
31C68071-BFE2-FEE3-E063-4804A8C04F37,SL6 7HE,68,ALDEBURY ROAD,D,2025-03-07,865000,,,,
402A3A65-8408-A7DF-E063-4804A8C0B80D,SL6 8DY,"ZETLAND COURT, 28",RAY PARK AVENUE,F,2025-03-07,204500,,,,
36A61A94-4A46-DEF2-E063-4704A8C046AE,SL6 8DJ,"KESTREL COURT, 4",HERON WAY,F,2025-03-07,310000,,,,
31C68071-BC48-FEE3-E063-4804A8C04F37,SL6 6EG,93,POWNEY ROAD,T,2025-03-07,465000,,,,
402A3A65-80DA-A7DF-E063-4804A8C0B80D,SL6 3PH,COPPINS,CANNON LANE,D,2025-03-07,840000,,,,
31C68071-BB48-FEE3-E063-4804A8C04F37,SL6 8SA,29,RAY MILL ROAD WEST,T,2025-03-10,535000,,,,
31C68071-BDEA-FEE3-E063-4804A8C04F37,SL6 8BD,"QUEENSGATE HOUSE, 16",COOKHAM ROAD,F,2025-03-10,190000,,,,
31C68071-BE6B-FEE3-E063-4804A8C04F37,SL6 7DY,ST JAMES HOUSE,CLIVEMONT ROAD,F,2025-03-10,210000,,,,
31C68071-BDBA-FEE3-E063-4804A8C04F37,SL6 5JS,11,COMPTON DRIVE,D,2025-03-11,580000,,,,
402A3A65-8A35-A7DF-E063-4804A8C0B80D,SL6 0PG,16,ALVISTA AVENUE,S,2025-03-11,425000,,,,
3DCCB7C9-A172-5B9D-E063-4704A8C0331E,SL6 6TL,14,CORFE PLACE,F,2025-03-11,200000,,,,
31C68071-BB31-FEE3-E063-4804A8C04F37,SL6 6SF,14,BRIAR DENE,F,2025-03-11,225000,,,,
3B5CE841-6E9B-EE3A-E063-4804A8C0D6F1,SL6 7LE,16,COLLIER CLOSE,F,2025-03-12,255000,,,,
34222871-F686-4D2B-E063-4704A8C07853,SL6 6ES,12,STONEFIELD PARK,S,2025-03-12,261000,,,,
31C68071-BE67-FEE3-E063-4804A8C04F37,SL6 1GF,12,AURIOL WAY,S,2025-03-13,560000,,,,
4C1B673E-DC15-D8EA-E063-4704A8C0BF7D,SL6 7BW,THATCHAM HOUSE,CLIVEMONT ROAD,F,2025-03-13,405000,,,,
31C68071-BFFF-FEE3-E063-4804A8C04F37,SL6 7HE,98,ALDEBURY ROAD,T,2025-03-14,382000,,,,
31C68071-BD20-FEE3-E063-4804A8C04F37,SL6 5BH,34,ALLENBY ROAD,D,2025-03-14,840000,,,,
31C68071-C5F8-FEE3-E063-4804A8C04F37,SL6 0HA,HOLLY COTTAGE,HILL FARM ROAD,S,2025-03-14,840000,,,,
34222871-FBF8-4D2B-E063-4704A8C07853,SL6 0LB,1A,CONWAY ROAD,D,2025-03-14,675000,,,,
4777E0AE-5767-5D59-E063-4804A8C09F8E,SL6 4PB,9A,ALTWOOD ROAD,S,2025-03-14,855000,,,,
31C68071-BAFB-FEE3-E063-4804A8C04F37,SL6 9LY,9,SOUTHWOOD ROAD,S,2025-03-14,545000,,,,
31C68071-BCC6-FEE3-E063-4804A8C04F37,SL6 6EE,19,POWNEY ROAD,T,2025-03-14,500250,,,,
3DCCB7C9-A089-5B9D-E063-4704A8C0331E,SL6 5JW,15,CAMLEY GARDENS,D,2025-03-14,855000,,,,
31C68071-BCB6-FEE3-E063-4804A8C04F37,SL6 6TT,18,THE WICKETS,S,2025-03-14,368000,,,,
34222871-F634-4D2B-E063-4704A8C07853,SL6 8XF,23,DEERSWOOD,D,2025-03-14,760000,,,,
402A3A65-8524-A7DF-E063-4804A8C0B80D,SL6 6JB,48,COURTHOUSE ROAD,T,2025-03-14,546000,,,,
31C68071-BD54-FEE3-E063-4804A8C04F37,SL6 3TE,6,BARLEY MEAD,D,2025-03-14,810000,,,,
31C68071-BD35-FEE3-E063-4804A8C04F37,SL6 8LE,17,ISLET PARK,F,2025-03-14,450000,,,,
34222871-F854-4D2B-E063-4704A8C07853,SL6 7AZ,72,NORFOLK ROAD,F,2025-03-14,202500,,,,
31C68071-BCC0-FEE3-E063-4804A8C04F37,SL6 1PQ,SHERINGHAM COURT,EAST ROAD,F,2025-03-14,130000,,,,
38EDC0C2-A1EF-0F63-E063-4704A8C00424,SL6 1AR,"SALLOW HOUSE, 7",WALLINGFORD WAY,F,2025-03-14,340000,,,,
34222871-F954-4D2B-E063-4704A8C07853,SL6 6BG,11,ALEXANDRA ROAD,S,2025-03-14,595000,,,,
36A61A94-4A38-DEF2-E063-4704A8C046AE,SL6 5FJ,5,ST FRANCIS ROAD,S,2025-03-17,700000,,,,
31C68071-BFC2-FEE3-E063-4804A8C04F37,SL6 3HQ,9,BRAMLEY CLOSE,S,2025-03-17,460000,,,,
38EDC0C3-93CA-0F63-E063-4704A8C00424,SL6 3JD,TUDOR HOUSE,WALTHAM ROAD,D,2025-03-17,1582500,,,,
402A3A65-83E8-A7DF-E063-4804A8C0B80D,SL6 8FZ,"MEDWAY HOUSE, 7",KIDWELLS CLOSE,F,2025-03-17,279000,,,,
3DCCB7C9-A25C-5B9D-E063-4704A8C0331E,SL6 4LW,APSLEY HOUSE,THICKET GROVE,D,2025-03-17,1290000,,,,
31C68071-BB9A-FEE3-E063-4804A8C04F37,SL6 3XL,105,LILLIBROOKE CRESCENT,S,2025-03-17,485000,,,,
31C68071-BC09-FEE3-E063-4804A8C04F37,SL6 7PF,12,HARROW CLOSE,S,2025-03-17,440000,,,,
3DCCB7C9-9E91-5B9D-E063-4704A8C0331E,SL6 1EZ,155D,GRENFELL ROAD,D,2025-03-17,748000,,,,
31C68071-BB11-FEE3-E063-4804A8C04F37,SL6 6LQ,34,BELMONT ROAD,S,2025-03-18,776000,,,,
34222871-F993-4D2B-E063-4704A8C07853,SL6 8HF,6,LOCK MEAD,D,2025-03-18,1490000,,,,
49E87C31-9535-591C-E063-4704A8C00C31,SL6 8BX,"FIRTH HOUSE, 47",MOORBRIDGE ROAD,F,2025-03-18,309000,,,,
3DCCB7C9-9E74-5B9D-E063-4704A8C0331E,SL6 6LH,3,ARCHER CLOSE,D,2025-03-18,1210000,,,,
402A3A65-825D-A7DF-E063-4804A8C0B80D,SL6 4NJ,21,WEBSTER CLOSE,D,2025-03-19,530000,,,,
34222871-F696-4D2B-E063-4704A8C07853,SL6 4AZ,63,NORDEN ROAD,D,2025-03-19,722500,,,,
31C68071-BE2A-FEE3-E063-4804A8C04F37,SL6 7GQ,"MAIDEN VALE, 21",CRAUFURD RISE,F,2025-03-19,385000,,,,
36A61A94-47D1-DEF2-E063-4704A8C046AE,SL6 3NY,54,FURROW WAY,S,2025-03-19,530000,,,,
34222871-F644-4D2B-E063-4704A8C07853,SL6 2PT,23,COURTLANDS,T,2025-03-19,515000,,,,
34222871-F594-4D2B-E063-4704A8C07853,SL6 6AB,6,THE CRESCENT,D,2025-03-20,990000,,,,
50D10B84-A7FA-B8D0-E063-4704A8C08D98,SL6 8RZ,11,SIMPSON CLOSE,T,2025-03-20,230000,,,,
3DCCB7C9-9FF2-5B9D-E063-4704A8C0331E,SL6 3EZ,13A,SEYMOUR CLOSE,D,2025-03-20,1095000,,,,
31C68071-C3A3-FEE3-E063-4804A8C04F37,SL6 0GA,9,CLIVEDEN GAGES,T,2025-03-20,552000,,,,
49E87C31-9462-591C-E063-4704A8C00C31,SL6 8FA,10,RAVEN DRIVE,T,2025-03-20,710000,,,,
31C68071-C00B-FEE3-E063-4804A8C04F37,SL6 7EZ,30,GREEN LEYS,S,2025-03-21,450000,,,,
4E75C29C-D944-8922-E063-4804A8C094D0,SL6 4ET,5,BOYN HILL AVENUE,F,2025-03-21,207000,,,,
31C68071-BCC5-FEE3-E063-4804A8C04F37,SL6 6JB,44,COURTHOUSE ROAD,T,2025-03-21,480000,,,,
34222871-F5E8-4D2B-E063-4704A8C07853,SL6 6ST,120,BEVERLEY GARDENS,S,2025-03-21,565000,,,,
34222871-FD86-4D2B-E063-4704A8C07853,SL6 0GB,129,CLIVEDEN GAGES,F,2025-03-21,360000,,,,
34222871-F825-4D2B-E063-4704A8C07853,SL6 1AR,"SALLOW HOUSE, 7",WALLINGFORD WAY,F,2025-03-21,335000,,,,
4E75C29C-D97F-8922-E063-4804A8C094D0,SL6 2EL,24,PRIORS WAY,D,2025-03-21,560000,,,,
34222871-F5F7-4D2B-E063-4704A8C07853,SL6 7AT,24,NORFOLK ROAD,T,2025-03-21,400000,,,,
31C68071-BB70-FEE3-E063-4804A8C04F37,SL6 8DH,25,IN THE RAY,F,2025-03-21,270000,,,,
36A61A94-4994-DEF2-E063-4704A8C046AE,SL6 6BE,8,COLLEGE ROAD,D,2025-03-21,865000,,,,
3DCCB7C9-A5D1-5B9D-E063-4704A8C0331E,SL6 0GB,134,CLIVEDEN GAGES,F,2025-03-21,430000,,,,
