unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,paon,street,transaction_category
2D4D7608-A1CB-BDF9-E063-4804A8C0672F,510000,2025-01-17,SL6 4NR,S,,F,16,BANNARD ROAD,A
4777E0AF-798E-5D59-E063-4804A8C09F8E,245000,2025-01-17,SL6 2PS,F,,F,HAMPSHIRE LODGE,COURTLANDS,B
4777E0AE-575E-5D59-E063-4804A8C09F8E,200000,2025-01-17,SL6 6TL,F,,F,17,CORFE PLACE,A
2D4D7608-A82C-BDF9-E063-4804A8C0672F,857000,2025-01-17,SL6 0NZ,D,,F,674A,BATH ROAD,A
2F7F2B42-AD74-E08F-E063-4804A8C05A49,569000,2025-01-17,SL6 8EL,T,,F,8,KINGFISHER DRIVE,A
2D4D7608-A1EC-BDF9-E063-4804A8C0672F,611000,2025-01-17,SL6 8RA,T,,F,43,BLACKAMOOR LANE,A
44F406B7-2560-1095-E063-4704A8C048D4,2105326,2025-01-17,SL6 0AR,O,,F,HERMITAGE HOUSE,BATH ROAD,B
2F7F2B42-ADA5-E08F-E063-4804A8C05A49,285000,2025-01-20,SL6 7PN,F,,F,68,SANDRINGHAM ROAD,A
2F7F2B42-AB94-E08F-E063-4804A8C05A49,721000,2025-01-20,SL6 1XH,S,,F,21,OLDACRES,A
3B5CE841-6D7A-EE3A-E063-4804A8C0D6F1,725000,2025-01-20,SL6 6RB,S,,F,FARTHINGSWORTH,HONEY LANE,A
44F406B6-2522-1095-E063-4704A8C048D4,1250000,2025-01-20,SL6 0PU,D,,F,7,ROCHFORD WAY,A
31C68071-BFB1-FEE3-E063-4804A8C04F37,625000,2025-01-21,SL6 6BJ,S,,F,23,CROMWELL ROAD,A
2D4D7608-9EE0-BDF9-E063-4804A8C0672F,219000,2025-01-21,SL6 2RS,F,,F,SHAFTESBURY COURT,LUDLOW ROAD,A
2D4D7608-A00A-BDF9-E063-4804A8C0672F,320000,2025-01-21,SL6 8EL,F,,F,"EMBER COURT, 2",KINGFISHER DRIVE,A
2D4D7608-A210-BDF9-E063-4804A8C0672F,599950,2025-01-21,SL6 9DJ,S,,F,23,BASS MEAD,A
2F7F2B42-B305-E08F-E063-4804A8C05A49,425000,2025-01-22,SL6 0FD,F,,F,LANSDOWNE PLACE,INSTITUTE ROAD,A
44F406B7-2479-1095-E063-4704A8C048D4,490000,2025-01-22,SL6 1PT,O,,F,124,HIGH STREET,B
2F7F2B42-ACB0-E08F-E063-4804A8C05A49,315000,2025-01-22,SL6 6BB,F,,F,1B,KEBLE ROAD,A
4C1B673E-DC27-D8EA-E063-4704A8C0BF7D,342000,2025-01-22,SL6 8BX,F,,F,"FIRTH HOUSE, 47",MOORBRIDGE ROAD,A
2D4D7608-A037-BDF9-E063-4804A8C0672F,622000,2025-01-23,SL6 7RW,T,,F,5,LINDSEY DRIVE,A
2D4D7608-9DE5-BDF9-E063-4804A8C0672F,940000,2025-01-23,SL6 3AA,D,,F,WILLOW HOUSE,OCKWELLS ROAD,A
2F7F2B42-ADEC-E08F-E063-4804A8C05A49,295000,2025-01-23,SL6 1NQ,F,,F,EXCLUSIVE HOUSE,OLDFIELD ROAD,A
2F7F2B42-AB9A-E08F-E063-4804A8C05A49,495000,2025-01-23,SL6 2HY,D,,F,HIGHTOR,ASCOT ROAD,A
44F406B7-247F-1095-E063-4704A8C048D4,210000,2025-01-23,SL6 2PT,F,,F,BUCKINGHAM HOUSE,COURTLANDS,B
44F406B6-26BA-1095-E063-4704A8C048D4,400000,2025-01-24,SL6 0NQ,S,,F,64,FAIRVIEW ROAD,A
3B5CE841-6E9A-EE3A-E063-4804A8C0D6F1,1250000,2025-01-24,SL6 2HT,D,,F,TRIVENI,ASCOT ROAD,A
2D4D7608-9E79-BDF9-E063-4804A8C0672F,730000,2025-01-24,SL6 9NH,S,,F,6,LYNDHURST AVENUE,A
3B5CE841-6EAA-EE3A-E063-4804A8C0D6F1,1050000,2025-01-24,SL6 6HS,S,,F,5,BELMONT PARK ROAD,A
38EDC0C3-93FC-0F63-E063-4704A8C00424,165000,2025-01-24,SL6 5HA,F,,F,47,BLENHEIM ROAD,B
2D4D7608-A082-BDF9-E063-4804A8C0672F,225000,2025-01-24,SL6 7DY,F,,F,ST JAMES HOUSE,CLIVEMONT ROAD,A
402A3A65-8258-A7DF-E063-4804A8C0B80D,800000,2025-01-24,SL6 3EF,D,,F,BAGLEY,BRACKEN ROAD,A
2F7F2B42-AB54-E08F-E063-4804A8C05A49,447000,2025-01-24,SL6 1NU,S,,F,27,SOUTH ROAD,A
2F7F2B42-ACD2-E08F-E063-4804A8C05A49,255000,2025-01-24,SL6 6LR,F,,F,73,BELMONT CRESCENT,A
4777E0AE-542E-5D59-E063-4804A8C09F8E,330000,2025-01-24,SL6 1SX,T,,F,24,FOTHERBY COURT,A
2F7F2B42-AB46-E08F-E063-4804A8C05A49,525000,2025-01-24,SL6 4RQ,D,,F,16,GREAT HILL CRESCENT,A
2F7F2B42-AB3D-E08F-E063-4804A8C05A49,635000,2025-01-27,SL6 2DR,D,,F,27,BRAY COURT,A
42C129E4-37CA-60A9-E063-4804A8C0C25D,405000,2025-01-27,SL6 7BW,F,,F,THATCHAM HOUSE,CLIVEMONT ROAD,A
38EDC0C2-A01F-0F63-E063-4704A8C00424,4055000,2025-01-27,SL6 9SF,D,,F,MOOR COTTAGE,HIGH STREET,A
2D4D7608-A1DF-BDF9-E063-4804A8C0672F,435000,2025-01-27,SL6 8TN,T,,F,RAY MEAD COURT,BOULTERS LANE,A
38EDC0C2-A0BA-0F63-E063-4704A8C00424,2675000,2025-01-27,SL6 9QD,D,,F,BRUNSWICK HOUSE,THE POUND,A
34222871-F5B5-4D2B-E063-4704A8C07853,465000,2025-01-27,SL6 5HW,T,,F,15,LINCOLN ROAD,A
2F7F2B42-AD76-E08F-E063-4804A8C05A49,224000,2025-01-27,SL6 7HP,F,,F,162,COOKHAM ROAD,A
2F7F2B42-AAE3-E08F-E063-4804A8C05A49,1150000,2025-01-27,SL6 3QD,T,,F,CHERRY GARDEN COTTAGE,CHERRY GARDEN LANE,A
4777E0AE-5642-5D59-E063-4804A8C09F8E,430000,2025-01-27,SL6 2GW,F,,F,OLD ORCHARD,SHOPPENHANGERS ROAD,A
2F7F2B42-AF13-E08F-E063-4804A8C05A49,455000,2025-01-28,SL6 6EG,T,,F,95,POWNEY ROAD,A
2F7F2B42-AC16-E08F-E063-4804A8C05A49,675000,2025-01-28,SL6 5JB,S,,F,65,FARM ROAD,A
2F7F2B42-AE25-E08F-E063-4804A8C05A49,250000,2025-01-29,SL6 1BB,F,,F,81,GREENFIELDS,A
2F7F2B42-AF42-E08F-E063-4804A8C05A49,500000,2025-01-29,SL6 1TG,T,,F,4,LANTERN WALK,A
2F7F2B42-AD96-E08F-E063-4804A8C05A49,317000,2025-01-29,SL6 8AE,F,,F,"KEEPERS COURT, 13",RAVEN DRIVE,A
2F7F2B42-AE95-E08F-E063-4804A8C05A49,276000,2025-01-29,SL6 0LW,F,,F,OPPIDAN,HUNTERCOMBE LANE NORTH,A
2F7F2B42-AF2A-E08F-E063-4804A8C05A49,520000,2025-01-29,SL6 6EJ,S,,F,37,PENYSTON ROAD,A
31C68071-BB15-FEE3-E063-4804A8C04F37,785000,2025-01-29,SL6 1XF,D,,F,5,COTSWOLD CLOSE,A
2F7F2B42-AC15-E08F-E063-4804A8C05A49,426650,2025-01-29,SL6 3NP,S,,F,SUNNYSIDE,SMITHFIELD ROAD,A
3B5CE841-6CBC-EE3A-E063-4804A8C0D6F1,762500,2025-01-29,SL6 8ER,D,,F,53,SUMMERLEAZE ROAD,A
2F7F2B42-ACCF-E08F-E063-4804A8C05A49,617500,2025-01-30,SL6 6BG,S,,F,20,ALEXANDRA ROAD,A
31C68071-C218-FEE3-E063-4804A8C04F37,283000,2025-01-30,SL6 0NE,F,,F,149,MAYPOLE ROAD,A
2F7F2B42-ABB7-E08F-E063-4804A8C05A49,610000,2025-01-30,SL6 6DP,S,,F,45,ST MARKS ROAD,A
31C68071-BC00-FEE3-E063-4804A8C04F37,650000,2025-01-30,SL6 2LS,S,,F,15,REEVE ROAD,A
31C68071-BE6D-FEE3-E063-4804A8C04F37,358000,2025-01-30,SL6 4JD,T,,F,5,BOYN HILL CLOSE,A
3B5CE841-6CB7-EE3A-E063-4804A8C0D6F1,1550000,2025-01-30,SL6 2ND,D,,F,TWIN CEDARS,MONEYROW GREEN,A
2F7F2B42-AB72-E08F-E063-4804A8C05A49,555000,2025-01-30,SL6 4RE,S,,F,71,GREAT HILL CRESCENT,A
31C68071-BE42-FEE3-E063-4804A8C04F37,335000,2025-01-30,SL6 4RH,T,,F,13,HEVER CLOSE,A
2F7F2B42-ADBC-E08F-E063-4804A8C05A49,357500,2025-01-30,SL6 1GG,F,,F,"MARIGOLD HOUSE, 1",WALLINGFORD WAY,A
49E87C31-9554-591C-E063-4704A8C00C31,342500,2025-01-31,SL6 8BX,F,,F,"FIRTH HOUSE, 47",MOORBRIDGE ROAD,A
2F7F2B42-AD43-E08F-E063-4804A8C05A49,980000,2025-01-31,SL6 7RX,D,,F,12,MOSSY VALE,A
2F7F2B42-AC85-E08F-E063-4804A8C05A49,510000,2025-01-31,SL6 2AR,T,,F,10,THE TERRACE,A
2F7F2B42-B300-E08F-E063-4804A8C05A49,337750,2025-01-31,SL6 0FD,F,,F,LANSDOWNE PLACE,INSTITUTE ROAD,A
2F7F2B42-AD64-E08F-E063-4804A8C05A49,468230,2025-01-31,SL6 6BP,S,,F,36,COLLEGE RISE,A
2F7F2B42-ACC5-E08F-E063-4804A8C05A49,599950,2025-01-31,SL6 8TN,T,,F,RAY MEAD COURT,BOULTERS LANE,A
2F7F2B42-AF30-E08F-E063-4804A8C05A49,550000,2025-01-31,SL6 6ED,T,,F,95,PENYSTON ROAD,A
2F7F2B42-AC69-E08F-E063-4804A8C05A49,367500,2025-01-31,SL6 5HD,T,,F,46,BLENHEIM ROAD,A
38EDC0C2-A5DB-0F63-E063-4704A8C00424,562500,2025-01-31,SL6 0PF,S,,F,14,HURSTFIELD DRIVE,A
2F7F2B42-AF51-E08F-E063-4804A8C05A49,640000,2025-01-31,SL6 2QU,D,,F,1,WALKER ROAD,A
2F7F2B42-AB92-E08F-E063-4804A8C05A49,640000,2025-01-31,SL6 6HA,S,,F,7,CAMDEN ROAD,A
402A3A65-8A8D-A7DF-E063-4804A8C0B80D,340000,2025-01-31,SL6 0FQ,F,,F,LAMBOURNE HOUSE,CORNWALL GARDENS,A
2F7F2B42-AB4C-E08F-E063-4804A8C05A49,600000,2025-01-31,SL6 3UX,D,,F,11,BISSLEY DRIVE,A
4777E0AE-575A-5D59-E063-4804A8C09F8E,345000,2025-01-31,SL6 1BT,F,,F,RIALTO,CANAL SIDE,A
2F7F2B42-AB25-E08F-E063-4804A8C05A49,500000,2025-01-31,SL6 9SF,S,,F,SOUTHLEIGH,HIGH STREET,A
2F7F2B42-AAF0-E08F-E063-4804A8C05A49,761000,2025-01-31,SL6 1XA,D,,F,22,CHILTERN ROAD,A
2F7F2B42-ABFC-E08F-E063-4804A8C05A49,892500,2025-01-31,SL6 3BL,D,,F,7,RAINSBOROUGH CHASE,A
2F7F2B42-AD0C-E08F-E063-4804A8C05A49,400000,2025-01-31,SL6 4ER,F,,F,"ASHINGTON HOUSE, 2",BOYN HILL AVENUE,A
49E87C31-923D-591C-E063-4704A8C00C31,802500,2025-02-03,SL6 6DH,D,,F,13,WELLINGTON ROAD,A
2F7F2B42-AB3F-E08F-E063-4804A8C05A49,527000,2025-02-03,SL6 2HQ,S,,F,73,AYSGARTH PARK,A
3B5CE841-748F-EE3A-E063-4804A8C0D6F1,325000,2025-02-03,SL6 0HB,S,,F,DESBOROUGH COTTAGES,HILL FARM ROAD,A
3B5CE842-80CB-EE3A-E063-4804A8C0D6F1,250000,2025-02-03,SL6 7DU,F,,F,AUDREY HOUSE,CLIVEMONT ROAD,B
2F7F2B42-AE7A-E08F-E063-4804A8C05A49,357500,2025-02-04,SL6 1AG,F,,F,AMBER PLACE,OLDFIELD ROAD,A
2F7F2B42-AB0A-E08F-E063-4804A8C05A49,400000,2025-02-04,SL6 2DG,S,,F,12,TITHE BARN DRIVE,A
3B5CE841-6DEF-EE3A-E063-4804A8C0D6F1,245000,2025-02-04,SL6 6JA,T,,F,73,COURTHOUSE ROAD,A
4777E0AE-53F5-5D59-E063-4804A8C09F8E,1500000,2025-02-05,SL6 2EW,D,,F,25,WINDSOR ROAD,A
31C68071-BDAC-FEE3-E063-4804A8C04F37,415000,2025-02-05,SL6 2PZ,F,,F,ST PETERS LODGE,SHOPPENHANGERS ROAD,A
44F406B6-215C-1095-E063-4704A8C048D4,950000,2025-02-06,SL6 4PS,D,,F,71,ALTWOOD ROAD,A
2F7F2B42-AAFE-E08F-E063-4804A8C05A49,415000,2025-02-06,SL6 1BR,S,,F,38,BELL STREET,A
31C68071-BDFE-FEE3-E063-4804A8C04F37,680000,2025-02-06,SL6 8RZ,D,,F,52,SIMPSON CLOSE,A
2F7F2B42-ABEF-E08F-E063-4804A8C05A49,750000,2025-02-06,SL6 4LB,S,,F,154,BATH ROAD,A
31C68071-BC29-FEE3-E063-4804A8C04F37,600000,2025-02-06,SL6 4DS,D,,F,11,UNDERHILL CLOSE,A
2F7F2B42-AC55-E08F-E063-4804A8C05A49,366000,2025-02-06,SL6 3XD,T,,F,44,PHIPPS CLOSE,A
31C68071-BE15-FEE3-E063-4804A8C04F37,975000,2025-02-07,SL6 8EY,D,,F,1,THAMES CRESCENT,A
36A61A94-4A12-DEF2-E063-4704A8C046AE,400000,2025-02-07,SL6 2JH,F,,F,BELMONT FARM HOUSE,STUD GREEN,A
34222873-115F-4D2B-E063-4704A8C07853,814000,2025-02-07,SL6 9SF,O,,F,ROSELEIGH,HIGH STREET,B
2F7F2B42-AB4E-E08F-E063-4804A8C05A49,650000,2025-02-07,SL6 3SH,S,,F,BRAEMAR,WALTHAM ROAD,A
31C68071-BCF0-FEE3-E063-4804A8C04F37,816500,2025-02-07,SL6 8EP,S,,F,62,SUMMERLEAZE ROAD,A
31C68071-BFC6-FEE3-E063-4804A8C04F37,675000,2025-02-07,SL6 8RN,D,,F,154,BLACKAMOOR LANE,A
4777E0AE-5431-5D59-E063-4804A8C09F8E,497500,2025-02-07,SL6 5AQ,S,,F,46,HIGHWAY AVENUE,A
34222873-118F-4D2B-E063-4704A8C07853,814000,2025-02-07,SL6 9TA,O,,F,12,THE ARCADE,B
34222873-11A3-4D2B-E063-4704A8C07853,814000,2025-02-07,SL6 9SF,O,,F,ROSELEIGH,HIGH STREET,B
31C68072-E1E5-FEE3-E063-4804A8C04F37,960000,2025-02-10,SL6 5BJ,O,,F,36A,HAVELOCK ROAD,B
2F7F2B43-C1EB-E08F-E063-4804A8C05A49,250000,2025-02-10,SL6 9DW,O,,F,HIGH PITCH,STRANDE LANE,B
4C1B673E-DB0B-D8EA-E063-4704A8C0BF7D,485000,2025-02-10,SL6 8NZ,F,,F,WOODHURST SOUTH,RAY MEAD ROAD,A
4777E0AF-79A0-5D59-E063-4804A8C09F8E,263000,2025-02-10,SL6 6BU,F,,F,JONATHAN COURT,THE CRESCENT,B
49E87C31-9408-591C-E063-4704A8C00C31,300000,2025-02-10,SL6 6FL,F,,F,SPUR HOUSE,THE CRESCENT,A
3B5CE841-6DCB-EE3A-E063-4804A8C0D6F1,177000,2025-02-10,SL6 3XX,F,,F,73,FOLIEJOHN WAY,A
31C68071-BB91-FEE3-E063-4804A8C04F37,375000,2025-02-11,SL6 3XL,S,,F,87,LILLIBROOKE CRESCENT,A
3B5CE841-6D30-EE3A-E063-4804A8C0D6F1,550000,2025-02-12,SL6 5ER,T,,F,1,HALIFAX ROAD,A
2F7F2B42-AB2F-E08F-E063-4804A8C05A49,615000,2025-02-12,SL6 2HQ,D,,F,86,AYSGARTH PARK,A
3B5CE841-757E-EE3A-E063-4804A8C0D6F1,600000,2025-02-12,SL6 0PY,D,,F,7,STAFFORD CLOSE,A
31C68071-C43A-FEE3-E063-4804A8C04F37,272000,2025-02-12,SL6 0FD,F,,F,LANSDOWNE PLACE,INSTITUTE ROAD,A
31C68071-BC6E-FEE3-E063-4804A8C04F37,285000,2025-02-13,SL6 8RZ,T,,F,28,SIMPSON CLOSE,A
4C1B673E-DAF2-D8EA-E063-4704A8C0BF7D,678000,2025-02-13,SL6 2LF,D,,F,24,HENDONS WAY,A
3B5CE841-6CB2-EE3A-E063-4804A8C0D6F1,530000,2025-02-13,SL6 3PZ,S,,F,9,FARMERS CLOSE,A
2F7F2B42-ACDC-E08F-E063-4804A8C05A49,292500,2025-02-13,SL6 2LL,F,,F,15,MONKEY ISLAND COURT,A
3B5CE841-6F79-EE3A-E063-4804A8C0D6F1,295000,2025-02-13,SL6 5HN,F,,F,105,BLENHEIM ROAD,A
4777E0AE-53B3-5D59-E063-4804A8C09F8E,610000,2025-02-14,SL6 6LS,D,,F,9,BELMONT CRESCENT,A
36A61A94-4E8C-DEF2-E063-4704A8C046AE,247500,2025-02-14,SL6 0NH,F,,F,20,CAVENDISH CLOSE,A
49E87C31-952D-591C-E063-4704A8C00C31,239480,2025-02-14,SL6 8BX,F,,F,"FIRTH HOUSE, 47",MOORBRIDGE ROAD,A
2F7F2B42-AD55-E08F-E063-4804A8C05A49,835000,2025-02-14,SL6 8QW,S,,F,36,RAY LEA CLOSE,A
34222871-F980-4D2B-E063-4704A8C07853,450000,2025-02-14,SL6 7HQ,T,,F,9,WESTMEAD,A
44F406B6-2181-1095-E063-4704A8C048D4,189950,2025-02-14,SL6 4FW,F,,F,MAIDEN HOUSE,VANWALL ROAD,A
2F7F2B42-AC06-E08F-E063-4804A8C05A49,798000,2025-02-14,SL6 5AE,D,,F,24,HIGHWAY ROAD,A
2F7F2B42-AD1B-E08F-E063-4804A8C05A49,420000,2025-02-14,SL6 4HW,T,,F,30,LEXINGTON AVENUE,A
49E87C32-BA1D-591C-E063-4704A8C00C31,800000,2025-02-14,SL6 1JN,O,,F,13 - 17,HIGH STREET,B
31C68071-BB01-FEE3-E063-4804A8C04F37,420000,2025-02-14,SL6 3YY,S,,F,29,SOMERSBY CRESCENT,A
31C68071-BFF5-FEE3-E063-4804A8C04F37,1450000,2025-02-14,SL6 7LY,D,,F,17,GRINGER HILL,A
49E87C31-9526-591C-E063-4704A8C00C31,288000,2025-02-14,SL6 4SA,F,,F,22,LANCASTRIA MEWS,A
2F7F2B42-AAB2-E08F-E063-4804A8C05A49,460000,2025-02-14,SL6 7DR,S,,F,6,NORFOLK PARK COTTAGES,A
2F7F2B42-AC13-E08F-E063-4804A8C05A49,700000,2025-02-14,SL6 2PA,S,,F,HONEYSUCKLE COTTAGE,FIFIELD ROAD,A
4777E0AF-7940-5D59-E063-4804A8C09F8E,420000,2025-02-14,SL6 7TB,T,,F,8,ANNE CLOSE,B
2F7F2B42-B26E-E08F-E063-4804A8C05A49,185000,2025-02-14,SL6 0PL,F,,F,"CHILTON COURT, 574",BATH ROAD,A
42C129E4-3E5A-60A9-E063-4804A8C0C25D,625000,2025-02-14,SL6 0PY,D,,F,2,STAFFORD CLOSE,A
2F7F2B42-AAC9-E08F-E063-4804A8C05A49,566000,2025-02-14,SL6 7LF,S,,F,22,PEARCE ROAD,A
31C68072-E1C5-FEE3-E063-4804A8C04F37,710000,2025-02-17,SL6 3XS,O,,F,23,LOWBROOK DRIVE,B
2F7F2B42-AB01-E08F-E063-4804A8C05A49,290000,2025-02-17,SL6 9AP,T,,F,WELLS COTTAGES,COOKHAM DEAN BOTTOM,A
4C1B673E-DC53-D8EA-E063-4704A8C0BF7D,300000,2025-02-17,SL6 7EW,F,,F,"GRANGEWOOD PLACE, 55",COOKHAM ROAD,A
49E87C31-94A3-591C-E063-4704A8C00C31,1600000,2025-02-18,SL6 4HB,D,,F,"APPLETREE HOUSE, 3A",WESTMORLAND ROAD,A
31C68071-BDBF-FEE3-E063-4804A8C04F37,600000,2025-02-18,SL6 5JU,D,,F,6,HARDWICK CLOSE,A
2F7F2B42-AAF5-E08F-E063-4804A8C05A49,732500,2025-02-18,SL6 7RT,D,,F,98,BRIDLE ROAD,A
2F7F2B42-AC5C-E08F-E063-4804A8C05A49,480000,2025-02-18,SL6 3PY,T,,F,2,WELBY CLOSE,A
31C68071-BBEE-FEE3-E063-4804A8C04F37,547500,2025-02-18,SL6 7TZ,D,,F,13,WHITCHURCH CLOSE,A
3DCCB7CA-A76A-5B9D-E063-4704A8C0331E,275000,2025-02-19,SL6 3DL,T,,F,144,WESSEX WAY,B
2F7F2B42-ACF9-E08F-E063-4804A8C05A49,468500,2025-02-19,SL6 4RW,S,,F,5,WENTWORTH CRESCENT,A
3B5CE841-7069-EE3A-E063-4804A8C0D6F1,535000,2025-02-19,SL6 4NR,S,,F,56,BANNARD ROAD,A
3DCCB7C9-A0F2-5B9D-E063-4704A8C0331E,390000,2025-02-19,SL6 4FQ,F,,F,"HILL VIEW COURT, 13",BHAMRA GARDENS,A
31C68071-BBF7-FEE3-E063-4804A8C04F37,470000,2025-02-19,SL6 5EY,S,,F,53,LANCASTER ROAD,A
4C1B673F-E07D-D8EA-E063-4704A8C0BF7D,500000,2025-02-19,SL6 6QE,T,,F,52,PINKNEYS DRIVE,B
4C1B673E-DA14-D8EA-E063-4704A8C0BF7D,680000,2025-02-20,SL6 5JW,D,,F,33,CAMLEY GARDENS,A
31C68071-BE52-FEE3-E063-4804A8C04F37,305000,2025-02-20,SL6 4QP,F,,F,14,AUDLEY DRIVE,A
31C68071-BD46-FEE3-E063-4804A8C04F37,405000,2025-02-20,SL6 4HL,T,,F,33,LEXINGTON AVENUE,A
2F7F2B42-ADEA-E08F-E063-4804A8C05A49,375000,2025-02-21,SL6 1BF,F,,F,"MEADOW HOUSE, 1",KINGSTON CLOSE,A
31C68071-BFCE-FEE3-E063-4804A8C04F37,575000,2025-02-21,SL6 6PX,T,,F,CLEARE COTTAGE,BAKERS ROW,A
31C68071-BFDA-FEE3-E063-4804A8C04F37,1200000,2025-02-21,SL6 6BN,D,,F,12,COLLEGE ROAD,A
2F7F2B42-AB2A-E08F-E063-4804A8C05A49,450000,2025-02-21,SL6 2JB,T,,F,2,THE GREEN,A
2F7F2B42-AAB8-E08F-E063-4804A8C05A49,590000,2025-02-21,SL6 6BL,T,,F,53,COLLEGE GLEN,A
4777E0AE-554B-5D59-E063-4804A8C09F8E,870000,2025-02-21,SL6 5DT,D,,F,69,PINKNEYS ROAD,A
34222871-FFDD-4D2B-E063-4704A8C07853,569000,2025-02-21,SL6 0JH,S,,F,15,HAG HILL LANE,A
3DCCB7C9-A138-5B9D-E063-4704A8C0331E,1225000,2025-02-21,SL6 7QX,D,,F,55,SWITCHBACK ROAD NORTH,A
49E87C31-94E2-591C-E063-4704A8C00C31,347000,2025-02-21,SL6 4DA,F,,F,1,KINGS GROVE,A
31C68071-BDC3-FEE3-E063-4804A8C04F37,275000,2025-02-21,SL6 8BF,F,,F,PROVIDENCE HOUSE,PROVIDENCE PLACE,A
31C68071-BBF4-FEE3-E063-4804A8C04F37,341000,2025-02-21,SL6 7JD,T,,F,15,NORTH DEAN,A
2F7F2B42-B474-E08F-E063-4804A8C05A49,510000,2025-02-21,SL6 0DH,T,,F,YE MEADS COTTAGES,YE MEADS,A
49E87C31-952E-591C-E063-4704A8C00C31,380000,2025-02-21,SL6 8BL,F,,F,"COMPASS HOUSE, 25",MOORBRIDGE ROAD,A
3B5CE841-7514-EE3A-E063-4804A8C0D6F1,352500,2025-02-21,SL6 0FN,F,,F,JUBILEE HOUSE,CORNWALL GARDENS,A
2F7F2B42-AB97-E08F-E063-4804A8C05A49,645000,2025-02-21,SL6 6DZ,S,,F,64,PORTLOCK ROAD,A
49E87C31-94C4-591C-E063-4704A8C00C31,390000,2025-02-21,SL6 1NQ,F,,F,EXCLUSIVE HOUSE,OLDFIELD ROAD,A
2F7F2B42-ABAD-E08F-E063-4804A8C05A49,400000,2025-02-24,SL6 2TD,S,,F,52,ROSS ROAD,A
49E87C31-9312-591C-E063-4704A8C00C31,825000,2025-02-24,SL6 6AD,D,,F,CRANMERE,ELM GROVE,A
3DCCB7C9-A0C4-5B9D-E063-4704A8C0331E,694180,2025-02-24,SL6 5AE,D,,F,52,HIGHWAY ROAD,A
4777E0AE-57D0-5D59-E063-4804A8C09F8E,475000,2025-02-24,SL6 3HN,S,,F,31,LAMBOURNE DRIVE,A
34222871-F737-4D2B-E063-4704A8C07853,173000,2025-02-24,SL6 7AZ,F,,F,NORWICH HOUSE,NORFOLK ROAD,A
31C68071-BFB6-FEE3-E063-4804A8C04F37,450000,2025-02-24,SL6 4HY,T,,F,50,RUTLAND ROAD,A
31C68071-BB59-FEE3-E063-4804A8C04F37,1010000,2025-02-25,SL6 3QE,D,,F,WINDFALL,THE THICKET,A
31C68071-BBFA-FEE3-E063-4804A8C04F37,625000,2025-02-26,SL6 6RU,D,,F,2,CHERINGTON GATE,A
31C68071-C21A-FEE3-E063-4804A8C04F37,700000,2025-02-26,SL6 0PG,D,,F,24,ALVISTA AVENUE,A
31C68071-BC63-FEE3-E063-4804A8C04F37,420500,2025-02-26,SL6 3AT,S,,F,35,ST ADRIANS CLOSE,A
31C68071-BD17-FEE3-E063-4804A8C04F37,767500,2025-02-26,SL6 2AH,D,,F,SHORTCHASES,HIGH STREET,A
49E87C31-94D4-591C-E063-4704A8C00C31,245000,2025-02-28,SL6 4JE,F,,F,DUNWOOD COURT,BOYN VALLEY ROAD,A
49E87C31-9B4E-591C-E063-4704A8C00C31,975000,2025-02-28,SL6 0NZ,D,,F,664,BATH ROAD,A
31C68071-BCBD-FEE3-E063-4804A8C04F37,600000,2025-02-28,SL6 6HZ,S,,F,105,COURTHOUSE ROAD,A
31C68071-BFE6-FEE3-E063-4804A8C04F37,567500,2025-02-28,SL6 2AJ,S,,F,STUART COTTAGE,HIGH STREET,A
31C68071-BB08-FEE3-E063-4804A8C04F37,475000,2025-02-28,SL6 7TD,S,,F,1,KENT WAY,A
31C68071-BC91-FEE3-E063-4804A8C04F37,510000,2025-02-28,SL6 9EA,T,,F,CANNON DOWN COTTAGES,MAIDENHEAD ROAD,A
3B5CE841-6CB5-EE3A-E063-4804A8C0D6F1,1595000,2025-02-28,SL6 3JD,D,,F,TOUCHDOWN,WALTHAM ROAD,A
3B5CE841-7040-EE3A-E063-4804A8C0D6F1,405000,2025-02-28,SL6 1BT,F,,F,RIALTO,CANAL SIDE,A
31C68071-BE31-FEE3-E063-4804A8C04F37,235000,2025-02-28,SL6 7QU,F,,F,"DANISH COURT, 3 - 5",ST PETERS ROAD,A
36A61A94-49ED-DEF2-E063-4704A8C046AE,480000,2025-02-28,SL6 2JZ,F,,F,"ELLINGTON HOUSE, 5",FOXGLOVE DRIVE,A
31C68071-BCB9-FEE3-E063-4804A8C04F37,392000,2025-02-28,SL6 5LY,S,,F,24,SHEPHERDS CLOSE,A
31C68071-BB93-FEE3-E063-4804A8C04F37,410000,2025-02-28,SL6 3XB,S,,F,4,FOLIEJOHN WAY,A
3B5CE841-6CCA-EE3A-E063-4804A8C0D6F1,1450000,2025-02-28,SL6 9JS,D,,F,TALL TREES,HIGH ROAD,A
36A61A94-4BC4-DEF2-E063-4704A8C046AE,419000,2025-02-28,SL6 4LG,T,,F,6,MARLBOROUGH ROAD,A
402A3A65-82A8-A7DF-E063-4804A8C0B80D,490000,2025-02-28,SL6 6JA,S,,F,61,COURTHOUSE ROAD,A
36A61A95-3B45-DEF2-E063-4704A8C046AE,270000,2025-02-28,SL6 1AW,F,,F,BURGHLEY COURT,KINGSQUARTER,B
