certificate_id,postcode,paon,street,floor_area_sqm,epc_rating,build_year,lodgement_date
8733-7829-4250-0973-5922,SL6 6DB,27,CASTLE DRIVE,116.0,,,
4217-7623-2080-0886-3206,SL6 2DN,61,WINDSOR ROAD,225.0,,,
0286-5000-1209-4129-5200,SL6 2TS,46,FANE WAY,84.0,,,
8395-6225-7450-0119-3902,SL6 8QF,64,RAY LEA ROAD,78.0,,,
8507-8025-8210-0937-3222,SL6 7TX,26,KINGHORN PARK,203.0,,,
7390-4688-8322-8020-1023,SL6 9BZ,9,ROMAN LEA,93.0,,,
8143-7439-4910-5916-8992,SL6 8UU,4,CUTLERS CLOSE,136.0,,,
7600-0524-0722-1309-3443,SL6 6DF,30,RAYMOND ROAD,170.0,,,
9437-3021-1300-0448-0202,SL6 2AR,6,THE TERRACE,80.0,,,
8823-7529-4240-4966-3992,SL6 6BW,15,COLLEGE ROAD,121.0,,,
2500-7978-0022-6396-3743,SL6 6DL,62,ST MARKS ROAD,85.0,,,
8678-7225-5500-1857-3926,SL6 4PA,2,GARDEN CLOSE,175.0,,,
9834-2226-3300-0000-9226,SL6 2PD,22,STEWART CLOSE,99.0,,,
9482-3037-9204-0544-1204,SL6 4RN,27,DENHAM CLOSE,86.0,,,
9698-2022-6209-5531-4920,SL6 4SA,7,LANCASTRIA MEWS,40.0,,,
5134-8524-7300-0512-6202,SL6 2LL,14,MONKEY ISLAND COURT,67.0,,,
2558-4002-7255-1343-4954,SL6 3JA,43,HEYWOOD AVENUE,92.0,,,
2113-2124-6172-6411-2114,SL6 7UH,42,HAMBLEDEN WALK,61.0,,,
8966-7129-4080-3221-7922,SL6 1XA,50,CHILTERN ROAD,164.0,,,
4334-0923-6300-0170-9292,SL6 0JY,1,BRIAR CLOSE,57.0,,,
2301-5661-3133-6111-8211,SL6 4LL,RICHMOND HOUSE,NEWLANDS DRIVE,262.0,,,
5437-7225-0200-0460-6276,SL6 6JG,6,COURTFIELD DRIVE,83.0,,,
8663-7327-5480-1009-5906,SL6 2DF,1A,TITHE BARN DRIVE,114.0,,,
0380-2757-2410-2504-5155,SL6 2RT,87,BRUNEL ROAD,56.0,,,
0360-2589-5480-2124-4101,SL6 0DS,40,MEADOW WAY,94.0,,,
0728-7091-7232-3225-8944,SL6 2BJ,HIGH TREES,RIVER GARDENS,216.0,,,
0320-2986-3350-2094-4805,SL6 0DS,2,MEADOW WAY,116.0,,,
7400-8565-0822-5309-3243,SL6 5BE,47,ALLENBY ROAD,94.0,,,
7820-7008-0488-0099-1023,SL6 0NQ,88,FAIRVIEW ROAD,93.0,,,
8905-9415-1129-7326-8953,SL6 3HG,22,LAMBOURNE DRIVE,80.0,,,
2818-4033-7215-3365-4904,SL6 0NA,55,MAYPOLE ROAD,110.0,,,
6834-3721-4400-0971-1206,SL6 8DH,4,IN THE RAY,82.0,,,
8696-7228-4710-8639-2906,SL6 4AN,24,FAIRACRE,70.0,,,
0541-5058-0205-3362-2204,SL6 6DZ,86,PORTLOCK ROAD,77.0,,,
8558-7722-2859-3193-5992,SL6 4AZ,29,NORDEN ROAD,97.0,,,
2234-5327-1300-0132-6226,SL6 4PQ,THE DOVECOTE,ALTWOOD BAILEY,130.0,,,
0370-2708-9280-2207-1941,SL6 0HG,SKYFALL,HITCHAM LANE,621.0,,,
9728-3086-6222-5281-5934,SL6 2PF,MIDDLE BARTON,CONINGSBY LANE,165.0,,,
2800-5057-0022-1393-3543,SL6 4NS,2,BLOOMFIELD ROAD,79.0,,,
7716-1080-6002-0321-8606,SL6 6HN,49,OAKEN GROVE,116.0,,,
2125-3033-8209-8274-9200,SL6 1SU,81,FOTHERBY COURT,60.0,,,
2160-1635-0040-5001-0895,SL6 4LP,7,MARLBOROUGH CLOSE,97.0,,,
8701-6422-5380-5955-9926,SL6 8LH,ESTANCIA,COURT ROAD,177.0,,,
4437-1520-7309-0057-1226,SL6 6HH,60,OAKEN GROVE,125.0,,,
6239-7623-2000-0925-7202,SL6 4AZ,65,NORDEN ROAD,110.0,,,
9163-2874-7991-9791-9275,SL6 7GW,8,DALBY GARDENS,117.0,,,
0330-2343-8160-2592-5711,SL6 3HU,4,SYCAMORE CLOSE,141.0,,,
3734-2027-8300-0758-6296,SL6 3XS,57,LOWBROOK DRIVE,102.0,,,
2034-8222-3300-0042-5222,SL6 6DZ,62,PORTLOCK ROAD,76.0,,,
3610-1020-6009-0332-8226,SL6 7AU,43,NORFOLK ROAD,154.0,,,
0899-3035-1207-2534-4204,SL6 2TJ,8,FETTY PLACE,106.0,,,
4234-5025-1300-0270-9222,SL6 1PG,1,FOLLY HILL GARDENS,148.0,,,
2829-3036-2207-3394-2204,SL6 1BR,22,BELL STREET,124.0,,,
8009-5380-8829-3007-5573,SL6 7TX,8,KINGHORN PARK,180.0,,,
9698-7074-7293-5923-8950,SL6 3EF,GREENGAGE COTTAGE,BRACKEN ROAD,103.0,,,
0110-2985-6138-2427-7051,SL6 9UF,ROBIN HILL,HOCKETT LANE,190.0,,,
8804-5675-6729-0996-9713,SL6 6SS,80,CRANBROOK DRIVE,98.0,,,
2407-1911-9033-1197-0682,SL6 6AR,5,COLLEGE AVENUE,219.0,,,
0422-2870-7768-2670-7461,SL6 6BL,15,COLLEGE GLEN,84.0,,,
0875-3038-5206-1004-6204,SL6 9NT,WESTOVER,HILLS LANE,273.0,,,
0741-2875-7480-2820-6591,SL6 9PQ,SADDLEBACK,SCHOOL LANE,144.0,,,
2634-5823-7300-0450-9292,SL6 6AG,33B,THE CRESCENT,88.0,,,
8506-8914-5129-8297-9963,SL6 5DW,27,CLAREFIELD DRIVE,104.0,,,
9115-3033-3209-5474-9200,SL6 6DJ,39,ST MARKS ROAD,99.0,,,
0500-2234-5070-2509-1095,SL6 7JR,23,NORTH TOWN MOOR,58.0,,,
0150-2209-0070-2199-4851,SL6 9QN,WHISPER COTTAGE,SCHOOL LANE,100.0,,,
2160-6435-7040-8006-6891,SL6 4AW,11,WESTBOROUGH ROAD,90.0,,,
8900-7741-0022-3303-3343,SL6 2RP,2,BRUNEL ROAD,54.0,,,
0340-2160-4360-2894-3811,SL6 5AR,7,NAPIER ROAD,147.0,,,
0218-3034-1202-8244-7204,SL6 4DY,57,BOYN VALLEY ROAD,67.0,,,
6500-3823-0622-8399-3743,SL6 9RT,LOCKSLEY,TERRYS LANE,134.0,,,
8361-6326-5490-2509-3996,SL6 4HN,5,LONGLEAT GARDENS,89.0,,,
4900-7530-0322-8325-3643,SL6 3HS,72,TREESMILL DRIVE,82.0,,,
7034-3827-2300-0449-5292,SL6 5LB,13,HEADINGTON ROAD,82.0,,,
0330-2062-3390-2024-7445,SL6 7HE,100,ALDEBURY ROAD,86.0,,,
1634-5828-2400-0672-0296,SL6 9DD,27,WESTWOOD GREEN,131.0,,,
2395-3036-6207-5104-2204,SL6 2LF,17,HENDONS WAY,128.0,,,
0300-8612-8822-7003-1173,SL6 8AP,59,WINDRUSH WAY,110.0,,,
3734-2427-7300-0433-6226,SL6 6JR,25,HARGRAVE ROAD,96.0,,,
0370-2658-3340-2704-4671,SL6 2LB,18,LYNDEN CLOSE,66.0,,,
7803-3932-2209-7067-7200,SL6 8XA,8,LONGWORTH DRIVE,177.0,,,
2818-1049-7287-4946-0990,SL6 7TZ,25,WHITCHURCH CLOSE,65.0,,,
5834-3224-7300-0222-7222,SL6 8NJ,TALL TREES,RAY MEAD ROAD,157.0,,,
6400-6259-0022-5324-3943,SL6 5AN,6,HOBBIS DRIVE,106.0,,,
0360-2149-7360-2224-7941,SL6 1BR,36,BELL STREET,89.0,,,
5100-6386-0722-3422-3843,SL6 4PQ,KIM,ALTWOOD BAILEY,73.0,,,
2751-3034-3209-4584-1200,SL6 5HQ,6,HAMPDEN ROAD,81.0,,,
0532-4027-9100-0220-5272,SL6 1HW,LAVENDER COTTAGE,FOLLY WAY,96.0,,,
0360-2793-2360-2094-8951,SL6 5HZ,22,FARM ROAD,94.0,,,
0084-2814-6686-9126-6171,SL6 2SZ,8,ROSS ROAD,87.0,,,
8731-7736-6390-5294-8906,SL6 1GF,1,AURIOL WAY,98.0,,,
4234-2925-1300-0417-7292,SL6 9QQ,WIGGS COTTAGE,THE MOOR,87.0,,,
9134-2523-4300-0429-9206,SL6 1LH,21,MOORLAND WAY,131.0,,,
0034-8726-1300-0416-8206,SL6 6JS,38,BELMONT PARK AVENUE,241.0,,,
2104-3039-9206-2614-2200,SL6 2PZ,INGONISH,SHOPPENHANGERS ROAD,197.0,,,
0370-2571-7350-2424-7815,SL6 7EY,29,ALDEBURY ROAD,88.0,,,
0648-8901-7250-4961-8940,SL6 2TU,7,RIXMAN CLOSE,63.0,,,
8277-7729-1319-4672-4926,SL6 4RF,54,GREAT HILL CRESCENT,118.0,,,
9146-3943-6200-2164-1200,SL6 1LH,19,MOORLAND WAY,131.0,,,
9160-2432-3000-2000-9855,SL6 8SL,80,RAY MILL ROAD WEST,57.0,,,
2841-3931-9200-6847-5204,SL6 4PN,45A,ALTWOOD ROAD,120.0,,,
2961-8071-2811-4111-8540,SL6 2BS,10,BEAUFORT PLACE,154.0,,,
0654-0034-7204-1972-4204,SL6 0GA,33,CLIVEDEN GAGES,133.0,,,
0588-9027-7231-5133-8904,SL6 4HL,19,LEXINGTON AVENUE,67.0,,,
5600-6522-0922-6305-3463,SL6 7UP,3,FAWLEY CLOSE,79.0,,,
0618-1058-6291-4450-1244,SL6 2EN,90,PRIORS WAY,65.0,,,
0579-3038-7206-8524-6200,SL6 1XA,13,CHILTERN ROAD,143.0,,,
5034-2523-9300-0189-9202,SL6 6LZ,90,ALL SAINTS AVENUE,91.0,,,
8850-7229-4220-3811-1202,SL6 2PR,22,CRESCENT DALE,52.0,,,
0317-9426-1180-0921-0222,SL6 4LL,QUORNDON,NEWLANDS DRIVE,279.0,,,
1034-4622-7300-0213-4202,SL6 2RP,17,BRUNEL ROAD,46.0,,,
9380-2575-6320-2807-1255,SL6 3XJ,7,LILLIBROOKE CRESCENT,83.0,,,
1717-6423-2180-0795-0202,SL6 3PG,INVERORAN,FIRS LANE,219.0,,,
4517-7523-5080-0287-3206,SL6 6QF,14,CAMLEY PARK DRIVE,286.0,,,
9834-2825-6300-0780-7296,SL6 5AS,32,TWYNHAM ROAD,177.0,,,
0854-3802-7629-9223-6021,SL6 0AG,HAWTHORNE HOUSE,MILL LANE,179.0,,,
8698-9024-4329-4206-4953,SL6 0NZ,648,BATH ROAD,106.0,,,
0190-8657-0022-0324-3073,SL6 6DZ,52,PORTLOCK ROAD,105.0,,,
0829-3040-5208-2504-6204,SL6 5DY,7,EDITH ROAD,123.0,,,
0330-2938-2360-2194-3985,SL6 6LH,4,ARCHER CLOSE,217.0,,,
0380-2961-7160-2922-0601,SL6 8RJ,77,BLACKAMOOR LANE,87.0,,,
8761-6622-6310-9035-0996,SL6 3UX,33,BISSLEY DRIVE,87.0,,,
0320-2371-9370-2704-7565,SL6 3AR,23,THE FAIRWAY,123.0,,,
0647-2858-6921-0098-2261,SL6 6JP,13,PARKSIDE,175.0,,,
2913-1014-5002-0396-8002,SL6 4HR,63,BOYN HILL ROAD,132.0,,,
5900-2814-0022-7306-3343,SL6 7UQ,26,OSNEY ROAD,60.0,,,
0340-2844-6370-2504-3515,SL6 8NX,12,FRANCES AVENUE,288.0,,,
0750-3040-6208-7854-6204,SL6 6HB,2,LINDEN AVENUE,282.0,,,
7798-0985-6270-5908-8994,SL6 7EH,5,CHURCH VIEWS,47.0,,,
6834-2427-8300-0838-6226,SL6 6ES,65,STONEFIELD PARK,76.0,,,
9812-5084-5002-0302-8202,SL6 5JX,6,FONTWELL CLOSE,82.0,,,
0238-6995-6239-7786-6944,SL6 3NR,BEMBRIDGE,CANNON LANE,55.0,,,
2062-3018-1203-4122-7204,SL6 1EX,127,GRENFELL ROAD,135.0,,,
9037-3034-4209-3594-0204,SL6 0LE,18,BARRS ROAD,95.0,,,
0350-2843-1360-2424-0955,SL6 2HZ,20,HEARNE DRIVE,150.0,,,
2140-4007-9040-1107-7895,SL6 5ND,THE OLD DAIRY,MILL LANE,627.0,,,
8211-6621-5950-2176-3926,SL6 6HA,NOVA,CAMDEN ROAD,145.0,,,
0320-2142-7130-2292-6805,SL6 3XA,33,FOLIEJOHN WAY,45.0,,,
2334-9728-4400-0403-0206,SL6 6JA,41,COURTHOUSE ROAD,171.0,,,
2160-1933-3040-7009-2821,SL6 3HL,12,RUSSET ROAD,179.0,,,
9012-3931-9200-0797-3204,SL6 8QL,25,RAY LEA ROAD,141.0,,,
0320-2377-8360-2994-5845,SL6 8TH,14,BOULTERS COURT,113.0,,,
0300-2878-9480-2704-4051,SL6 4RW,13,WENTWORTH CRESCENT,78.0,,,
0334-8122-0300-0180-5222,SL6 8HP,76,SHEEPHOUSE ROAD,185.0,,,
0330-2289-6320-2524-3525,SL6 9BU,LOVEWELL COTTAGE,STATION ROAD,121.0,,,
9378-6023-7252-4626-5994,SL6 9HQ,5,HAMFIELD COTTAGES,74.0,,,
0370-2231-8390-2604-3355,SL6 6LG,99,BELMONT ROAD,86.0,,,
6834-8824-1300-0320-6296,SL6 1DG,4,CLIFTON CLOSE,120.0,,,
7600-7946-0622-6399-3443,SL6 4ED,32,BOYN VALLEY ROAD,79.0,,,
0800-6095-0322-9098-1293,SL6 3NA,39,HEYNES GREEN,118.0,,,
7434-7024-5300-0546-7292,SL6 3EP,15,SHERBOURNE DRIVE,105.0,,,
9902-1208-4300-5533-0900,SL6 6SR,95,CRANBROOK DRIVE,126.0,,,
9350-2069-2220-2402-3241,SL6 3HG,2,LAMBOURNE DRIVE,122.0,,,
9219-3044-5002-0323-8706,SL6 6HY,135B,COURTHOUSE ROAD,86.0,,,
4212-5529-9089-0686-3296,SL6 1HG,72,GRENFELL ROAD,120.0,,,
9848-6064-7282-6290-1200,SL6 7ND,19,FURZE PLATT ROAD,139.0,,,
2233-3039-6206-5454-4200,SL6 9LR,29,LESTERS ROAD,164.0,,,
0859-3910-2200-4329-1204,SL6 3NY,61,FURROW WAY,82.0,,,
9918-9949-6290-7863-6994,SL6 4NU,23,LEES CLOSE,164.0,,,
0340-2734-4260-2904-4031,SL6 7RP,56,BRIDLE ROAD,106.0,,,
2103-3036-0207-0864-2200,SL6 3PJ,25,FARMERS WAY,83.0,,,
0634-9025-8300-0776-8292,SL6 4QZ,59,WOOTTON WAY,86.0,,,
0632-1003-3281-6362-5204,SL6 4PJ,3,GRAHAM CLOSE,84.0,,,
0621-3027-9206-4517-3204,SL6 0LS,6,HAG HILL RISE,85.0,,,
0320-2069-5480-2504-2051,SL6 3PG,2,FIRS LANE,102.0,,,
8401-6526-4890-5612-3092,SL6 2QD,LINKSIDE,SHOPPENHANGERS ROAD,199.0,,,
9990-1910-6289-1482-4200,SL6 9UF,HOLLOW DRIFT,HOCKETT LANE,349.0,,,
2811-1416-1387-6891-4226,SL6 3PP,24,PHEASANTS CROFT,93.0,,,
3815-5077-6002-0327-8202,SL6 5DG,62,ST MARKS CRESCENT,108.0,,,
8350-7823-7530-1036-2202,SL6 4JJ,30,CASTLE HILL,209.0,,,
0311-3040-0208-0734-8204,SL6 4AN,7,FAIRACRE,80.0,,,
8807-9474-4520-7596-8783,SL6 3NW,CLARENCIA,WOODLANDS PARK ROAD,74.0,,,
2804-3036-7207-7474-1204,SL6 8SA,15,RAY MILL ROAD WEST,112.0,,,
0320-2960-6480-2474-4165,SL6 4NJ,13,WEBSTER CLOSE,123.0,,,
2834-8425-9300-0401-8222,SL6 7JB,4,WEST DEAN,65.0,,,
0245-2831-7372-9496-0151,SL6 5JF,98,FARM ROAD,78.0,,,
2688-0020-6215-5401-9920,SL6 2HG,47,AYSGARTH PARK,101.0,,,
4234-9521-1400-0082-1206,SL6 8QJ,4,PRINCE ANDREW ROAD,121.0,,,
0849-2859-7467-9526-7351,SL6 8RB,7,MOORFIELD TERRACE,114.0,,,
5314-7045-6002-0320-8796,SL6 4AT,124,WESTBOROUGH ROAD,89.0,,,
9446-2884-7593-9626-0385,SL6 5BH,26,ALLENBY ROAD,188.0,,,
8268-7826-5900-0832-1922,SL6 6SA,57,CRANBROOK DRIVE,149.0,,,
8005-6375-4029-9297-6233,SL6 6DF,41,RAYMOND ROAD,147.0,,,
4800-8135-0122-1390-3543,SL6 6QF,10,CAMLEY PARK DRIVE,195.0,,,
0236-1208-0004-5530-0600,SL6 6SW,104,BEVERLEY GARDENS,92.0,,,
0130-3037-2205-2844-7204,SL6 9LY,7,SOUTHWOOD ROAD,152.0,,,
0261-3038-6206-2264-7204,SL6 7PQ,12,HIGHGROVE PARK,187.0,,,
0097-1208-1604-6733-0904,SL6 6HH,78,OAKEN GROVE,188.0,,,
0234-3038-8206-1604-8204,SL6 4HY,2,RUTLAND ROAD,179.0,,,
0846-2846-7856-9306-8631,SL6 0AX,ELLINGTON COTTAGE,ELLINGTON ROAD,184.0,,,
9832-3033-6209-5604-9204,SL6 2AS,11,FERRY END,72.0,,,
8144-7328-2420-7606-3906,SL6 7HG,4,PARTRIDGE MEAD,91.0,,,
0913-1208-6004-5333-0400,SL6 2SQ,3,GAGE CLOSE,105.0,,,
1813-6084-6002-0396-8006,SL6 3PW,12,THATCHERS DRIVE,86.0,,,
0885-2850-6241-9471-2985,SL6 3BT,MINSTREL COTTAGE,LOCK LANE,150.0,,,
8868-7523-5270-0949-1972,SL6 8HD,12,POPLARS GROVE,164.0,,,
8213-7021-5950-0441-9992,SL6 9LH,55,BROOM HILL,90.0,,,
0390-2351-3340-2194-1745,SL6 7SX,9,SYLVESTER ROAD,82.0,,,
0548-3036-3204-2104-9200,SL6 9LE,108,WHYTELADYES LANE,132.0,,,
0634-6024-0300-0633-7292,SL6 9HE,BOROGOVES,NEW ROAD,128.0,,,
9077-3027-4206-5437-6204,SL6 2LH,MAPLE TREE,STROUD FARM ROAD,122.0,,,
8980-7528-1590-7866-0222,SL6 9UD,MIDCROFT,GRUBWOOD LANE,243.0,,,
9716-3037-8204-5694-1200,SL6 4BA,29,THE CROFT,110.0,,,
2172-3040-2203-5464-2200,SL6 1NU,10,SOUTH ROAD,72.0,,,
0142-3039-9203-3534-7204,SL6 0NE,139,MAYPOLE ROAD,32.0,,,
0390-2430-5350-2124-2885,SL6 3YN,2,GAINSBOROUGH DRIVE,151.0,,,
0037-3018-6203-5292-0204,SL6 2NN,FIRLAWN COTTAGE,FOREST GREEN ROAD,165.0,,,
3412-5526-1080-0198-3226,SL6 4HQ,11,BOYN HILL ROAD,167.0,,,
2618-1018-7297-6031-6944,SL6 4DE,40,LABURNHAM ROAD,145.0,,,
0924-2890-7097-9471-6961,SL6 2PT,55,COURTLANDS,79.0,,,
9995-1208-6704-5937-0604,SL6 6BR,41,GORDON ROAD,162.0,,,
0320-2540-2360-2224-0941,SL6 6LN,16,SPENCERS ROAD,105.0,,,
0078-4954-7200-4476-4914,SL6 4RD,2A,CHATSWORTH CLOSE,78.0,,,
9019-3036-7207-0024-1200,SL6 6EG,121,POWNEY ROAD,92.0,,,
9339-7922-1109-0536-1202,SL6 6HU,212,COURTHOUSE ROAD,151.0,,,
2138-9902-7209-5753-2980,SL6 0LD,40,CONWAY ROAD,66.0,,,
0310-2379-4480-2124-5111,SL6 3QG,SWEEPS COTTAGE,CHERRY GARDEN LANE,139.0,,,
9374-3015-9204-5462-4200,SL6 0JN,27A,TAPLOW ROAD,114.0,,,
7090-5870-0622-5208-3023,SL6 6BP,19,COLLEGE RISE,89.0,,,
0360-2940-5430-2474-6051,SL6 9DZ,POUND END,CEDAR DRIVE,350.0,,,
4712-8423-5080-0939-3292,SL6 4ND,5,AUTUMN WALK,285.0,,,
0700-4181-0422-7397-3443,SL6 3AR,17,THE FAIRWAY,120.0,,,
9734-3022-8300-0800-5222,SL6 7JP,2,NORTHFIELD ROAD,56.0,,,
0162-3029-0201-3187-9200,SL6 6QF,13,CAMLEY PARK DRIVE,325.0,,,
0434-7927-2300-0564-5292,SL6 7NZ,16,FERNLEY COURT,63.0,,,
0289-1208-0307-5607-1100,SL6 4LW,WILTON HOUSE,THICKET GROVE,331.0,,,
2290-3496-0922-0400-3043,SL6 8QQ,47,PRINCE ANDREW ROAD,69.0,,,
3834-2929-2300-0971-3296,SL6 8EH,1,LEIGHTON GARDENS,145.0,,,
2140-7106-9040-4103-4801,SL6 7RX,LYNTON,MOSSY VALE,139.0,,,
2851-0901-8209-1739-2210,SL6 2GZ,18,ROBIN HILL,100.0,,,
0147-3041-2201-3594-5204,SL6 6DB,45,CASTLE DRIVE,123.0,,,
8873-7320-5319-4469-3992,SL6 3XN,4,BEAUMONT CLOSE,73.0,,,
0062-1208-9604-5435-0600,SL6 3HN,55,LAMBOURNE DRIVE,132.0,,,
0340-2883-6390-2894-3331,SL6 8ST,TUDOR LODGE,RAY MILL ROAD EAST,179.0,,,
8090-1104-9929-6327-2263,SL6 1BA,12A,GREENFIELDS,74.0,,,
0310-2414-6570-2706-3915,SL6 4QH,5,MAPLE CLOSE,77.0,,,
0156-2839-7081-9973-6961,SL6 4RN,33,DENHAM CLOSE,85.0,,,
2988-3949-6279-4933-7030,SL6 0PG,16,ALVISTA AVENUE,104.0,,,
0310-2684-3210-2807-1971,SL6 8HG,MILLENDREATH,THE AVENUE,191.0,,,
7698-3064-7203-5498-5930,SL6 6DX,9,PORTLOCK ROAD,81.0,,,
0789-3036-9204-9384-7200,SL6 7LQ,18,ELLINGTON PARK,135.0,,,
2138-3042-4201-4674-3200,SL6 9HB,PURPLE HAZE,NEW ROAD,72.0,,,
1532-8328-8100-0855-9292,SL6 0DZ,1,OLD MARSH LANE,169.0,,,
2000-8813-0022-6401-3843,SL6 7UU,55,HUNGERFORD DRIVE,67.0,,,
8101-7926-6880-1400-7992,SL6 7JZ,74,LAGGAN ROAD,73.0,,,
8117-5528-4080-0229-3226,SL6 3YR,68,CADWELL DRIVE,112.0,,,
2442-3042-1201-9744-2204,SL6 4QL,5,TIMBERS WALK,152.0,,,
0512-3019-9208-1462-1200,SL6 8LF,18,ISLET PARK DRIVE,185.0,,,
2859-1010-8284-3857-4200,SL6 2NB,OCTOBER COTTAGE,BARTLETTS LANE,133.0,,,
0560-2832-7779-9521-1471,SL6 2AT,FOUR SEASONS,FERRY ROAD,176.0,,,
8753-7332-5179-4534-5906,SL6 0BF,32,LAYCHEQUERS MEADOW,235.0,,,
7812-4047-6002-0308-8902,SL6 9EB,1,SOUTHWOOD GARDENS,114.0,,,
7001-3029-8208-9577-7200,SL6 3XY,113,FOLIEJOHN WAY,77.0,,,
0984-2856-6074-9028-0925,SL6 5DQ,67,ST MARKS CRESCENT,106.0,,,
0340-2291-3410-2704-4131,SL6 4HT,100,BOYN HILL ROAD,72.0,,,
8980-6027-5400-4392-8292,SL6 6BL,7,COLLEGE GLEN,87.0,,,
8095-7228-3330-8829-2996,SL6 6JT,5,CREDEN CLOSE,100.0,,,
0247-3942-8200-4594-5200,SL6 3SD,MULBERRY HOUSE,BUTCHERS LANE,192.0,,,
8137-9722-4309-0929-2202,SL6 6LE,67,DERWENT DRIVE,204.0,,,
0328-6903-7290-3195-0980,SL6 1PA,15,HIGH TOWN ROAD,101.0,,,
5034-9926-1300-0627-8296,SL6 3PG,11,FIRS LANE,105.0,,,
4534-2023-4400-0983-0296,SL6 5DY,23,EDITH ROAD,84.0,,,
0964-2852-7736-9591-5875,SL6 9LP,46,WHYTELADYES LANE,77.0,,,
0350-2819-6350-2224-7841,SL6 2PB,8,FIFIELD WAY COTTAGES,101.0,,,
2234-0328-2400-0373-1226,SL6 3HR,40,TREESMILL DRIVE,112.0,,,
4634-5223-5400-0637-0222,SL6 7UE,10,SWITCHBACK ROAD NORTH,80.0,,,
0330-2203-4270-2427-4545,SL6 0LH,13,CLARE ROAD,58.0,,,
9034-2423-2400-0929-0276,SL6 6SE,33,AVONDALE,69.0,,,
0948-2896-7427-9903-3181,SL6 6SL,70,HEMSDALE,127.0,,,
2100-5495-0522-2473-3843,SL6 1HG,58,GRENFELL ROAD,132.0,,,
5890-6045-0322-5090-1003,SL6 6SN,19,BEVERLEY GARDENS,60.0,,,
0028-3037-6205-8784-5200,SL6 4FZ,9,THE COURTYARD,138.0,,,
3734-2326-0300-0102-8296,SL6 1XB,18,CANNOCK CLOSE,118.0,,,
2448-3039-6206-5274-3200,SL6 0LJ,9,HUNTERCOMBE CLOSE,123.0,,,
0555-2863-7923-9208-4431,SL6 0LD,2A,CONWAY ROAD,101.0,,,
0370-2403-3410-2094-1251,SL6 3HG,4,LAMBOURNE DRIVE,116.0,,,
9845-2883-7820-9826-8631,SL6 4DL,229,CLARE ROAD,80.0,,,
2170-8624-7040-4106-1825,SL6 9PE,6,ALBION COTTAGES,54.0,,,
8534-3428-4400-0730-1272,SL6 4NR,16,BANNARD ROAD,59.0,,,
0377-1908-3209-5130-0204,SL6 6TL,17,CORFE PLACE,39.0,,,
8303-6357-0022-3207-9603,SL6 0NZ,674A,BATH ROAD,163.0,,,
2031-4138-0040-6206-8101,SL6 8EL,8,KINGFISHER DRIVE,109.0,,,
2491-3041-7208-4784-1204,SL6 8RA,43,BLACKAMOOR LANE,129.0,,,
2542-7390-7171-4113-1171,SL6 7PN,68,SANDRINGHAM ROAD,63.0,,,
9230-3932-5200-8047-8204,SL6 1XH,21,OLDACRES,152.0,,,
2208-3936-7302-2785-8200,SL6 6RB,FARTHINGSWORTH,HONEY LANE,149.0,,,
0300-2292-3410-2794-7181,SL6 0PU,7,ROCHFORD WAY,307.0,,,
9360-2210-2000-2170-2151,SL6 6BJ,23,CROMWELL ROAD,107.0,,,
4800-8929-0322-6399-3643,SL6 9DJ,23,BASS MEAD,96.0,,,
9038-0044-7307-3445-2950,SL6 7RW,5,LINDSEY DRIVE,124.0,,,
2434-7026-3300-0434-9292,SL6 3AA,WILLOW HOUSE,OCKWELLS ROAD,199.0,,,
0353-3040-6208-8154-6204,SL6 2HY,HIGHTOR,ASCOT ROAD,64.0,,,
2666-8731-3911-4814-1151,SL6 0NQ,64,FAIRVIEW ROAD,85.0,,,
9514-3035-8202-0444-0200,SL6 2HT,TRIVENI,ASCOT ROAD,206.0,,,
0233-3942-1200-0874-6200,SL6 9NH,6,LYNDHURST AVENUE,134.0,,,
7197-3040-5203-8824-5200,SL6 6HS,5,BELMONT PARK ROAD,167.0,,,
9310-2097-5400-2224-1305,SL6 5HA,47,BLENHEIM ROAD,46.0,,,
1834-2024-0300-0256-7292,SL6 3EF,BAGLEY,BRACKEN ROAD,153.0,,,
0460-2851-6136-9008-4081,SL6 1NU,27,SOUTH ROAD,74.0,,,
2878-3037-6204-0364-2204,SL6 6LR,73,BELMONT CRESCENT,69.0,,,
8301-6097-2622-3106-7303,SL6 1SX,24,FOTHERBY COURT,65.0,,,
0360-2559-9360-2224-8931,SL6 4RQ,16,GREAT HILL CRESCENT,84.0,,,
9008-0069-7227-5668-1960,SL6 2DR,27,BRAY COURT,130.0,,,
5334-3426-2300-0703-9222,SL6 9SF,MOOR COTTAGE,HIGH STREET,468.0,,,
0380-2101-3330-2804-8965,SL6 9QD,BRUNSWICK HOUSE,THE POUND,253.0,,,
2800-5659-0822-1302-3643,SL6 5HW,15,LINCOLN ROAD,87.0,,,
1700-7462-0222-8329-3443,SL6 7HP,162,COOKHAM ROAD,63.0,,,
0466-3038-0206-5224-7204,SL6 3QD,CHERRY GARDEN COTTAGE,CHERRY GARDEN LANE,187.0,,,
0350-2332-9390-2794-7301,SL6 6EG,95,POWNEY ROAD,80.0,,,
9734-2621-9400-0516-1206,SL6 5JB,65,FARM ROAD,132.0,,,
7830-0021-6000-0003-0296,SL6 1BB,81,GREENFIELDS,74.0,,,
7807-3042-4201-8434-4200,SL6 1TG,4,LANTERN WALK,81.0,,,
